Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen45|Q6GJE0|HE681097.1|mhcii|seq1,0.506,0,0,0.506,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq2,0.465,0,0,0.465,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq3,0.48,0,0,0.48,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq4,0.509,0,0,0.509,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq5,0.587,0,0,0.587,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq6,0.611,0,0,0.611,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq7,0.59,0,0,0.59,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq8,0.606,0,0,0.606,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq9,0.532,0,0,0.532,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq10,0.523,0,0,0.523,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq11,0.478,0,0,0.478,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq12,0.422,0,0,0.422,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq13,0.409,0,0,0.409,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq14,0.46,0,0,0.46,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq15,0.44,0,0,0.44,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq16,0.487,0,0,0.487,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq17,0.538,0,0,0.538,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq18,0.587,0,0,0.587,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq19,0.589,0,0,0.589,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq20,0.578,0,0,0.578,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq21,0.523,0,0,0.523,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq22,0.523,0,0,0.523,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq23,0.435,0,0,0.435,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq24,0.42,0,0,0.42,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq25,0.433,0,0,0.433,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq27,0.326,0,0,0.326,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq28,0.364,0,0,0.364,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq29,0.318,0,0,0.318,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq30,0.321,0,0,0.321,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq31,0.376,0,0,0.376,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq32,0.397,0,0,0.397,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq33,0.365,0,0,0.365,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq34,0.346,0,0,0.346,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq35,0.362,0,0,0.362,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq36,0.357,0,0,0.357,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq37,0.381,0,0,0.381,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq38,0.4,0,0,0.4,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq39,0.409,0,0,0.409,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq40,0.378,0,0,0.378,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq41,0.403,0,0,0.403,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq42,0.425,0,0,0.425,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq43,0.433,0,0,0.433,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq44,0.393,0,0,0.393,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq45,0.394,0,0,0.394,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq46,0.42,0,0,0.42,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq47,0.434,0,0,0.434,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq48,0.438,0,0,0.438,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq49,0.449,0,0,0.449,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq50,0.46,0,0,0.46,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq51,0.446,0,0,0.446,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq52,0.446,0,0,0.446,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq53,0.461,0,0,0.461,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq54,0.486,0,0,0.486,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq55,0.519,0,0,0.519,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq56,0.396,0,0,0.396,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq57,0.418,0,0,0.418,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq58,0.436,0,0,0.436,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq59,0.46,0,0,0.46,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq60,0.451,0,0,0.451,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq61,0.451,0,0,0.451,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq62,0.47,0,0,0.47,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq63,0.476,0,0,0.476,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq64,0.454,0,0,0.454,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq65,0.452,0,0,0.452,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq66,0.447,0,0,0.447,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq67,0.462,0,0,0.462,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq68,0.498,0,0,0.498,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq69,0.527,0,0,0.527,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq70,0.48,0,0,0.48,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq71,0.34,0,0,0.34,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq72,0.361,0,0,0.361,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq73,0.372,0,0,0.372,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq74,0.364,0,0,0.364,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq75,0.384,0,0,0.384,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq76,0.363,0,0,0.363,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq77,0.359,0,0,0.359,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq78,0.351,0,0,0.351,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq79,0.351,0,0,0.351,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq80,0.353,0,0,0.353,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq81,0.361,0,0,0.361,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq82,0.343,0,0,0.343,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq83,0.367,0,0,0.367,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq84,0.409,0,0,0.409,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq85,0.41,0,0,0.41,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq86,0.346,0,0,0.346,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq87,0.334,0,0,0.334,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq91,0.302,0,0,0.302,Allergen
antigen45|Q6GJE0|HE681097.1|mhcii|seq93,0.433,0,0,0.433,Allergen
