Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen149|Q99QV7|HE681097.1|bcell|seq1,0.367,0,0,0.367,Allergen
antigen149|Q99QV7|HE681097.1|bcell|seq3,0.319,0,0,0.319,Allergen
antigen149|Q99QV7|HE681097.1|bcell|seq4,0.455,0,0,0.455,Allergen
antigen149|Q99QV7|HE681097.1|bcell|seq5,0.391,0,0,0.391,Allergen
antigen115|Q7A7G0|HE681097.1|bcell|seq1,0.359,0,0,0.359,Allergen
antigen115|Q7A7G0|HE681097.1|bcell|seq2,0.333,0,0,0.333,Allergen
antigen115|Q7A7G0|HE681097.1|bcell|seq3,0.325,0,0,0.325,Allergen
antigen115|Q7A7G0|HE681097.1|bcell|seq5,0.385,0,0,0.385,Allergen
antigen115|Q7A7G0|HE681097.1|bcell|seq6,0.304,0,0,0.304,Allergen
antigen115|Q7A7G0|HE681097.1|bcell|seq7,0.374,0,0,0.374,Allergen
antigen115|Q7A7G0|HE681097.1|bcell|seq8,0.383,0,0,0.383,Allergen
antigen91|Q6GIE0|HE681097.1|bcell|seq1,0.33,0,0,0.33,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq2,0.37,0,0,0.37,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq3,0.364,0,0,0.364,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq4,0.327,0,0,0.327,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq5,0.428,0,0,0.428,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq6,0.365,0,0,0.365,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq7,0.314,0,0,0.314,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq8,0.529,0,0,0.529,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq10,0.327,0,0,0.327,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq11,0.547,0,0,0.547,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq12,0.419,0,0,0.419,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq13,0.325,0,0,0.325,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq14,0.349,0,0,0.349,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq15,0.425,0,0,0.425,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq16,0.335,0,0,0.335,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq18,0.373,0,0,0.373,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq19,0.468,0,0,0.468,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq20,0.414,0,0,0.414,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq22,0.316,0,0,0.316,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq23,0.385,0,0,0.385,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq24,0.48,0,0,0.48,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq25,0.354,0,0,0.354,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq26,0.369,0,0,0.369,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq27,0.381,0,0,0.381,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq28,0.415,0,0,0.415,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq29,0.35,0,0,0.35,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq30,0.363,0,0,0.363,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq31,0.42,0,0,0.42,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq32,0.305,0,0,0.305,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq33,0.475,0,0,0.475,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq34,0.44,0,0,0.44,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq35,0.333,0,0,0.333,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq37,0.338,0,0,0.338,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq38,0.324,0,0,0.324,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq39,0.314,0,0,0.314,Allergen
antigen134|A7X1P4|HE681097.1|bcell|seq40,0.336,0,0,0.336,Allergen
antigen43|P06886|HE681097.1|bcell|seq1,0.304,0,0,0.304,Allergen
antigen43|P06886|HE681097.1|bcell|seq2,0.321,0,0,0.321,Allergen
