Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen49|Q6GJN0|BA000018.3|mhci|seq1,0.34,0,0,0.34,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq2,0.355,0,0,0.355,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq3,0.35,0,0,0.35,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq4,0.344,0,0,0.344,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq5,0.381,0,0,0.381,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq6,0.413,0,0,0.413,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq7,0.375,0,0,0.375,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq8,0.373,0,0,0.373,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq9,0.341,0,0,0.341,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq10,0.307,0,0,0.307,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq11,0.314,0,0,0.314,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq17,0.354,0,0,0.354,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq18,0.321,0,0,0.321,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq19,0.324,0,0,0.324,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq20,0.331,0,0,0.331,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq21,0.319,0,0,0.319,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq22,0.311,0,0,0.311,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq23,0.315,0,0,0.315,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq24,0.361,0,0,0.361,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq25,0.35,0,0,0.35,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq26,0.365,0,0,0.365,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq27,0.354,0,0,0.354,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq28,0.356,0,0,0.356,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq29,0.323,0,0,0.323,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq31,0.303,0,0,0.303,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq33,0.312,0,0,0.312,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq34,0.387,0,0,0.387,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq35,0.449,0,0,0.449,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq36,0.541,0,0,0.541,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq41,0.417,0,0,0.417,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq42,0.401,0,0,0.401,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq43,0.397,0,0,0.397,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq44,0.371,0,0,0.371,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq45,0.309,0,0,0.309,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq46,0.335,0,0,0.335,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq47,0.344,0,0,0.344,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq48,0.355,0,0,0.355,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq49,0.305,0,0,0.305,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq50,0.312,0,0,0.312,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq51,0.33,0,0,0.33,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq52,0.327,0,0,0.327,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq53,0.375,0,0,0.375,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq54,0.345,0,0,0.345,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq55,0.356,0,0,0.356,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq56,0.356,0,0,0.356,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq57,0.334,0,0,0.334,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq58,0.33,0,0,0.33,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq59,0.325,0,0,0.325,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq60,0.325,0,0,0.325,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq61,0.316,0,0,0.316,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq62,0.304,0,0,0.304,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq64,0.306,0,0,0.306,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq65,0.32,0,0,0.32,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq66,0.304,0,0,0.304,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq67,0.307,0,0,0.307,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq73,0.326,0,0,0.326,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq74,0.313,0,0,0.313,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq75,0.303,0,0,0.303,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq79,0.316,0,0,0.316,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq80,0.331,0,0,0.331,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq85,0.313,0,0,0.313,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq86,0.335,0,0,0.335,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq87,0.332,0,0,0.332,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq88,0.332,0,0,0.332,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq89,0.313,0,0,0.313,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq90,0.32,0,0,0.32,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq91,0.323,0,0,0.323,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq92,0.335,0,0,0.335,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq93,0.405,0,0,0.405,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq94,0.414,0,0,0.414,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq95,0.443,0,0,0.443,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq96,0.459,0,0,0.459,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq102,0.301,0,0,0.301,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq105,0.408,0,0,0.408,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq106,0.419,0,0,0.419,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq107,0.421,0,0,0.421,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq108,0.418,0,0,0.418,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq109,0.396,0,0,0.396,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq110,0.328,0,0,0.328,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq111,0.315,0,0,0.315,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq112,0.361,0,0,0.361,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq113,0.329,0,0,0.329,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq114,0.313,0,0,0.313,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq115,0.319,0,0,0.319,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq116,0.302,0,0,0.302,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq117,0.311,0,0,0.311,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq118,0.39,0,0,0.39,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq119,0.414,0,0,0.414,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq120,0.433,0,0,0.433,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq121,0.343,0,0,0.343,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq122,0.345,0,0,0.345,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq123,0.348,0,0,0.348,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq124,0.352,0,0,0.352,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq125,0.361,0,0,0.361,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq126,0.388,0,0,0.388,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq127,0.374,0,0,0.374,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq128,0.365,0,0,0.365,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq129,0.407,0,0,0.407,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq130,0.371,0,0,0.371,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq131,0.362,0,0,0.362,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq132,0.377,0,0,0.377,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq137,0.32,0,0,0.32,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq138,0.313,0,0,0.313,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq139,0.315,0,0,0.315,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq140,0.315,0,0,0.315,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq145,0.336,0,0,0.336,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq146,0.349,0,0,0.349,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq147,0.343,0,0,0.343,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq148,0.356,0,0,0.356,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq149,0.363,0,0,0.363,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq150,0.383,0,0,0.383,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq151,0.422,0,0,0.422,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq152,0.42,0,0,0.42,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq153,0.311,0,0,0.311,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq154,0.334,0,0,0.334,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq155,0.341,0,0,0.341,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq156,0.328,0,0,0.328,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq161,0.343,0,0,0.343,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq162,0.338,0,0,0.338,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq163,0.352,0,0,0.352,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq164,0.356,0,0,0.356,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq169,0.374,0,0,0.374,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq170,0.366,0,0,0.366,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq171,0.378,0,0,0.378,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq172,0.346,0,0,0.346,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq177,0.307,0,0,0.307,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq178,0.318,0,0,0.318,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq179,0.315,0,0,0.315,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq180,0.315,0,0,0.315,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq181,0.313,0,0,0.313,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq184,0.315,0,0,0.315,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq185,0.378,0,0,0.378,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq186,0.376,0,0,0.376,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq187,0.373,0,0,0.373,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq188,0.366,0,0,0.366,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq193,0.361,0,0,0.361,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq194,0.41,0,0,0.41,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq195,0.448,0,0,0.448,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq196,0.401,0,0,0.401,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq197,0.342,0,0,0.342,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq198,0.363,0,0,0.363,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq199,0.333,0,0,0.333,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq200,0.328,0,0,0.328,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq201,0.389,0,0,0.389,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq202,0.372,0,0,0.372,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq203,0.372,0,0,0.372,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq204,0.391,0,0,0.391,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq205,0.338,0,0,0.338,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq206,0.346,0,0,0.346,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq207,0.346,0,0,0.346,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq208,0.328,0,0,0.328,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq209,0.337,0,0,0.337,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq210,0.342,0,0,0.342,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq211,0.334,0,0,0.334,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq212,0.319,0,0,0.319,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq213,0.349,0,0,0.349,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq214,0.335,0,0,0.335,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq215,0.331,0,0,0.331,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq216,0.346,0,0,0.346,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq217,0.425,0,0,0.425,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq218,0.387,0,0,0.387,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq219,0.345,0,0,0.345,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq220,0.344,0,0,0.344,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq225,0.351,0,0,0.351,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq226,0.345,0,0,0.345,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq227,0.339,0,0,0.339,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq228,0.317,0,0,0.317,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq229,0.353,0,0,0.353,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq230,0.336,0,0,0.336,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq231,0.339,0,0,0.339,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq232,0.331,0,0,0.331,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq233,0.339,0,0,0.339,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq234,0.378,0,0,0.378,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq235,0.361,0,0,0.361,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq236,0.364,0,0,0.364,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq237,0.352,0,0,0.352,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq238,0.341,0,0,0.341,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq239,0.369,0,0,0.369,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq240,0.367,0,0,0.367,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq241,0.311,0,0,0.311,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq242,0.354,0,0,0.354,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq243,0.403,0,0,0.403,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq244,0.418,0,0,0.418,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq245,0.354,0,0,0.354,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq246,0.346,0,0,0.346,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq247,0.4,0,0,0.4,Allergen
antigen49|Q6GJN0|BA000018.3|mhci|seq248,0.362,0,0,0.362,Allergen
