Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen198|Q9ZEH3|CP000253.1|mhci|seq1,0.345,0,0,0.345,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq2,0.364,0,0,0.364,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq3,0.379,0,0,0.379,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq4,0.382,0,0,0.382,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq5,0.383,0,0,0.383,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq6,0.33,0,0,0.33,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq7,0.361,0,0,0.361,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq8,0.412,0,0,0.412,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq9,0.33,0,0,0.33,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq10,0.364,0,0,0.364,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq11,0.365,0,0,0.365,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq12,0.378,0,0,0.378,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq14,0.311,0,0,0.311,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq15,0.305,0,0,0.305,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq16,0.313,0,0,0.313,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq17,0.348,0,0,0.348,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq18,0.361,0,0,0.361,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq19,0.367,0,0,0.367,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq20,0.371,0,0,0.371,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq21,0.363,0,0,0.363,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq22,0.408,0,0,0.408,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq23,0.386,0,0,0.386,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq24,0.331,0,0,0.331,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq25,0.353,0,0,0.353,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq26,0.361,0,0,0.361,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq27,0.376,0,0,0.376,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq28,0.376,0,0,0.376,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq29,0.354,0,0,0.354,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq30,0.315,0,0,0.315,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq31,0.342,0,0,0.342,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq32,0.333,0,0,0.333,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq33,0.353,0,0,0.353,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq34,0.348,0,0,0.348,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq35,0.362,0,0,0.362,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq36,0.324,0,0,0.324,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq37,0.305,0,0,0.305,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq39,0.303,0,0,0.303,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq41,0.341,0,0,0.341,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq42,0.342,0,0,0.342,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq43,0.314,0,0,0.314,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq44,0.307,0,0,0.307,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq45,0.338,0,0,0.338,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq46,0.345,0,0,0.345,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq47,0.333,0,0,0.333,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq48,0.349,0,0,0.349,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq49,0.322,0,0,0.322,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq52,0.348,0,0,0.348,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq53,0.361,0,0,0.361,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq54,0.366,0,0,0.366,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq55,0.342,0,0,0.342,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq56,0.33,0,0,0.33,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq57,0.422,0,0,0.422,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq58,0.383,0,0,0.383,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq59,0.361,0,0,0.361,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq60,0.361,0,0,0.361,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq61,0.402,0,0,0.402,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq62,0.433,0,0,0.433,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq63,0.378,0,0,0.378,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq64,0.312,0,0,0.312,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq65,0.347,0,0,0.347,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq66,0.406,0,0,0.406,Allergen
antigen198|Q9ZEH3|CP000253.1|mhci|seq67,0.448,0,0,0.448,Allergen
