Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen177|P60611|HE681097.1|mhci|seq1,0.401,0.0,0,0.401,Allergen
antigen177|P60611|HE681097.1|mhci|seq2,0.423,0.0,0,0.423,Allergen
antigen177|P60611|HE681097.1|mhci|seq3,0.467,0.0,0,0.467,Allergen
antigen177|P60611|HE681097.1|mhci|seq4,0.43,0.0,0,0.43,Allergen
antigen177|P60611|HE681097.1|mhci|seq5,0.41,0.0,0,0.41,Allergen
antigen177|P60611|HE681097.1|mhci|seq6,0.393,0.0,0,0.393,Allergen
antigen177|P60611|HE681097.1|mhci|seq7,0.344,0.0,0,0.344,Allergen
antigen177|P60611|HE681097.1|mhci|seq8,0.32,0.0,0,0.32,Allergen
antigen177|P60611|HE681097.1|mhci|seq9,0.398,0.0,0,0.398,Allergen
antigen177|P60611|HE681097.1|mhci|seq10,0.399,0.0,0,0.399,Allergen
antigen177|P60611|HE681097.1|mhci|seq11,0.433,0.0,0,0.433,Allergen
antigen177|P60611|HE681097.1|mhci|seq12,0.45,0.0,0,0.45,Allergen
antigen177|P60611|HE681097.1|mhci|seq15,0.301,0.0,0,0.301,Allergen
antigen177|P60611|HE681097.1|mhci|seq16,0.32,0.0,0,0.32,Allergen
antigen177|P60611|HE681097.1|mhci|seq17,0.408,0.0,0,0.408,Allergen
antigen177|P60611|HE681097.1|mhci|seq18,0.405,0.0,0,0.405,Allergen
antigen177|P60611|HE681097.1|mhci|seq19,0.408,0.0,0,0.408,Allergen
antigen177|P60611|HE681097.1|mhci|seq20,0.396,0.0,0,0.396,Allergen
antigen177|P60611|HE681097.1|mhci|seq21,0.308,0.0,0,0.308,Allergen
antigen177|P60611|HE681097.1|mhci|seq22,0.308,0.0,0,0.308,Allergen
antigen177|P60611|HE681097.1|mhci|seq23,0.319,0.0,0,0.319,Allergen
antigen177|P60611|HE681097.1|mhci|seq24,0.341,0.0,0,0.341,Allergen
antigen177|P60611|HE681097.1|mhci|seq26,0.326,0.0,0,0.326,Allergen
antigen177|P60611|HE681097.1|mhci|seq27,0.34,0.0,0,0.34,Allergen
antigen177|P60611|HE681097.1|mhci|seq28,0.39,0.0,0,0.39,Allergen
antigen177|P60611|HE681097.1|mhci|seq29,0.375,0.0,0,0.375,Allergen
antigen177|P60611|HE681097.1|mhci|seq30,0.369,0.0,0,0.369,Allergen
antigen177|P60611|HE681097.1|mhci|seq31,0.374,0.0,0,0.374,Allergen
antigen177|P60611|HE681097.1|mhci|seq32,0.316,0.0,0,0.316,Allergen
antigen177|P60611|HE681097.1|mhci|seq37,0.327,0.0,0,0.327,Allergen
antigen177|P60611|HE681097.1|mhci|seq38,0.323,0.0,0,0.323,Allergen
antigen177|P60611|HE681097.1|mhci|seq39,0.331,0.0,0,0.331,Allergen
antigen177|P60611|HE681097.1|mhci|seq40,0.308,0.0,0,0.308,Allergen
antigen177|P60611|HE681097.1|mhci|seq41,0.381,0.0,0,0.381,Allergen
antigen177|P60611|HE681097.1|mhci|seq42,0.392,0.0,0,0.392,Allergen
antigen177|P60611|HE681097.1|mhci|seq43,0.374,0.0,0,0.374,Allergen
antigen177|P60611|HE681097.1|mhci|seq44,0.431,0.0,0,0.431,Allergen
antigen177|P60611|HE681097.1|mhci|seq45,0.344,0.0,0,0.344,Allergen
antigen177|P60611|HE681097.1|mhci|seq46,0.347,0.0,0,0.347,Allergen
antigen177|P60611|HE681097.1|mhci|seq47,0.342,0.0,0,0.342,Allergen
antigen177|P60611|HE681097.1|mhci|seq48,0.384,0.0,0,0.384,Allergen
antigen177|P60611|HE681097.1|mhci|seq53,0.406,0.0,0,0.406,Allergen
antigen177|P60611|HE681097.1|mhci|seq54,0.404,0.0,0,0.404,Allergen
antigen177|P60611|HE681097.1|mhci|seq55,0.411,0.0,0,0.411,Allergen
antigen177|P60611|HE681097.1|mhci|seq56,0.419,0.0,0,0.419,Allergen
antigen177|P60611|HE681097.1|mhci|seq57,0.387,0.0,0,0.387,Allergen
antigen177|P60611|HE681097.1|mhci|seq58,0.403,0.0,0,0.403,Allergen
antigen177|P60611|HE681097.1|mhci|seq59,0.449,0.0,0,0.449,Allergen
antigen177|P60611|HE681097.1|mhci|seq60,0.449,0.0,0,0.449,Allergen
antigen177|P60611|HE681097.1|mhci|seq61,0.408,0.0,0,0.408,Allergen
antigen177|P60611|HE681097.1|mhci|seq62,0.366,0.0,0,0.366,Allergen
antigen177|P60611|HE681097.1|mhci|seq63,0.365,0.0,0,0.365,Allergen
antigen177|P60611|HE681097.1|mhci|seq64,0.342,0.0,0,0.342,Allergen
antigen177|P60611|HE681097.1|mhci|seq65,0.37,0.0,0,0.37,Allergen
antigen177|P60611|HE681097.1|mhci|seq66,0.357,0.0,0,0.357,Allergen
antigen177|P60611|HE681097.1|mhci|seq67,0.361,0.0,0,0.361,Allergen
antigen177|P60611|HE681097.1|mhci|seq68,0.353,0.0,0,0.353,Allergen
antigen177|P60611|HE681097.1|mhci|seq69,0.347,0.0,0,0.347,Allergen
antigen177|P60611|HE681097.1|mhci|seq70,0.366,0.0,0,0.366,Allergen
antigen177|P60611|HE681097.1|mhci|seq71,0.389,0.0,0,0.389,Allergen
antigen177|P60611|HE681097.1|mhci|seq72,0.428,0.0,0,0.428,Allergen
antigen177|P60611|HE681097.1|mhci|seq77,0.322,0.0,0,0.322,Allergen
antigen177|P60611|HE681097.1|mhci|seq78,0.376,0.0,0,0.376,Allergen
antigen177|P60611|HE681097.1|mhci|seq79,0.376,0.0,0,0.376,Allergen
antigen177|P60611|HE681097.1|mhci|seq80,0.344,0.0,0,0.344,Allergen
antigen177|P60611|HE681097.1|mhci|seq85,0.305,0.0,0,0.305,Allergen
antigen177|P60611|HE681097.1|mhci|seq86,0.31,0.0,0,0.31,Allergen
antigen177|P60611|HE681097.1|mhci|seq87,0.315,0.0,0,0.315,Allergen
antigen177|P60611|HE681097.1|mhci|seq88,0.32,0.0,0,0.32,Allergen
antigen177|P60611|HE681097.1|mhci|seq89,0.329,0.0,0,0.329,Allergen
antigen177|P60611|HE681097.1|mhci|seq90,0.36,0.0,0,0.36,Allergen
antigen177|P60611|HE681097.1|mhci|seq91,0.415,0.0,0,0.415,Allergen
antigen177|P60611|HE681097.1|mhci|seq92,0.373,0.0,0,0.373,Allergen
antigen177|P60611|HE681097.1|mhci|seq93,0.378,0.0,0,0.378,Allergen
antigen177|P60611|HE681097.1|mhci|seq94,0.37,0.0,0,0.37,Allergen
antigen177|P60611|HE681097.1|mhci|seq95,0.36,0.0,0,0.36,Allergen
antigen177|P60611|HE681097.1|mhci|seq96,0.352,0.0,0,0.352,Allergen
antigen177|P60611|HE681097.1|mhci|seq97,0.411,0.0,0,0.411,Allergen
antigen177|P60611|HE681097.1|mhci|seq98,0.398,0.0,0,0.398,Allergen
antigen177|P60611|HE681097.1|mhci|seq107,0.306,0.0,0,0.306,Allergen
antigen177|P60611|HE681097.1|mhci|seq110,0.318,0.0,0,0.318,Allergen
antigen177|P60611|HE681097.1|mhci|seq111,0.305,0.0,0,0.305,Allergen
antigen177|P60611|HE681097.1|mhci|seq112,0.306,0.0,0,0.306,Allergen
antigen177|P60611|HE681097.1|mhci|seq113,0.315,0.0,0,0.315,Allergen
antigen177|P60611|HE681097.1|mhci|seq115,0.389,0.0,0,0.389,Allergen
antigen177|P60611|HE681097.1|mhci|seq116,0.378,0.0,0,0.378,Allergen
antigen177|P60611|HE681097.1|mhci|seq117,0.409,0.0,0,0.409,Allergen
antigen177|P60611|HE681097.1|mhci|seq118,0.442,0.0,0,0.442,Allergen
