Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen34|Q6GC27|CP002114.3|mhcii|seq1,0.386,0,0,0.386,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq2,0.401,0,0,0.401,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq3,0.396,0,0,0.396,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq4,0.394,0,0,0.394,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq5,0.36,0,0,0.36,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq6,0.378,0,0,0.378,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq7,0.376,0,0,0.376,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq8,0.346,0,0,0.346,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq9,0.374,0,0,0.374,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq10,0.345,0,0,0.345,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq11,0.348,0,0,0.348,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq12,0.361,0,0,0.361,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq13,0.373,0,0,0.373,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq14,0.372,0,0,0.372,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq15,0.385,0,0,0.385,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq16,0.407,0,0,0.407,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq17,0.36,0,0,0.36,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq18,0.364,0,0,0.364,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq19,0.397,0,0,0.397,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq20,0.404,0,0,0.404,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq21,0.402,0,0,0.402,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq22,0.4,0,0,0.4,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq23,0.361,0,0,0.361,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq24,0.395,0,0,0.395,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq25,0.389,0,0,0.389,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq26,0.396,0,0,0.396,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq27,0.427,0,0,0.427,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq28,0.429,0,0,0.429,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq29,0.425,0,0,0.425,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq30,0.39,0,0,0.39,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq31,0.383,0,0,0.383,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq32,0.399,0,0,0.399,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq33,0.39,0,0,0.39,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq34,0.338,0,0,0.338,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq35,0.337,0,0,0.337,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq38,0.308,0,0,0.308,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq39,0.306,0,0,0.306,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq40,0.301,0,0,0.301,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq45,0.306,0,0,0.306,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq46,0.311,0,0,0.311,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq47,0.313,0,0,0.313,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq50,0.303,0,0,0.303,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq51,0.302,0,0,0.302,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq58,0.324,0,0,0.324,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq59,0.336,0,0,0.336,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq60,0.301,0,0,0.301,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq76,0.305,0,0,0.305,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq77,0.386,0,0,0.386,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq78,0.358,0,0,0.358,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq79,0.374,0,0,0.374,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq80,0.347,0,0,0.347,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq81,0.397,0,0,0.397,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq87,0.313,0,0,0.313,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq88,0.327,0,0,0.327,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq89,0.378,0,0,0.378,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq90,0.401,0,0,0.401,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq91,0.39,0,0,0.39,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq92,0.377,0,0,0.377,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq93,0.359,0,0,0.359,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq94,0.342,0,0,0.342,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq95,0.397,0,0,0.397,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq96,0.428,0,0,0.428,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq97,0.423,0,0,0.423,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq98,0.452,0,0,0.452,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq99,0.443,0,0,0.443,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq100,0.433,0,0,0.433,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq101,0.453,0,0,0.453,Allergen
antigen34|Q6GC27|CP002114.3|mhcii|seq102,0.402,0,0,0.402,Allergen
