Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen182|Q2FFV9|BX571856.1|mhcii|seq1,0.33,0.0,0,0.33,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq2,0.338,0.0,0,0.338,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq3,0.349,0.0,0,0.349,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq4,0.347,0.0,0,0.347,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq5,0.317,0.0,0,0.317,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq6,0.323,0.0,0,0.323,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq7,0.326,0.0,0,0.326,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq8,0.324,0.0,0,0.324,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq9,0.33,0.0,0,0.33,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq10,0.349,0.0,0,0.349,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq11,0.337,0.0,0,0.337,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq12,0.332,0.0,0,0.332,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq13,0.334,0.0,0,0.334,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq16,0.322,0.0,0,0.322,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq17,0.322,0.0,0,0.322,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq18,0.303,0.0,0,0.303,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq19,0.328,0.0,0,0.328,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq20,0.323,0.0,0,0.323,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq21,0.337,0.0,0,0.337,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq23,0.308,0.0,0,0.308,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq24,0.306,0.0,0,0.306,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq25,0.313,0.0,0,0.313,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq26,0.312,0.0,0,0.312,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq27,0.338,0.0,0,0.338,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq28,0.339,0.5,0,0.839,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq29,0.354,0.5,0,0.854,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq30,0.345,0.5,0,0.845,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq31,0.347,0.0,0,0.347,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq32,0.349,0.0,0,0.349,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq33,0.382,0.0,0,0.382,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq34,0.393,0.0,0,0.393,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq35,0.447,0.0,0,0.447,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq36,0.357,0.0,0,0.357,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq37,0.405,0.0,0,0.405,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq38,0.402,0.5,0,0.902,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq39,0.369,0.5,0,0.869,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq40,0.322,0.5,0,0.822,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq41,0.345,0.5,0,0.845,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq42,0.291,0.5,0,0.791,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq43,0.273,0.5,0,0.773,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq44,0.275,0.5,0,0.775,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq45,0.302,0.5,0,0.802,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq46,0.326,0.0,0,0.326,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq47,0.358,0.0,0,0.358,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq61,0.307,0.0,0,0.307,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq62,0.312,0.0,0,0.312,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq63,0.325,0.0,0,0.325,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq64,0.324,0.0,0,0.324,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq65,0.301,0.0,0,0.301,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq66,0.305,0.0,0,0.305,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq70,0.313,0.0,0,0.313,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq71,0.329,0.5,0,0.829,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq72,0.326,0.5,0,0.826,Allergen
antigen182|Q2FFV9|BX571856.1|mhcii|seq73,0.321,0.5,0,0.821,Allergen
