Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq1,0.378,0,0,0.378,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq2,0.366,0,0,0.366,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq3,0.384,0,0,0.384,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq4,0.394,0,0,0.394,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq5,0.355,0,0,0.355,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq6,0.424,0,0,0.424,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq7,0.431,0,0,0.431,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq8,0.407,0,0,0.407,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq9,0.402,0,0,0.402,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq10,0.357,0,0,0.357,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq11,0.353,0,0,0.353,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq12,0.35,0,0,0.35,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq13,0.358,0,0,0.358,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq14,0.383,0,0,0.383,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq15,0.384,0,0,0.384,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq16,0.4,0,0,0.4,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq17,0.534,0,0,0.534,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq18,0.518,0,0,0.518,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq19,0.584,0,0,0.584,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq20,0.562,0,0,0.562,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq21,0.337,0,0,0.337,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq22,0.309,0,0,0.309,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq25,0.336,0,0,0.336,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq26,0.336,0,0,0.336,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq27,0.332,0,0,0.332,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq28,0.349,0,0,0.349,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq29,0.366,0,0,0.366,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq30,0.388,0,0,0.388,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq31,0.426,0,0,0.426,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq32,0.434,0,0,0.434,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq33,0.385,0,0,0.385,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq34,0.407,0,0,0.407,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq35,0.48,0,0,0.48,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq36,0.51,0,0,0.51,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq39,0.318,0,0,0.318,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq40,0.334,0,0,0.334,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq41,0.34,0,0,0.34,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq42,0.32,0,0,0.32,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq43,0.346,0,0,0.346,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq44,0.384,0,0,0.384,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq45,0.322,0,0,0.322,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq53,0.359,0,0,0.359,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq54,0.396,0,0,0.396,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq55,0.407,0,0,0.407,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq56,0.403,0,0,0.403,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq62,0.321,0,0,0.321,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq63,0.328,0,0,0.328,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq64,0.31,0,0,0.31,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq65,0.348,0,0,0.348,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq66,0.342,0,0,0.342,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq67,0.349,0,0,0.349,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq68,0.337,0,0,0.337,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq73,0.448,0,0,0.448,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq74,0.409,0,0,0.409,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq75,0.432,0,0,0.432,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq76,0.381,0,0,0.381,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq81,0.31,0,0,0.31,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq82,0.314,0,0,0.314,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq83,0.322,0,0,0.322,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq84,0.345,0,0,0.345,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq85,0.311,0,0,0.311,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq86,0.33,0,0,0.33,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq87,0.329,0,0,0.329,Allergen
antigen168|A0A0H3K6Z9|CP000253.1|mhci|seq88,0.332,0,0,0.332,Allergen
