# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
WP_000032836.1	SP(Sec/SPI)	0.656308	0.343692	CS pos: 22-23. CSN-IE. Pr: 0.2037
WP_000034978.1	SP(Sec/SPI)	0.975296	0.024704	CS pos: 21-22. TAC-GP. Pr: 0.2945
WP_000079140.1	SP(Sec/SPI)	0.863929	0.136071	CS pos: 25-26. VTS-KC. Pr: 0.5609
WP_000110603.1	SP(Sec/SPI)	0.602578	0.397422	CS pos: 21-22. TMR-EN. Pr: 0.1882
WP_000111116.1	SP(Sec/SPI)	0.617342	0.382658	CS pos: 17-18. GYA-LY. Pr: 0.4228
WP_000120330.1	SP(Sec/SPI)	0.720289	0.279711	CS pos: 25-26. SLG-LA. Pr: 0.2786
WP_000162804.1	SP(Sec/SPI)	0.996284	0.003716	CS pos: 20-21. ACG-KK. Pr: 0.4720
WP_000182553.1	SP(Sec/SPI)	0.609856	0.390144	CS pos: 23-24. VIA-LN. Pr: 0.4528
WP_000185311.1	SP(Sec/SPI)	0.797283	0.202717	CS pos: 30-31. AGA-EQ. Pr: 0.5618
WP_000197096.1	SP(Sec/SPI)	0.985300	0.014700	CS pos: 21-22. SGC-AN. Pr: 0.5137
WP_000214282.1	SP(Sec/SPI)	0.959366	0.040634	CS pos: 17-18. SLA-SN. Pr: 0.9031
WP_000222271.1	SP(Sec/SPI)	0.686390	0.313610	CS pos: 26-27. LNG-GE. Pr: 0.4259
WP_000265043.1	SP(Sec/SPI)	0.947585	0.052415	CS pos: 21-22. INS-DR. Pr: 0.7174
WP_000277154.1	SP(Sec/SPI)	0.958644	0.041356	CS pos: 25-26. TFA-EG. Pr: 0.7324
WP_000339142.1	SP(Sec/SPI)	0.754172	0.245828	CS pos: 22-23. FLA-NK. Pr: 0.3585
WP_000365308.1	SP(Sec/SPI)	0.512282	0.487718	CS pos: 19-20. IAA-FI. Pr: 0.1379
WP_000455735.1	SP(Sec/SPI)	0.844857	0.155143	CS pos: 23-24. GGC-GN. Pr: 0.3123
WP_000467123.1	SP(Sec/SPI)	0.842024	0.157976	CS pos: 26-27. GGA-LV. Pr: 0.5689
WP_000476878.1	SP(Sec/SPI)	0.984206	0.015794	CS pos: 20-21. CST-TN. Pr: 0.4469
