# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251023130017
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_85|O83830|UPF0164|UOY13012.1|tpos:13-408	SP	0.047247	0.896809	0.055944	CS pos: 28-29. TMA-AT. Pr: 0.4099
antigen_54|O83731|Uncharacterized|UOY12917.1|tpos:1-223	SP	0.051377	0.948187	0.000436	CS pos: 22-23. LHA-GE. Pr: 0.7036
antigen_73|O83487|Probable|UOY13584.1|tpos:1-245	noTP	0.997913	0.000026	0.002060	
antigen_74|O83249|Anti-sigma|UOY13363.1|tpos:1-108	noTP	0.941699	0.056911	0.001389	
antigen_47|O83448|Acidic|UOY13549.1|tpos:1-251	noTP	0.596935	0.381372	0.021694	
antigen_48|O83666|Flagellar|UOY12837.1|tpos:1-625	noTP	0.965944	0.000221	0.033835	
antigen_51|O83347||UOY13450.1|tpos:1-172	SP	0.010852	0.987268	0.001880	CS pos: 20-21. GQS-QH. Pr: 0.7165
antigen_53|O83732|Uncharacterized|UOY12918.1|tpos:1-237	noTP	0.690351	0.308084	0.001565	
antigen_39|O83481||UOY13658.1|tpos:473-647	noTP	0.998602	0.000588	0.000810	
antigen_40|O83834|Peptidyl-prolyl|UOY13015.1|tpos:1-264	SP	0.173947	0.806341	0.019712	CS pos: 32-33. AEG-VS. Pr: 0.3361
antigen_2|P07643|Treponemal|UOY12933.1|tpos:1-345	SP	0.098263	0.899761	0.001976	CS pos: 25-26. ASG-AK. Pr: 0.3721
antigen_33|O83768|Uncharacterized|UOY12953.1|tpos:1-258	SP	0.027601	0.962700	0.009699	CS pos: 23-24. AQS-AT. Pr: 0.4177
antigen_97|O83086|DUF327|UOY13207.1|tpos:1-173	noTP	0.998575	0.000277	0.001148	
antigen_98|O54312|UDP-N-acetylglucosamine|UOY13192.1|tpos:1-425	noTP	0.993233	0.003595	0.003172	
antigen_16|F7IW56||UOY13367.1|tpos:1-246	SP	0.010185	0.988495	0.001320	CS pos: 25-26. VSA-KQ. Pr: 0.7471
