# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250905174241
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_41|B0B7P9|1-deoxy-D-xylulose-5-phosphate|CP042663.1|tpos:223912-224551	noTP	0.999774	0.000215	0.000010	
antigen_130|B0B9B0|Glutamyl-tRNA(Gln)|CP042663.1|tpos:107620-108110	noTP	0.997890	0.000157	0.001953	
antigen_18|Q3KMF3|Leucine--tRNA|CP042663.1|tpos:117856-117993	noTP	0.562351	0.279240	0.158409	
antigen_57|P13467|Major|CP042663.1|tpos:86089-86169	noTP	0.997466	0.001610	0.000924	
antigen_20|O84421|Probable|CP042663.1|tpos:132485-132680	noTP	0.455432	0.151803	0.392765	
antigen_52|B0BB05|Isoleucine--tRNA|CP042663.1|tpos:118030-118374	noTP	0.999489	0.000071	0.000440	
antigen_153|B0B9T4|Putative|CP042663.1|tpos:170698-170845	noTP	0.968604	0.005785	0.025610	
antigen_98|B0B7U3|Arginine/agmatine|CP042663.1|tpos:241045-241527	noTP	0.997201	0.000903	0.001895	
antigen_115|B0BC28|Proline--tRNA|CP042663.1|tpos:247927-248507	noTP	0.935909	0.000265	0.063826	
antigen_157|O84456|Isoprenyl|CP042663.1|tpos:272615-272867	noTP	0.999054	0.000056	0.000889	
antigen_62|P08780|Major|CP042663.1|tpos:86089-86172	noTP	0.998513	0.000565	0.000922	
antigen_192|O84033|Guanylate|CP042663.1|tpos:117564-117768	noTP	0.997029	0.001486	0.001484	
antigen_194|B0BAB7|Glutamyl-tRNA|CP042663.1|tpos:12174-12508	noTP	0.998720	0.000966	0.000315	
antigen_9|B0BAI4|Serine--tRNA|CP042663.1|tpos:247941-248120	noTP	0.997610	0.000263	0.002127	
antigen_15|O84075|Putative|CP042663.1|tpos:133920-134538	SP	0.394689	0.604482	0.000828	CS pos: 27-28. LLA-AK. Pr: 0.4674
antigen_4|B0BAL3|UDP-N-acetylmuramoylalanine--D-glutamate|CP042663.1|tpos:58939-59354	noTP	0.916675	0.016469	0.066856	
antigen_43|Q3KLN6|2-C-methyl-D-erythritol|CP042663.1|tpos:276907-277125	noTP	0.871708	0.126063	0.002230	
antigen_120|B0B8Y7|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|CP042663.1|tpos:59909-60260	noTP	0.971538	0.026230	0.002232	
antigen_22|O84128|Small|CP042663.1|tpos:151814-151942	noTP	0.957573	0.000895	0.041532	
antigen_71|Q3KN19|Glutamyl-tRNA(Gln)|CP042663.1|tpos:107620-108110	noTP	0.997890	0.000157	0.001953	
antigen_105|Q3KLY3|Pyruvoyl-dependent|CP042663.1|tpos:240846-241039	noTP	0.997550	0.001920	0.000529	
antigen_171|O84834|Ribonucleoside-diphosphate|CP042663.1|tpos:85341-86387	noTP	0.999764	0.000030	0.000206	
antigen_154|O84071|Probable|CP042663.1|tpos:132463-132721	noTP	0.999962	0.000020	0.000018	
antigen_99|O84694|Probable|CP042663.1|tpos:22169-22449	noTP	0.999960	0.000027	0.000014	
antigen_162|O84734|Serine--tRNA|CP042663.1|tpos:247941-248120	noTP	0.997610	0.000263	0.002127	
antigen_23|Q3KMZ6|Small|CP042663.1|tpos:116761-116876	noTP	0.991162	0.000087	0.008750	
antigen_24|B0B9C6|Isoleucine--tRNA|CP042663.1|tpos:118030-118374	noTP	0.999489	0.000071	0.000440	
antigen_40|Q3KM31|Exodeoxyribonuclease|CP042663.1|tpos:223246-223761	noTP	0.999882	0.000059	0.000059	
antigen_176|Q3KLM8|DNA|CP042663.1|tpos:278998-279240	noTP	0.993677	0.004991	0.001332	
antigen_132|O84304|Valine--tRNA|CP042663.1|tpos:118030-118295	noTP	0.999489	0.000071	0.000440	
antigen_139|Q3KMP3|Small|CP042663.1|tpos:151814-151942	noTP	0.957573	0.000895	0.041532	
antigen_141|Q3KKW5|Serine--tRNA|CP042663.1|tpos:247941-248120	noTP	0.997610	0.000263	0.002127	
antigen_85|O84589|Tryptophan--tRNA|CP042663.1|tpos:315042-315387	noTP	0.999165	0.000100	0.000735	
antigen_33|Q3KKP0|Small|CP042663.1|tpos:74022-74133	noTP	0.995686	0.003189	0.001125	
antigen_88|Q3KM93|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate|CP042663.1|tpos:58145-58375	noTP	0.980217	0.003356	0.016427	
antigen_126|B0BAL6|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|CP042663.1|tpos:59909-60260	noTP	0.971538	0.026230	0.002232	
antigen_73|B0B950|Succinate--CoA|CP042663.1|tpos:82324-82709	noTP	0.999115	0.000307	0.000578	
antigen_35|Q3KL32|Glutamyl-tRNA|CP042663.1|tpos:12174-12508	noTP	0.998720	0.000966	0.000315	
antigen_32|B0BCA8|DNA|CP042663.1|tpos:278998-279240	noTP	0.993677	0.004991	0.001332	
antigen_197|Q3KMH8|Putative|CP042663.1|tpos:170698-170845	noTP	0.968604	0.005785	0.025610	
antigen_199|B0BB32|Probable|CP042663.1|tpos:122649-123147	noTP	0.997525	0.001605	0.000870	
antigen_147|B0B8D2|Lipoyl|CP042663.1|tpos:306148-306458	noTP	0.997127	0.001907	0.000966	
antigen_109|O84420|Putative|CP042663.1|tpos:260140-260415	SP	0.000040	0.999960	0.000000	CS pos: 18-19. SYG-DE. Pr: 0.8540
antigen_48|B0BB18|Methionine--tRNA|CP042663.1|tpos:117853-118402	noTP	0.913942	0.073725	0.012333	
antigen_25|Q3KLY0|Arginine/agmatine|CP042663.1|tpos:241045-241527	noTP	0.997201	0.000903	0.001895	
antigen_172|B0BAX0|4-hydroxy-3-methylbut-2-enyl|CP042663.1|tpos:97172-97478	noTP	0.512699	0.005609	0.481692	
