# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251013210226
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_104|B0B891|Large|ATW13885.1|tpos:1-111	noTP	0.999429	0.000225	0.000345	
antigen_127|Q3KM52|V-type|ATW13686.1|tpos:1-208	noTP	0.999949	0.000043	0.000008	
antigen_128|B0B7M6|V-type|ATW13686.1|tpos:1-208	noTP	0.999949	0.000043	0.000008	
antigen_129|O84253|Membrane|ATW13629.1|tpos:1-785	SP	0.097736	0.901571	0.000694	CS pos: 24-25. FFG-YR. Pr: 0.4532
antigen_112|B0B7S3|Ribosomal|ATW13731.1|tpos:1-277	noTP	0.938746	0.004162	0.057092	
antigen_115|B0BC28|Proline--tRNA|ATW13767.1|tpos:1-581	noTP	0.935909	0.000265	0.063826	
antigen_26|B0BBU7|Large|ATW13692.1|tpos:1-130	noTP	0.998510	0.001482	0.000008	
antigen_27|Q3KMV9|Tyrosine--tRNA|ATW13461.1|tpos:1-412	noTP	0.998171	0.000568	0.001261	
antigen_28|B0B999|Deubiquitinase|ATW14224.1|tpos:1-339	noTP	0.998302	0.001684	0.000015	
antigen_121|P0DJI2|Large|ATW14273.1|tpos:1-547	SP	0.066259	0.904712	0.029029	CS pos: 22-23. LFA-SG. Pr: 0.2658
antigen_168|Q06280|Histone-like|ATW13452.1|tpos:1-165	noTP	0.973572	0.000004	0.026424	
antigen_170|B0B816|Small|ATW13814.1|tpos:1-88	SP	0.000016	0.999984	0.000000	CS pos: 19-20. SSC-CR. Pr: 0.7357
antigen_172|B0BAX0|4-hydroxy-3-methylbut-2-enyl|ATW14215.1|tpos:1-307	noTP	0.532914	0.005662	0.461425	
antigen_188|O84299|Ribonuclease|ATW13673.1|tpos:1-231	noTP	0.995966	0.001095	0.002939	
antigen_189|B0B874|Nucleoside|ATW14277.1|tpos:1-141	noTP	0.999896	0.000070	0.000035	
antigen_191|B0BB65|Bifunctional|ATW13477.1|tpos:1-287	noTP	0.940342	0.006278	0.053380	
antigen_193|O84188|Glucose-6-phosphate|ATW13568.1|tpos:69-507	noTP	0.975260	0.000096	0.024644	
antigen_195|Q3KMS5|Ribosome-binding|ATW13492.1|tpos:1-123	noTP	0.998769	0.000096	0.001134	
antigen_196|O84508|Nucleoside|ATW14277.1|tpos:1-141	noTP	0.999896	0.000070	0.000035	
antigen_96|O84509|Holliday|ATW13870.1|tpos:1-200	noTP	0.999874	0.000017	0.000109	
antigen_14|P0CE08|DNA-directed|ATW13876.1|tpos:1-377	noTP	0.999972	0.000020	0.000008	
antigen_15|O84075|Putative|ATW13471.1|tpos:1-619	SP	0.390848	0.608322	0.000830	CS pos: 27-28. LLA-AK. Pr: 0.4671
antigen_37|B0B8Y3|Phospho-N-acetylmuramoyl-pentapeptide-transferase|ATW14118.1|tpos:1-336	noTP	0.998421	0.001242	0.000337	
antigen_38|O84502|ADP,ATP|ATW13865.1|tpos:1-540	noTP	0.998851	0.000944	0.000205	
antigen_52|B0BB05|Isoleucine--tRNA|ATW13428.1|tpos:1-1036	noTP	0.999893	0.000064	0.000043	
antigen_59|Q3KM43|Large|ATW13695.1|tpos:1-141	noTP	0.985520	0.000776	0.013705	
antigen_60|B0B9K4|Translation|ATW13493.1|tpos:1-892	noTP	0.999286	0.000002	0.000712	
antigen_31|P0A4C8|Small|ATW13880.1|tpos:1-165	noTP	0.999783	0.000087	0.000130	
antigen_32|B0BCA8|DNA|ATW13840.1|tpos:1-243	noTP	0.994531	0.004358	0.001112	
antigen_33|Q3KKP0|Small|ATW14159.1|tpos:1-112	noTP	0.995686	0.003189	0.001125	
antigen_85|O84589|Tryptophan--tRNA|ATW13951.1|tpos:1-346	noTP	0.999158	0.000107	0.000735	
