# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251013210306
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_155|Q3KL90|dITP/XTP|WP_009871973.1|tpos:1-209	noTP	0.998907	0.000217	0.000876	
antigen_156|B0BCE1|Crossover|WP_011324756.1|tpos:1-170	noTP	0.999572	0.000249	0.000180	
antigen_157|O84456|Isoprenyl|WP_009871807.1|tpos:1-253	noTP	0.999054	0.000056	0.000889	
antigen_195|Q3KMS5|Ribosome-binding|WP_011324565.1|tpos:1-123	noTP	0.998814	0.000091	0.001095	
antigen_96|O84509|Holliday|WP_012727931.1|tpos:1-200	noTP	0.999869	0.000020	0.000111	
antigen_97|B0BBV0|Large|WP_009871666.1|tpos:1-141	noTP	0.985520	0.000776	0.013705	
antigen_145|Q3KLJ0|DNA-directed|WP_009871871.1|tpos:1-377	noTP	0.999972	0.000020	0.000008	
antigen_154|O84071|Probable|WP_012727797.1|tpos:1-259	noTP	0.999961	0.000022	0.000017	
antigen_172|B0BAX0|4-hydroxy-3-methylbut-2-enyl|WP_011324904.1|tpos:1-307	noTP	0.511936	0.005568	0.482496	
antigen_176|Q3KLM8|DNA|WP_069568457.1|tpos:1-243	noTP	0.994531	0.004358	0.001112	
antigen_183|O84130|Adenylate|WP_069568347.1|tpos:1-245	noTP	0.866893	0.130555	0.002553	
antigen_190|B0B971|Polyribonucleotide|WP_069568591.1|tpos:1-695	noTP	0.999847	0.000086	0.000067	
antigen_52|B0BB05|Isoleucine--tRNA|WP_069568310.1|tpos:1-1036	noTP	0.999893	0.000064	0.000043	
antigen_38|O84502|ADP,ATP|WP_009871857.1|tpos:1-540	noTP	0.998851	0.000944	0.000205	
antigen_87|B0BAF8|GTPase|WP_011324840.1|tpos:1-490	noTP	0.563734	0.000360	0.435907	
antigen_88|Q3KM93|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate|WP_009871616.1|tpos:1-483	noTP	0.998200	0.000682	0.001118	
antigen_121|P0DJI2|Large|WP_009873002.1|tpos:7-553	SP	0.066259	0.904712	0.029029	CS pos: 22-23. LFA-SG. Pr: 0.2658
antigen_123|P0DPS7|Serine/threonine-protein|WP_414038921.1|tpos:1-614	noTP	0.999981	0.000013	0.000005	
antigen_59|Q3KM43|Large|WP_009871666.1|tpos:1-141	noTP	0.985520	0.000776	0.013705	
antigen_124|Q3KKG9|Deubiquitinase|WP_011324910.1|tpos:1-339	noTP	0.998302	0.001684	0.000015	
antigen_84|C4PQQ9|Deubiquitinase|WP_011324910.1|tpos:1-339	noTP	0.998302	0.001684	0.000015	
antigen_116|O84322|Transcription|WP_009872557.1|tpos:1-182	noTP	0.990622	0.002906	0.006472	
antigen_119|O84369|4-hydroxy-tetrahydrodipicolinate|WP_011324702.1|tpos:8-253	noTP	0.775066	0.028852	0.196082	
antigen_130|B0B9B0|Glutamyl-tRNA(Gln)|WP_009871349.1|tpos:1-491	noTP	0.997890	0.000157	0.001953	
antigen_39|P38002|ATP-dependent|WP_009871785.1|tpos:1-192	noTP	0.996478	0.003362	0.000160	
antigen_4|B0BAL3|UDP-N-acetylmuramoylalanine--D-glutamate|WP_009872138.1|tpos:1-416	noTP	0.943750	0.031482	0.024767	
antigen_54|B0B899|Large|WP_009871889.1|tpos:1-284	noTP	0.968699	0.000126	0.031174	
antigen_55|B0BCG3|Small|WP_009871888.1|tpos:1-88	noTP	0.959633	0.000359	0.040009	
antigen_56|Q3KLG6|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine|WP_009872289.1|tpos:1-280	noTP	0.999593	0.000368	0.000040	
antigen_89|Q3KLZ0|3-phosphoshikimate|WP_009871719.1|tpos:1-440	noTP	0.999632	0.000285	0.000084	
antigen_82|O84719|Glycerol-3-phosphate|WP_010725315.1|tpos:1-334	SP	0.447886	0.480270	0.071843	CS pos: 18-19. SLA-NL. Pr: 0.4002
antigen_83|B0B887|Large|WP_414038892.1|tpos:1-123	noTP	0.981209	0.000213	0.018579	
antigen_5|B0B8X5|Alanine--tRNA|WP_069568626.1|tpos:1-875	mTP	0.399141	0.001226	0.599633	CS pos: 14-15. KFY-AN. Pr: 0.1678
antigen_23|Q3KMZ6|Small|WP_011324527.1|tpos:1-116	noTP	0.969892	0.000166	0.029942	
antigen_17|O84077|DNA|WP_011324552.1|tpos:1-365	noTP	0.992507	0.000474	0.007018	
antigen_18|Q3KMF3|Leucine--tRNA|WP_069568381.1|tpos:1-819	noTP	0.999900	0.000050	0.000050	
antigen_92|O84727|2,3-bisphosphoglycerate-dependent|WP_009872098.1|tpos:1-226	noTP	0.905330	0.004764	0.089907	
antigen_93|O84096|tRNA|WP_009872371.1|tpos:1-241	noTP	0.999606	0.000190	0.000204	
antigen_125|B0BA81|tRNA|WP_009871996.1|tpos:1-327	noTP	0.998569	0.001136	0.000295	
antigen_81|O84874|1,4-alpha-glucan|WP_009872256.1|tpos:1-738	noTP	0.999313	0.000421	0.000266	
antigen_127|Q3KM52|V-type|WP_010725155.1|tpos:1-208	noTP	0.999949	0.000044	0.000007	
antigen_128|B0B7M6|V-type|WP_010725155.1|tpos:1-208	noTP	0.999949	0.000044	0.000007	
antigen_129|O84253|Membrane|WP_011324665.1|tpos:1-787	SP	0.135434	0.862573	0.001993	CS pos: 26-27. FFG-YR. Pr: 0.4278
antigen_177|P10560|Virulence|WP_011324781.1|tpos:76-190	noTP	0.999326	0.000086	0.000588	
antigen_178|O84413|Lipoprotein|WP_009871760.1|tpos:1-167	noTP	0.911520	0.088082	0.000398	
antigen_179|O84860|UPF0056|WP_011324897.1|tpos:1-204	noTP	0.969464	0.025747	0.004789	
antigen_185|O84549|DNA|WP_011324766.1|tpos:1-1237	noTP	0.999601	0.000101	0.000298	
antigen_131|B0BBD3|DNA|WP_069568354.1|tpos:1-663	noTP	0.999899	0.000075	0.000027	
antigen_126|B0BAL6|UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)|WP_009872141.1|tpos:1-352	noTP	0.971518	0.026253	0.002229	
antigen_24|B0B9C6|Isoleucine--tRNA|WP_069568310.1|tpos:1-1036	noTP	0.999893	0.000064	0.000043	
antigen_15|O84075|Putative|WP_009872359.1|tpos:1-619	SP	0.390848	0.608322	0.000830	CS pos: 27-28. LLA-AK. Pr: 0.4671
antigen_99|O84694|Probable|WP_011324828.1|tpos:1-281	noTP	0.999963	0.000022	0.000015	
antigen_100|P0CD72|Glucose-6-phosphate|WP_069568443.1|tpos:1-525	noTP	0.999451	0.000343	0.000206	
antigen_105|Q3KLY3|Pyruvoyl-dependent|WP_011324706.1|tpos:1-195	noTP	0.997395	0.002107	0.000498	
antigen_147|B0B8D2|Lipoyl|WP_009871922.1|tpos:1-311	noTP	0.997171	0.001880	0.000949	
