# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251014205941
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_166|B7UXW8|Probable|AOT36373.1|tpos:1-248	noTP	0.999897	0.000014	0.000089	
antigen_167|Q9I778|Probable|AOT38088.1|tpos:1-182	noTP	0.999923	0.000039	0.000037	
antigen_15|Q9I6B3|tRNA|AOT38391.1|tpos:1-244	noTP	0.999998	0.000001	0.000001	
antigen_17|Q9HT07|tRNA|AOT38035.1|tpos:1-455	noTP	0.967319	0.001902	0.030779	
antigen_137|Q9HT05|Ribonuclease|AOT38037.1|tpos:1-135	noTP	0.985908	0.000307	0.013784	
antigen_14|Q02K95|3-hydroxydecanoyl-[acyl-carrier-protein]|AOT41521.1|tpos:1-171	noTP	0.997195	0.001354	0.001451	
antigen_31|A6V3U3|Transaldolase|AOT40285.1|tpos:1-307	noTP	0.999910	0.000036	0.000054	
antigen_32|Q9HV67|Glucose-6-phosphate|AOT37203.1|tpos:1-554	noTP	0.999345	0.000267	0.000387	
antigen_76|Q02PZ9|Glucokinase|AOT39801.1|tpos:1-331	noTP	0.999658	0.000196	0.000146	
antigen_79|A6VCN1|S-adenosylmethionine|AOT37242.1|tpos:1-160	noTP	0.999848	0.000115	0.000036	
antigen_108|A6UZG6|Iron-sulfur|AOT38652.1|tpos:1-116	noTP	0.961026	0.038195	0.000779	
antigen_109|B7V5F0|Porphobilinogen|AOT37746.1|tpos:1-313	noTP	0.977641	0.005787	0.016572	
antigen_112|Q9I0A3|Phenylalanine--tRNA|AOT40351.1|tpos:1-338	noTP	0.999867	0.000110	0.000024	
antigen_57|A0A081HJP9|Hydroxypyruvate/pyruvate|AOT38851.1|tpos:1-268	noTP	0.998082	0.001539	0.000379	
antigen_103|P50601|Tol-Pal|AOT36365.1|tpos:1-432	SP	0.000165	0.999731	0.000104	CS pos: 21-22. AQA-AD. Pr: 0.8286
antigen_106|Q9HT18|ATP|AOT38024.1|tpos:1-514	noTP	0.999608	0.000334	0.000058	
antigen_192|B7V797|ATP|AOT38028.1|tpos:1-289	noTP	0.999816	0.000013	0.000171	
antigen_193|A6V2H4|Probable|AOT39749.1|tpos:1-429	noTP	0.904411	0.000429	0.095160	
antigen_155|Q02RX7|Queuine|AOT39144.1|tpos:4-375	noTP	0.994621	0.000932	0.004448	
antigen_178|B7V9S6|Putative|AOT40922.1|tpos:1-377	noTP	0.999879	0.000106	0.000014	
antigen_75|B7UXJ1|Exodeoxyribonuclease|AOT41731.1|tpos:1-459	noTP	0.999184	0.000063	0.000753	
antigen_77|Q9I3N0|Cytochrome|AOT35799.1|tpos:1-155	SP	0.000218	0.999766	0.000016	CS pos: 20-21. ARA-AI. Pr: 0.9180
antigen_78|B7UVX0|Ion-translocating|AOT39508.1|tpos:1-344	noTP	0.986476	0.002827	0.010698	
antigen_122|Q9RMT3|Protein|AOT38218.1|tpos:1-270	noTP	0.998558	0.001300	0.000142	
antigen_55|Q02FU9|Glutamyl-Q|AOT37195.1|tpos:1-293	noTP	0.879937	0.078899	0.041164	
antigen_177|Q9HUC8|Arginine--tRNA|AOT37501.1|tpos:1-587	noTP	0.999114	0.000269	0.000617	
antigen_180|Q02FH0|Ribosomal|AOT37317.1|tpos:1-294	noTP	0.999370	0.000426	0.000204	
antigen_181|B7V5B5|UPF0149|AOT41664.1|tpos:1-184	noTP	0.964190	0.030657	0.005153	
antigen_156|O87005|Chemotactic|AOT41513.1|tpos:19-138	noTP	0.996484	0.001518	0.001998	
antigen_35|Q02H19|Transcriptional|AOT36902.1|tpos:1-151	noTP	0.847638	0.000883	0.151479	
antigen_36|O86422|UDP-glucose|AOT41068.1|tpos:1-453	SP	0.128326	0.857855	0.013819	CS pos: 20-21. CFA-EM. Pr: 0.5165
