# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250915200729
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_122|Q9RMT3|Protein|NZ_CP140515.1|tpos:92318-92587	noTP	0.998266	0.001563	0.000170	
antigen_153|Q01602|Transcription|NZ_CP140515.1|tpos:1054706-1055054	noTP	0.988419	0.002566	0.009015	
antigen_148|A6VE54|Tyrosine|NZ_CP140515.1|tpos:472057-472347	noTP	0.999772	0.000144	0.000084	
antigen_0|P28809|MmsAB|NZ_CP140515.1|tpos:873435-873527	noTP	0.876950	0.003621	0.119430	
antigen_39|Q9HUY1|Dihydrolipoyl|NZ_CP140515.1|tpos:748463-748916	noTP	0.998476	0.000637	0.000888	
antigen_80|Q9HZN5|Phosphate|NZ_CP140515.1|tpos:755686-756021	noTP	0.999845	0.000072	0.000084	
antigen_55|Q02FU9|Glutamyl-Q|NZ_CP140515.1|tpos:693502-693749	noTP	0.957223	0.040507	0.002270	
antigen_88|Q9I5Q9|N-acetyl-gamma-glutamyl-phosphate|NZ_CP140515.1|tpos:699246-699338	noTP	0.991912	0.005289	0.002799	
antigen_169|Q9HWF5|Protein|NZ_CP140515.1|tpos:285515-285956	noTP	0.909241	0.069926	0.020833	
antigen_40|Q9I4L6|Outer-membrane|NZ_CP140515.1|tpos:1603927-1604093	SP	0.002199	0.997597	0.000204	CS pos: 25-26. AGC-QT. Pr: 0.6411
antigen_72|A6V3A2|Na(+)-translocating|NZ_CP140515.1|tpos:2270833-2271023	noTP	0.906399	0.002032	0.091568	
antigen_106|Q9HT18|ATP|NZ_CP140515.1|tpos:1379834-1380219	noTP	0.602468	0.002829	0.394703	
antigen_186|Q9I0I6|Methyl-accepting|NZ_CP140515.1|tpos:888706-889266	noTP	0.548338	0.443095	0.008567	
antigen_162|Q9I476|4-hydroxyproline|NZ_CP140515.1|tpos:1549496-1549823	noTP	0.999545	0.000253	0.000202	
antigen_128|B7V1S8|Urease|NZ_CP140515.1|tpos:2047529-2047628	noTP	0.936810	0.058845	0.004345	
antigen_195|Q02SE5|Glutamate-1-semialdehyde|NZ_CP140515.1|tpos:1146714-1146993	noTP	0.996884	0.003026	0.000091	
antigen_62|P54291|Acyl-homoserine-lactone|NZ_CP140515.1|tpos:571066-571266	noTP	0.999214	0.000706	0.000081	
antigen_89|Q9HV35|S-adenosylmethionine|NZ_CP140515.1|tpos:2014535-2014694	noTP	0.999848	0.000115	0.000036	
antigen_61|Q02FW7|Hemin|NZ_CP140515.1|tpos:2159190-2159422	noTP	0.999635	0.000145	0.000219	
antigen_79|A6VCN1|S-adenosylmethionine|NZ_CP140515.1|tpos:2014535-2014694	noTP	0.999848	0.000115	0.000036	
antigen_87|Q9HYH5|Putative|NZ_CP140515.1|tpos:586774-587032	noTP	0.999738	0.000242	0.000021	
antigen_158|A6V4H6|Siroheme|NZ_CP140515.1|tpos:904579-905043	noTP	0.970787	0.005864	0.023349	
antigen_159|Q9I2W4|Uroporphyrinogen-III|NZ_CP140515.1|tpos:904794-905028	noTP	0.999912	0.000073	0.000016	
antigen_157|Q9I4N4|Sensor|NZ_CP140515.1|tpos:2299696-2300041	noTP	0.999915	0.000038	0.000046	
antigen_182|B7V7U2|UDP-3-O-acylglucosamine|NZ_CP140515.1|tpos:507700-507847	noTP	0.994785	0.003279	0.001936	
