# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251014205942
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_146|Q51429|Beta-lactamase|WCU70136.1|tpos:14-262	noTP	0.999864	0.000067	0.000070	
antigen_111|B7UVR5|Phosphonoacetaldehyde|WCU68159.1|tpos:1-275	noTP	0.993649	0.005721	0.000630	
antigen_113|A6V3T3|NADPH-dependent|WCU72377.1|tpos:1-276	noTP	0.999303	0.000407	0.000290	
antigen_158|A6V4H6|Siroheme|WCU72605.1|tpos:1-465	noTP	0.970787	0.005864	0.023349	
antigen_123|Q51417|Putative|WCU71835.1|tpos:2-172	noTP	0.999851	0.000133	0.000016	
antigen_125|P0C003|Dihydropteroate|WCU69380.1|tpos:24-264	noTP	0.999889	0.000100	0.000011	
antigen_181|B7V5B5|UPF0149|WCU69853.1|tpos:1-184	noTP	0.964190	0.030657	0.005153	
antigen_183|B7UVI9|Nucleoid-associated|WCU67955.1|tpos:1-108	noTP	0.997276	0.000490	0.002235	
antigen_184|Q02KC0|Potassium-transporting|WCU67853.1|tpos:1-183	SP	0.126522	0.871544	0.001934	CS pos: 22-23. GVA-YP. Pr: 0.3754
antigen_186|Q9I0I6|Methyl-accepting|WCU72564.1|tpos:1-561	noTP	0.523283	0.465166	0.011551	
antigen_197|Q01709|Regulatory|WCU71806.1|tpos:618-712	SP	0.061497	0.938290	0.000213	CS pos: 17-18. AKA-RL. Pr: 0.9540
antigen_198|Q02FU1|Aspartate|WCU69363.1|tpos:1-126	noTP	0.996480	0.001273	0.002246	
antigen_5|Q02NW3|NADPH-dependent|WCU72377.1|tpos:1-276	noTP	0.999303	0.000407	0.000290	
antigen_6|B7UV38|Methylthioribulose-1-phosphate|WCU67804.1|tpos:1-205	noTP	0.998797	0.000128	0.001075	
antigen_132|P72171|Ornithine|WCU68634.1|tpos:1-339	noTP	0.998377	0.001470	0.000153	
antigen_141|Q9I5Y4|Phosphoglycerate|WCU70739.1|tpos:1-387	noTP	0.997139	0.002823	0.000039	
antigen_50|Q9I703|Probable|WCU70327.1|tpos:1-475	noTP	0.999583	0.000007	0.000411	
antigen_51|Q02H45|Nucleotide-binding|WCU68907.1|tpos:1-159	noTP	0.999954	0.000019	0.000027	
antigen_52|A6VA50|DNA|WCU68540.1|tpos:1-349	noTP	0.999866	0.000098	0.000036	
antigen_59|Q02K16|Nucleoid-associated|WCU67955.1|tpos:1-108	noTP	0.997276	0.000490	0.002235	
antigen_60|Q9HXJ1|Co-chaperone|WCU71382.1|tpos:1-173	noTP	0.999954	0.000023	0.000023	
antigen_61|Q02FW7|Hemin|WCU69337.1|tpos:1-255	noTP	0.995196	0.000309	0.004494	
antigen_80|Q9HZN5|Phosphate|WCU73167.1|tpos:1-326	noTP	0.993019	0.005979	0.001002	
antigen_81|Q9I5U5|Ribosomal|WCU70790.1|tpos:1-268	noTP	0.994397	0.000091	0.005512	
antigen_20|P20577|Indole-3-glycerol|WCU70846.1|tpos:1-278	noTP	0.999004	0.000423	0.000573	
antigen_2|B7V0F9|Large-conductance|WCU69230.1|tpos:1-137	noTP	0.995462	0.002865	0.001673	
antigen_3|B7VBM8|Probable|WCU71636.1|tpos:1-137	noTP	0.822475	0.120021	0.057504	
antigen_4|Q51371|Mannuronan|WCU71649.1|tpos:1-543	SP	0.048100	0.935055	0.016846	CS pos: 35-36. AWA-AQ. Pr: 0.8862
antigen_189|Q9HTB6|GDP-6-deoxy-D-mannose|WCU70080.1|tpos:1-304	noTP	0.694429	0.081383	0.224188	
antigen_187|B7UWI8|4-hydroxy-3-methylbut-2-en-1-yl|WCU71390.1|tpos:1-371	noTP	0.985132	0.000257	0.014610	
antigen_10|B7UV40|Chorismate|WCU67806.1|tpos:1-363	noTP	0.998977	0.000260	0.000763	
antigen_11|B7VAR4|NADH-quinone|WCU72578.1|tpos:1-225	noTP	0.999893	0.000077	0.000030	
antigen_102|B7UV86|Potassium-transporting|WCU67853.1|tpos:1-183	SP	0.126522	0.871544	0.001934	CS pos: 22-23. GVA-YP. Pr: 0.3754
antigen_103|P50601|Tol-Pal|WCU68492.1|tpos:1-432	SP	0.000138	0.999750	0.000112	CS pos: 21-22. AQA-AD. Pr: 0.8769
antigen_66|A6V3A0|Na(+)-translocating|WCU72192.1|tpos:2-224	noTP	0.999609	0.000020	0.000371	
antigen_67|A6VBV3|GTPase|WCU69183.1|tpos:1-406	noTP	0.999861	0.000083	0.000056	
