Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_4|P51752|Peptidyl-prolyl|NZ_CP107247.1|tpos:179898-180127,0.229,0.0,-0.5,-0.271,Non-Allergen
antigen_120|Q83DG2||NZ_CP107247.1|tpos:224122-224203,0.103,0.0,0.0,0.103,Non-Allergen
antigen_133|Q83ED4|Riboflavin|NZ_CP107247.1|tpos:110519-110863,0.038,0.0,-0.5,-0.462,Non-Allergen
antigen_68|Q83DA5||NZ_CP107247.1|tpos:243213-243813,0.011,0.0,-0.5,-0.489,Non-Allergen
antigen_71|Q83DF6|Putative|NZ_CP107247.1|tpos:225450-225498,0.218,0.0,0.0,0.218,Non-Allergen
antigen_76|Q83DK8||NZ_CP107247.1|tpos:207971-208064,0.151,0.0,0.0,0.151,Non-Allergen
antigen_128|Q83A87||NZ_CP107247.1|tpos:99887-100264,0.014,0.0,-0.5,-0.486,Non-Allergen
antigen_146|Q83DR1||NZ_CP107247.1|tpos:182155-182292,0.399,0.0,0.0,0.399,Allergen
antigen_21|Q83AI2|Cell|NZ_CP107247.1|tpos:252282-252498,0.042,0.5,-0.5,0.042,Non-Allergen
antigen_7|Q81ZP4||NZ_CP107247.1|tpos:446401-446781,0.034,0.0,0.0,0.034,Non-Allergen
antigen_14|Q83A56|DNA|NZ_CP107247.1|tpos:609271-609993,0.014,0.0,-0.5,-0.486,Non-Allergen
antigen_60|Q83CM3|Ribonuclease|NZ_CP107247.1|tpos:147689-147791,0.182,0.0,0.0,0.182,Non-Allergen
antigen_109|A0A7G6J4B0||NZ_CP107247.1|tpos:26528-26609,0.162,0.0,0.0,0.162,Non-Allergen
antigen_90|Q83EF6|Phosphate|NZ_CP107247.1|tpos:362494-362714,0.029,0.0,-0.5,-0.471,Non-Allergen
antigen_85|Q83E03||NZ_CP107247.1|tpos:295860-296076,0.035,0.0,0.0,0.035,Non-Allergen
antigen_64|Q83D52||NZ_CP107247.1|tpos:261530-261840,0.09,0.0,0.0,0.09,Non-Allergen
antigen_96|Q83EX8||NZ_CP107247.1|tpos:459979-460059,0.255,0.0,-0.5,-0.245,Non-Allergen
antigen_145|Q83AQ5||NZ_CP107247.1|tpos:544264-544359,0.37,0.5,0.0,0.87,Allergen
antigen_50|Q83C69|Uncharacterized|NZ_CP107247.1|tpos:373226-373473,0.618,0.0,0.0,0.618,Allergen
antigen_52|Q83C94||NZ_CP107247.1|tpos:365810-366209,0.175,0.0,0.0,0.175,Non-Allergen
antigen_74|Q83DH8||NZ_CP107247.1|tpos:301816-302104,0.129,0.0,-0.5,-0.371,Non-Allergen
antigen_92|Q83EL2||NZ_CP107247.1|tpos:373228-373473,0.649,0.0,0.0,0.649,Allergen
antigen_94|Q83ES6|Elongation|NZ_CP107247.1|tpos:64033-64429,0.174,0.5,-0.5,0.174,Non-Allergen
antigen_44|Q83BY5|ATP-dependent|NZ_CP107247.1|tpos:596401-596479,0.05,0.0,-0.5,-0.45,Non-Allergen
antigen_48|Q83C50|Carbamoyl|NZ_CP107247.1|tpos:514672-514927,0.136,0.0,0.0,0.136,Non-Allergen
antigen_49|Q83C63|Lipoyl|NZ_CP107247.1|tpos:374521-374835,0.015,0.0,0.0,0.015,Non-Allergen
antigen_53|Q83C98|DNA|NZ_CP107247.1|tpos:609456-609850,0.054,0.0,-0.5,-0.446,Non-Allergen
antigen_0|H7C7D7||NZ_CP107247.1|tpos:568149-568400,0.415,0.0,0.0,0.415,Allergen
antigen_11|Q83A39||NZ_CP107247.1|tpos:614361-614525,0.29,0.0,0.0,0.29,Non-Allergen
antigen_19|Q83AD7|Bcr/CflA|NZ_CP107247.1|tpos:522794-523041,0.017,0.0,-0.5,-0.483,Non-Allergen
antigen_38|Q83BJ5||NZ_CP107247.1|tpos:248766-248964,0.163,0.5,-0.5,0.163,Non-Allergen
antigen_45|Q83BY8||NZ_CP107247.1|tpos:400339-400916,0.019,0.0,0.0,0.019,Non-Allergen
antigen_77|Q83DN3||NZ_CP107247.1|tpos:189632-189959,0.014,0.0,0.0,0.014,Non-Allergen
antigen_73|Q83DH7||NZ_CP107247.1|tpos:232520-232853,0.404,0.0,-0.5,-0.096,Non-Allergen
antigen_108|Q93N39||NZ_CP107247.1|tpos:243583-243813,0.109,0.0,-0.5,-0.391,Non-Allergen
antigen_123|Q83B22|Endonuclease|NZ_CP107247.1|tpos:276237-276364,0.343,0.0,0.0,0.343,Allergen
antigen_124|Q83DG0||NZ_CP107247.1|tpos:243572-243831,0.065,0.0,-0.5,-0.435,Non-Allergen
antigen_129|Q83DH3||NZ_CP107247.1|tpos:362499-362600,0.103,0.0,-0.5,-0.397,Non-Allergen
