antigen36|Q6GAB5|HE681097.1|mhci|seq207	antigen36|Q6GAB5|HE681097.1|mhci|seq207
antigen36|Q6GAB5|HE681097.1|mhci|seq335	antigen36|Q6GAB5|HE681097.1|mhci|seq335
antigen36|Q6GAB5|HE681097.1|mhci|seq399	antigen36|Q6GAB5|HE681097.1|mhci|seq399
antigen36|Q6GAB5|HE681097.1|mhci|seq815	antigen36|Q6GAB5|HE681097.1|mhci|seq815
antigen36|Q6GAB5|HE681097.1|mhci|seq1263	antigen36|Q6GAB5|HE681097.1|mhci|seq1263
antigen36|Q6GAB5|BA000018.3|mhci|seq6	antigen36|Q6GAB5|BA000018.3|mhci|seq6
antigen36|Q6GAB5|BA000018.3|mhci|seq70	antigen36|Q6GAB5|BA000018.3|mhci|seq70
antigen36|Q6GAB5|BA000018.3|mhci|seq326	antigen36|Q6GAB5|BA000018.3|mhci|seq326
antigen36|Q6GAB5|BA000018.3|mhci|seq326	antigen36|Q6GAB5|CP002114.3|mhci|seq326
antigen36|Q6GAB5|BA000018.3|mhci|seq326	antigen36|Q6GAB5|CP000253.1|mhci|seq337
antigen36|Q6GAB5|BA000018.3|mhci|seq358	antigen36|Q6GAB5|BA000018.3|mhci|seq358
antigen36|Q6GAB5|BA000018.3|mhci|seq614	antigen36|Q6GAB5|BA000018.3|mhci|seq614
antigen36|Q6GAB5|BA000018.3|mhci|seq806	antigen36|Q6GAB5|BA000018.3|mhci|seq806
antigen36|Q6GAB5|BA000018.3|mhci|seq934	antigen36|Q6GAB5|BA000018.3|mhci|seq934
antigen36|Q6GAB5|BA000018.3|mhci|seq1057	antigen36|Q6GAB5|BA000018.3|mhci|seq1057
antigen36|Q6GAB5|BX571857.1|mhci|seq23	antigen36|Q6GAB5|BX571857.1|mhci|seq23
antigen36|Q6GAB5|BX571857.1|mhci|seq55	antigen36|Q6GAB5|BX571857.1|mhci|seq55
antigen36|Q6GAB5|BX571857.1|mhci|seq119	antigen36|Q6GAB5|BX571857.1|mhci|seq119
antigen36|Q6GAB5|BX571857.1|mhci|seq183	antigen36|Q6GAB5|BX571857.1|mhci|seq183
antigen36|Q6GAB5|BX571857.1|mhci|seq183	antigen36|Q6GAB5|BX571857.1|mhci|seq184
antigen36|Q6GAB5|BX571857.1|mhci|seq215	antigen36|Q6GAB5|BX571857.1|mhci|seq215
antigen36|Q6GAB5|BX571857.1|mhci|seq247	antigen36|Q6GAB5|BX571857.1|mhci|seq247
