# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251104211443
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_170|B5QX59|Formimidoylglutamase|WP_000195683.1|tpos:1-313	noTP	0.999628	0.000230	0.000142	
antigen_9|B5R2U7|UPF0181|WP_000457328.1|tpos:1-59	noTP	0.891087	0.031122	0.077791	
antigen_10|B5R3G8|Iron-sulfur|WP_001278668.1|tpos:1-114	noTP	0.998033	0.001711	0.000256	
antigen_11|B5R019|Elongation|WP_000004794.1|tpos:1-325	noTP	0.998119	0.000681	0.001200	
antigen_19|Q54001|Outer|WP_001575014.1|tpos:1-491	SP	0.008597	0.990398	0.001006	CS pos: 24-25. SQA-EN. Pr: 0.8617
antigen_131|B5R349|tRNA|WP_000016631.1|tpos:1-270	noTP	0.999931	0.000039	0.000030	
antigen_135|B5R2W9|K(+)/H(+)|WP_000338376.1|tpos:1-577	noTP	0.956309	0.043492	0.000199	
antigen_124|B5QVE1|tRNA|WP_000499875.1|tpos:1-629	noTP	0.999629	0.000056	0.000315	
antigen_45|B5R2A8|Glutathione-regulated|WP_000398135.1|tpos:1-601	noTP	0.998163	0.001704	0.000133	
antigen_60|B5R0J6|RNase|WP_000243749.1|tpos:1-284	noTP	0.997559	0.000363	0.002078	
antigen_106|B5R2N7|Cell|WP_000557441.1|tpos:1-247	noTP	0.999351	0.000300	0.000349	
antigen_111|B5QY09|tRNA|WP_001144637.1|tpos:1-350	noTP	0.999484	0.000120	0.000397	
antigen_127|B5R194|Large|WP_000494192.1|tpos:1-94	noTP	0.966384	0.012054	0.021562	
antigen_128|B5QWZ4|Cation-efflux|WP_001077320.1|tpos:1-300	noTP	0.993402	0.006009	0.000589	
antigen_154|B5R3Y5|Nickel-responsive|WP_001190057.1|tpos:1-133	noTP	0.998039	0.001580	0.000381	
antigen_29|B5R0U6|Dual-action|WP_000166287.1|tpos:1-183	noTP	0.999821	0.000004	0.000175	
antigen_30|B5R0P4|HTH-type|WP_001177632.1|tpos:1-141	noTP	0.870706	0.111713	0.017581	
antigen_31|B5QZL3|Histidinol-phosphate|WP_000102715.1|tpos:1-359	noTP	0.996196	0.003608	0.000197	
antigen_174|B5QWT7|DNA|WP_001274930.1|tpos:1-231	noTP	0.948647	0.003651	0.047702	
antigen_175|B5R3V4|DNA|WP_000433286.1|tpos:1-671	noTP	0.999916	0.000030	0.000054	
antigen_165|B5R181|Elongation|WP_001136822.1|tpos:1-190	noTP	0.999714	0.000028	0.000257	
antigen_46|B5R447|Hydroxyacylglutathione|WP_001052774.1|tpos:1-251	noTP	0.999164	0.000810	0.000027	
antigen_50|B5R3J9|Peptide|WP_000804703.1|tpos:1-360	noTP	0.999898	0.000045	0.000057	
antigen_59|B5QW16|tRNA|WP_000134246.1|tpos:1-349	noTP	0.999880	0.000053	0.000068	
antigen_61|B5QYI9|Protein|WP_000982752.1|tpos:1-136	noTP	0.993573	0.006001	0.000426	
antigen_95|B5QZV5|Small|WP_000059465.1|tpos:1-89	noTP	0.999863	0.000064	0.000073	
antigen_96|B5QWH4|Cell|WP_000977510.1|tpos:1-80	noTP	0.899169	0.002659	0.098171	
antigen_98|B5QX75|Cyclic|WP_000080897.1|tpos:1-161	noTP	0.999859	0.000081	0.000059	
antigen_100|B5R1Q9|Carnitinyl-CoA|WP_000004387.1|tpos:1-261	noTP	0.999760	0.000108	0.000132	
antigen_103|B5QXJ1|HTH-type|WP_000828348.1|tpos:1-297	noTP	0.998711	0.000186	0.001103	
antigen_160|B5R0H4|GTPase|WP_000673556.1|tpos:1-390	noTP	0.996991	0.002865	0.000144	
antigen_186|B5R0R4|L-ribulose-5-phosphate|WP_000949530.1|tpos:1-284	noTP	0.997340	0.000504	0.002156	
antigen_161|B5QV34|Multidrug|WP_001175071.1|tpos:1-457	noTP	0.975485	0.023247	0.001268	
antigen_162|B5R3S0|3-ketoacyl-CoA|WP_001248128.1|tpos:1-436	mTP	0.479045	0.000500	0.520455	CS pos: 28-29. ARQ-AT. Pr: 0.3145
antigen_72|B5R3H2|Deoxyguanosinetriphosphate|WP_000146451.1|tpos:1-505	noTP	0.998278	0.000026	0.001696	
antigen_171|B5R449|Ribonuclease|WP_000917872.1|tpos:1-155	noTP	0.997391	0.000791	0.001818	
antigen_173|B5QTI0|Phosphonoacetaldehyde|WP_001675137.1|tpos:1-269	noTP	0.991029	0.007567	0.001404	
antigen_16|B5QWM0|UPF0756|WP_000460698.1|tpos:1-148	noTP	0.906672	0.090284	0.003044	
antigen_17|B5R395|Glucose-1-phosphate|WP_000253995.1|tpos:1-431	noTP	0.952334	0.017836	0.029830	
antigen_94|B5R384|Thiosulfate|WP_000434523.1|tpos:1-108	noTP	0.998742	0.001179	0.000079	
antigen_97|B5R0N2|Malate|WP_000861586.1|tpos:1-312	noTP	0.483818	0.408050	0.108132	
antigen_0|B5R316|UPF0304|WP_000426135.1|tpos:1-164	noTP	0.996454	0.000891	0.002655	
antigen_7|B5R290|Large|WP_000424395.1|tpos:1-201	noTP	0.999710	0.000054	0.000236	
antigen_8|B5R0I0|UDP-N-acetylglucosamine|WP_000357287.1|tpos:1-419	noTP	0.980558	0.018516	0.000926	
antigen_18|B5R146|Carboxy-S-adenosyl-L-methionine|WP_000019607.1|tpos:1-247	noTP	0.998755	0.000683	0.000562	
antigen_141|B5QU78|Ferrochelatase|WP_001250083.1|tpos:1-320	noTP	0.977702	0.010687	0.011611	
antigen_189|P0DXX5|tRNA-acetylating|WP_000626100.1|tpos:1-163	noTP	0.995319	0.004347	0.000334	
antigen_190|B5R279|Large|WP_001096206.1|tpos:1-179	noTP	0.999933	0.000016	0.000051	
antigen_195|B5QTG6|Transcription|WP_000801129.1|tpos:1-139	noTP	0.997994	0.000609	0.001397	
antigen_196|B5R3I5|Ribosome-recycling|WP_000622423.1|tpos:1-185	noTP	0.999895	0.000043	0.000062	
antigen_197|B5R0N8|tRNA|WP_001000736.1|tpos:1-316	noTP	0.984560	0.013603	0.001838	
antigen_198|B5QXE0|Acyl|WP_000103754.1|tpos:1-78	noTP	0.999063	0.000754	0.000184	
antigen_199|B5R0R8|Small|WP_001216673.1|tpos:1-131	noTP	0.999916	0.000022	0.000061	
antigen_163|B5R5G4|Deoxyuridine|WP_000976078.1|tpos:2-152	noTP	0.998419	0.001068	0.000513	
antigen_164|B5R582|4-hydroxy-3-methylbut-2-en-1-yl|WP_000551804.1|tpos:1-372	noTP	0.989997	0.000087	0.009917	
antigen_155|B5R5I1|UPF0412|WP_001258084.1|tpos:1-134	SP	0.000119	0.999778	0.000103	CS pos: 23-24. AHA-ND. Pr: 0.7078
antigen_156|B5QUP8|DNA|WP_000060081.1|tpos:1-357	noTP	0.991165	0.000140	0.008694	
antigen_157|B5R3R7|Ribosome|WP_000730794.1|tpos:1-183	noTP	0.998521	0.000088	0.001391	
antigen_192|B5R2L6|Ribosomal|WP_316083910.1|tpos:1-313	noTP	0.999704	0.000117	0.000178	
antigen_194|B5QUS6|ATP|WP_001176751.1|tpos:1-513	noTP	0.998139	0.000927	0.000933	
antigen_53|B5QXI6|UPF0149|WP_000027236.1|tpos:1-192	noTP	0.999781	0.000100	0.000119	
antigen_67|P0A1Z9|Curli|WP_000557256.1|tpos:1-108	SP	0.003945	0.995956	0.000099	CS pos: 19-20. TTT-QQ. Pr: 0.5081
antigen_68|B5QY15|Glucans|WP_001562609.1|tpos:1-511	SP	0.001068	0.998404	0.000528	CS pos: 22-23. SWA-FS. Pr: 0.9141
antigen_77|B5QUG0|Adenosine|WP_000565571.1|tpos:1-333	noTP	0.998664	0.001167	0.000170	
antigen_80|B5R2C3|Protein|WP_000185217.1|tpos:1-393	noTP	0.999885	0.000065	0.000050	
antigen_87|B5QZC2|3-deoxy-manno-octulosonate|WP_000011577.1|tpos:1-248	noTP	0.789015	0.000712	0.210274	
