# SignalP-5.0	Organism: euk	Timestamp: 20250915144345
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_52|Q9I3A5|Probable|NZ_CP116721.1|tpos:411354-411822	OTHER	0.002414	0.997586	
antigen_35|Q9HY90|Haem-oxygenase-associated|NZ_CP116721.1|tpos:589587-589895	OTHER	0.001960	0.998040	
antigen_36|Q9HYK5|YceK/YidQ|NZ_CP116721.1|tpos:624615-624727	SP(Sec/SPI)	0.992661	0.007339	CS pos: 20-21. GGC-GS. Pr: 0.3540
antigen_108|A0A0C7D622|Esterase|NZ_CP116721.1|tpos:2064690-2064968	OTHER	0.001310	0.998690	
antigen_3|O50174|N-succinylglutamate|NZ_CP116721.1|tpos:123748-124201	OTHER	0.001531	0.998469	
antigen_102|A0A072ZF12|AdeC/adeK/oprM|NZ_CP116721.1|tpos:1001499-1001970	SP(Sec/SPI)	0.933139	0.066861	CS pos: 15-16. GCA-IG. Pr: 0.3188
antigen_101|A0A0F6RVG0|Multidrug|NZ_CP116721.1|tpos:1001502-1001970	OTHER	0.128258	0.871742	
antigen_30|Q9HW10|Probable|NZ_CP116721.1|tpos:521007-521242	OTHER	0.003437	0.996563	
antigen_31|Q9HWI0|D-alanine--D-alanine|NZ_CP116721.1|tpos:1228955-1229169	OTHER	0.001413	0.998587	
antigen_34|Q9HXX9|Probable|NZ_CP116721.1|tpos:426364-426741	OTHER	0.169575	0.830425	
antigen_84|A0A0H2ZFZ5|Type|NZ_CP116721.1|tpos:280720-281366	OTHER	0.001703	0.998297	
antigen_105|A0A069Q5C5|Elongation|NZ_CP116721.1|tpos:266156-266650	OTHER	0.007214	0.992786	
antigen_11|P38100|Carbamoyl|NZ_CP116721.1|tpos:1228971-1229207	OTHER	0.010051	0.989949	
antigen_115|A0A8F4FD20|OprL|NZ_CP116721.1|tpos:586053-586132	OTHER	0.001069	0.998931	
antigen_20|Q9HTK0|4-hydroxybenzoate|NZ_CP116721.1|tpos:2245378-2245673	OTHER	0.003369	0.996631	
antigen_21|Q9HTK2|Transcriptional|NZ_CP116721.1|tpos:2244915-2245165	OTHER	0.000498	0.999502	
