accession,label,feature,subfeature,value
Q9HY62,random,rate4site_deeptmhmm,mean_outside_scores,-2.0677966101700682e-05
Q9HY62,random,rate4site_deeptmhmm,,-0.0825
Q9HY62,random,rate4site_deeptmhmm,min_outside_scores,-0.0825
Q9HY62,random,rate4site_deeptmhmm,max_outside_scores,12.0832
Q9HY62,random,rate4site_deeptmhmm,mean_outside_scores,-2.0677966101700682e-05
Q9HY62,random,rate4site_deeptmhmm,,-0.0825
Q9HY62,random,rate4site_deeptmhmm,min_outside_scores,-0.0825
Q9HY62,random,rate4site_deeptmhmm,max_outside_scores,12.0832
Q9HY62,random,rate4site_deeptmhmm,mean_outside_scores,-2.0677966101700682e-05
Q9HY62,random,rate4site_deeptmhmm,,-0.0825
Q9HY62,random,rate4site_deeptmhmm,min_outside_scores,-0.0825
Q9HY62,random,rate4site_deeptmhmm,max_outside_scores,12.0832
Q9HY62,random,rate4site_deeptmhmm,mean_outside_scores,-2.0677966101700682e-05
Q9HY62,random,rate4site_deeptmhmm,,-0.0825
Q9HY62,random,rate4site_deeptmhmm,min_outside_scores,-0.0825
Q9HY62,random,rate4site_deeptmhmm,max_outside_scores,12.0832
Q9HY62,random,rate4site_deeptmhmm,mean_outside_scores,-2.0677966101700682e-05
Q9HY62,random,rate4site_deeptmhmm,,-0.0825
Q9HY62,random,rate4site_deeptmhmm,min_outside_scores,-0.0825
Q9HY62,random,rate4site_deeptmhmm,max_outside_scores,12.0832
Q9HY62,random,rate4site_deeptmhmm,mean_outside_scores,-2.0677966101700682e-05
Q9HY62,random,rate4site_deeptmhmm,,-0.0825
Q9HY62,random,rate4site_deeptmhmm,min_outside_scores,-0.0825
Q9HY62,random,rate4site_deeptmhmm,max_outside_scores,12.0832
A6V4H6,random,rate4site_deeptmhmm,mean_outside_scores,-4.516129032259537e-06
A6V4H6,random,rate4site_deeptmhmm,,-0.0805
A6V4H6,random,rate4site_deeptmhmm,min_outside_scores,-0.0805
A6V4H6,random,rate4site_deeptmhmm,max_outside_scores,12.3963
