accession,label,feature,subfeature,value
A0A6B7EIT5,positive,ProtLearn,length,298
A0A6B7EIT5,positive,ProtLearn,Hydrophobicity index,0
A0A6B7EIT5,positive,ProtLearn,Average flexibility indices,0
A0A6B7EIT5,positive,ProtLearn,Average volume of buried residue,139
A0A6B7EIT5,positive,ProtLearn,Amino acid composition,5
A0A6B7EIT5,positive,ProtLearn,Relative mutability,78
A0A6B7EIT5,positive,ProtLearn,Composition,0
A0A6B7EIT5,positive,ProtLearn,Polarity,8
A0A6B7EIT5,positive,ProtLearn,Volume,72
A0A6B7EIT5,positive,ProtLearn,Hydrophobicity,1
A0A6B7EIT5,positive,ProtLearn,pK (-COOH),2
A0A6B7EIT5,positive,ProtLearn,Hydropathy index,0
A0A0F6RVG0,positive,ProtLearn,length,1311
A0A0F6RVG0,positive,ProtLearn,Hydrophobicity index,0
A0A0F6RVG0,positive,ProtLearn,Average flexibility indices,0
A0A0F6RVG0,positive,ProtLearn,Average volume of buried residue,140
A0A0F6RVG0,positive,ProtLearn,Amino acid composition,6
A0A0F6RVG0,positive,ProtLearn,Relative mutability,80
A0A0F6RVG0,positive,ProtLearn,Composition,0
A0A0F6RVG0,positive,ProtLearn,Polarity,8
A0A0F6RVG0,positive,ProtLearn,Volume,73
A0A0F6RVG0,positive,ProtLearn,Hydrophobicity,1
A0A0F6RVG0,positive,ProtLearn,pK (-COOH),2
A0A0F6RVG0,positive,ProtLearn,Hydropathy index,0
P13794,positive,ProtLearn,length,135
P13794,positive,ProtLearn,Hydrophobicity index,0
P13794,positive,ProtLearn,Average flexibility indices,0
P13794,positive,ProtLearn,Average volume of buried residue,139
P13794,positive,ProtLearn,Amino acid composition,5
P13794,positive,ProtLearn,Relative mutability,75
P13794,positive,ProtLearn,Composition,0
P13794,positive,ProtLearn,Polarity,8
P13794,positive,ProtLearn,Volume,73
P13794,positive,ProtLearn,Hydrophobicity,1
P13794,positive,ProtLearn,pK (-COOH),2
P13794,positive,ProtLearn,Hydropathy index,0
A0A0N9LBA1,positive,ProtLearn,length,456
A0A0N9LBA1,positive,ProtLearn,Hydrophobicity index,0
A0A0N9LBA1,positive,ProtLearn,Average flexibility indices,0
A0A0N9LBA1,positive,ProtLearn,Average volume of buried residue,131
A0A0N9LBA1,positive,ProtLearn,Amino acid composition,6
A0A0N9LBA1,positive,ProtLearn,Relative mutability,86
A0A0N9LBA1,positive,ProtLearn,Composition,0
A0A0N9LBA1,positive,ProtLearn,Polarity,8
A0A0N9LBA1,positive,ProtLearn,Volume,65
A0A0N9LBA1,positive,ProtLearn,Hydrophobicity,0
A0A0N9LBA1,positive,ProtLearn,pK (-COOH),2
A0A0N9LBA1,positive,ProtLearn,Hydropathy index,0
A0A0H2Z9M5,positive,ProtLearn,length,135
A0A0H2Z9M5,positive,ProtLearn,Hydrophobicity index,0
