accession,label,feature,subfeature,value
,positive,mixmhc2pred,rank_best,64.4
,positive,mixmhc2pred,rank_best,52.8
,positive,mixmhc2pred,rank_best,64.8
,positive,mixmhc2pred,rank_best,91.9
,positive,mixmhc2pred,rank_best,81.7
,positive,mixmhc2pred,rank_best,80.5
,positive,mixmhc2pred,rank_best,96.8
,positive,mixmhc2pred,rank_best,88.3
,positive,mixmhc2pred,rank_best,82.6
,positive,mixmhc2pred,rank_best,70.0
,positive,mixmhc2pred,rank_best,75.0
,positive,mixmhc2pred,rank_best,82.8
,positive,mixmhc2pred,rank_best,96.0
,positive,mixmhc2pred,rank_best,83.9
,positive,mixmhc2pred,rank_best,26.2
,positive,mixmhc2pred,rank_best,10.1
,positive,mixmhc2pred,rank_best,3.29
,positive,mixmhc2pred,rank_best,2.59
,positive,mixmhc2pred,rank_best,7.31
,positive,mixmhc2pred,rank_best,23.8
,positive,mixmhc2pred,rank_best,36.9
,positive,mixmhc2pred,rank_best,60.8
,positive,mixmhc2pred,rank_best,69.1
,positive,mixmhc2pred,rank_best,85.3
,positive,mixmhc2pred,rank_best,73.3
,positive,mixmhc2pred,rank_best,76.8
,positive,mixmhc2pred,rank_best,86.8
,positive,mixmhc2pred,rank_best,93.3
,positive,mixmhc2pred,rank_best,75.5
,positive,mixmhc2pred,rank_best,55.7
,positive,mixmhc2pred,rank_best,45.6
,positive,mixmhc2pred,rank_best,59.8
,positive,mixmhc2pred,rank_best,73.2
,positive,mixmhc2pred,rank_best,89.9
,positive,mixmhc2pred,rank_best,88.5
,positive,mixmhc2pred,rank_best,77.3
,positive,mixmhc2pred,rank_best,94.0
,positive,mixmhc2pred,rank_best,34.3
,positive,mixmhc2pred,rank_best,13.6
,positive,mixmhc2pred,rank_best,4.75
,positive,mixmhc2pred,rank_best,3.94
,positive,mixmhc2pred,rank_best,10.2
,positive,mixmhc2pred,rank_best,23.4
,positive,mixmhc2pred,rank_best,39.6
,positive,mixmhc2pred,rank_best,53.7
,positive,mixmhc2pred,rank_best,24.9
,positive,mixmhc2pred,rank_best,10.4
,positive,mixmhc2pred,rank_best,8.37
,positive,mixmhc2pred,rank_best,11.7
,positive,mixmhc2pred,rank_best,24.4
,positive,mixmhc2pred,rank_best,49.4
,positive,mixmhc2pred,rank_best,62.5
,positive,mixmhc2pred,rank_best,31.8
,positive,mixmhc2pred,rank_best,14.5
,positive,mixmhc2pred,rank_best,11.8
,positive,mixmhc2pred,rank_best,24.5
,positive,mixmhc2pred,rank_best,49.5
,positive,mixmhc2pred,rank_best,63.3
,positive,mixmhc2pred,rank_best,32.4
,positive,mixmhc2pred,rank_best,15.0
,positive,mixmhc2pred,rank_best,12.2
,positive,mixmhc2pred,rank_best,10.2
,positive,mixmhc2pred,rank_best,8.22
,positive,mixmhc2pred,rank_best,18.9
,positive,mixmhc2pred,rank_best,42.9
,positive,mixmhc2pred,rank_best,42.3
,positive,mixmhc2pred,rank_best,34.2
,positive,mixmhc2pred,rank_best,67.9
,positive,mixmhc2pred,rank_best,36.0
,positive,mixmhc2pred,rank_best,17.2
,positive,mixmhc2pred,rank_best,14.0
,positive,mixmhc2pred,rank_best,27.8
,positive,mixmhc2pred,rank_best,52.8
,positive,mixmhc2pred,rank_best,57.4
,positive,mixmhc2pred,rank_best,27.8
,positive,mixmhc2pred,rank_best,4.21
,positive,mixmhc2pred,rank_best,1.15
,positive,mixmhc2pred,rank_best,0.126
,positive,mixmhc2pred,rank_best,0.0871
,positive,mixmhc2pred,rank_best,0.696
,positive,mixmhc2pred,rank_best,3.99
,positive,mixmhc2pred,rank_best,17.0
,positive,mixmhc2pred,rank_best,80.3
,positive,mixmhc2pred,rank_best,87.6
,positive,mixmhc2pred,rank_best,96.2
,positive,mixmhc2pred,rank_best,95.4
,positive,mixmhc2pred,rank_best,94.0
,positive,mixmhc2pred,rank_best,62.5
,positive,mixmhc2pred,rank_best,31.8
,positive,mixmhc2pred,rank_best,14.5
,positive,mixmhc2pred,rank_best,11.8
,positive,mixmhc2pred,rank_best,24.5
,positive,mixmhc2pred,rank_best,49.5
,positive,mixmhc2pred,rank_best,95.3
,positive,mixmhc2pred,rank_best,88.0
,positive,mixmhc2pred,rank_best,76.7
,positive,mixmhc2pred,rank_best,79.1
,positive,mixmhc2pred,rank_best,61.9
,positive,mixmhc2pred,rank_best,50.7
,positive,mixmhc2pred,rank_best,67.4
,positive,mixmhc2pred,rank_best,55.5
,positive,mixmhc2pred,rank_best,66.4
,positive,mixmhc2pred,rank_best,79.3
,positive,mixmhc2pred,rank_best,62.4
,positive,mixmhc2pred,rank_best,57.1
,positive,mixmhc2pred,rank_best,34.9
,positive,mixmhc2pred,rank_best,33.2
,positive,mixmhc2pred,rank_best,26.9
,positive,mixmhc2pred,rank_best,43.2
,positive,mixmhc2pred,rank_best,70.3
,positive,mixmhc2pred,rank_best,38.2
,positive,mixmhc2pred,rank_best,18.7
,positive,mixmhc2pred,rank_best,15.2
,positive,mixmhc2pred,rank_best,29.4
,positive,mixmhc2pred,rank_best,54.2
,positive,mixmhc2pred,rank_best,83.0
,positive,mixmhc2pred,rank_best,70.0
,positive,mixmhc2pred,rank_best,57.6
,positive,mixmhc2pred,rank_best,65.0
,positive,mixmhc2pred,rank_best,66.8
,positive,mixmhc2pred,rank_best,45.0
,positive,mixmhc2pred,rank_best,36.3
,positive,mixmhc2pred,rank_best,52.2
,positive,mixmhc2pred,rank_best,66.8
,positive,mixmhc2pred,rank_best,35.1
,positive,mixmhc2pred,rank_best,16.6
,positive,mixmhc2pred,rank_best,13.6
,positive,mixmhc2pred,rank_best,27.2
,positive,mixmhc2pred,rank_best,28.9
,positive,mixmhc2pred,rank_best,45.5
