# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251013113438
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_12|O84385|Probable|CAX10833.1|tpos:1-257	SP	0.022202	0.977398	0.000400	CS pos: 24-25. TGC-LK. Pr: 0.6088
antigen_13|O84419|Probable|CAX10867.1|tpos:1-1784	SP	0.001182	0.998815	0.000003	CS pos: 20-21. TEA-SS. Pr: 0.8649
antigen_80|A0A0H2X1D5|Low|CAX10536.1|tpos:1-421	noTP	0.999977	0.000007	0.000017	
antigen_81|Q53YW9|Chaperonin|CAX10557.1|tpos:1-544	noTP	0.999801	0.000027	0.000172	
antigen_18|O84576|Gen.|CAX11029.1|tpos:1-760	SP	0.079516	0.916083	0.004401	CS pos: 24-25. SFS-IT. Pr: 0.4811
antigen_77|O84039|Uncharacterized|CAX10482.1|tpos:1-385	noTP	0.986858	0.012522	0.000620	
antigen_92|B7SCF6|IncF|CAX10564.1|tpos:1-104	noTP	0.999996	0.000000	0.000003	
antigen_93|A0A6H2W3T1|Inclusion|CAX10681.1|tpos:1-115	noTP	0.999940	0.000003	0.000057	
antigen_94|K0GHP7|Inclusion|CAX10682.1|tpos:1-178	noTP	0.999983	0.000001	0.000017	
antigen_95|A0A0H2X273|Negative|CAX10735.1|tpos:1-854	noTP	0.999277	0.000019	0.000704	
antigen_63|B7SC76|PmpH|CAX11336.1|tpos:1-1018	SP	0.001846	0.998141	0.000013	CS pos: 22-23. SYG-FA. Pr: 0.4788
antigen_4|O84145|Uncharacterized|CAX10590.1|tpos:1-280	noTP	0.997436	0.002272	0.000292	
antigen_108|O84500|DNA|CAX10949.1|tpos:1-866	noTP	0.745624	0.241765	0.012611	
antigen_73|O84741|UPF0098|CAX11195.1|tpos:1-150	noTP	0.905268	0.003616	0.091115	
antigen_85|P0DJI3|Inclusion|CAX10562.1|tpos:13-151	noTP	0.999967	0.000000	0.000033	
antigen_86|B7SCH9|IncE|CAX10563.1|tpos:1-132	noTP	0.999929	0.000006	0.000065	
antigen_87|A0A0H2X1G0|Inclusion|CAX10564.1|tpos:1-104	noTP	0.999996	0.000000	0.000003	
antigen_88|B7SCG3|IncG|CAX10565.1|tpos:1-167	noTP	0.999726	0.000002	0.000271	
antigen_89|Q9F7L2|Inclusion|CAX10566.1|tpos:1-102	noTP	0.998589	0.001303	0.000109	
antigen_90|O84707|Protein|CAX11160.1|tpos:1-969	noTP	0.984433	0.000147	0.015421	
antigen_118|Q3KKY9|ATP-dependent|CAX11164.1|tpos:1-419	noTP	0.999543	0.000387	0.000071	
antigen_119|O84739|Probable|CAX11193.1|tpos:1-221	SP	0.024978	0.962281	0.012741	CS pos: 27-28. CCA-NS. Pr: 0.5245
antigen_112|A0A0H3MDT2|Proline|CAX11031.1|tpos:1-356	noTP	0.999860	0.000096	0.000043	
antigen_113|O84870|Low|CAX11326.1|tpos:1-198	noTP	0.990074	0.001933	0.007993	
antigen_116|Q1ALY9|Uncharacterized|CAX11135.1|tpos:10-124	noTP	0.996252	0.003730	0.000018	
antigen_117|W8VVI5|Major|CAX11140.1|tpos:19-359	noTP	0.998152	0.001819	0.000029	
antigen_75|O84008|Uncharacterized|CAX10451.1|tpos:1-363	noTP	0.999906	0.000016	0.000079	
antigen_14|O84449|Sulfur-rich|CAX10897.1|tpos:1-152	noTP	0.999911	0.000001	0.000088	
antigen_15|O84462|Translocated|CAX10912.1|tpos:1-1098	noTP	0.999405	0.000594	0.000001	
antigen_10|O84343|ComEC/Rec2-related|CAX10791.1|tpos:1-509	noTP	0.581038	0.035444	0.383518	
antigen_11|O84383|GTPase|CAX10831.1|tpos:1-447	noTP	0.999944	0.000024	0.000032	
antigen_57|O84417|Probable|CAX10865.1|tpos:1-975	noTP	0.986589	0.009084	0.004327	
antigen_0|O84025|Large|CAX10468.1|tpos:1-108	noTP	0.999049	0.000688	0.000263	
antigen_58|O84418|Probable|CAX10866.1|tpos:1-1751	SP	0.000760	0.999233	0.000006	CS pos: 19-20. VSG-FC. Pr: 0.9007
antigen_55|A0A097IW33|Major|CAX11140.1|tpos:206-389	noTP	0.998059	0.000317	0.001624	
antigen_56|O84760|HSP60|CAX11214.1|tpos:1-512	noTP	0.999834	0.000050	0.000116	
antigen_72|O84621|UPF0242|CAX11074.1|tpos:1-429	noTP	0.943669	0.000530	0.055801	
antigen_31|O84701|Uncharacterized|CAX11154.1|tpos:1-398	noTP	0.999978	0.000015	0.000007	
antigen_32|O84799|DNA|CAX11253.1|tpos:1-595	noTP	0.999820	0.000134	0.000046	
antigen_35|O84819|IncA|CAX11274.1|tpos:1-264	noTP	0.999997	0.000000	0.000003	
antigen_36|O84848|ATP-dependent|CAX11303.1|tpos:1-913	noTP	0.966005	0.031846	0.002149	
antigen_41|P0C0Z7|Chaperonin|CAX10557.1|tpos:1-544	noTP	0.999801	0.000027	0.000172	
antigen_42|P0CC04|Large|CAX10898.1|tpos:7-553	SP	0.066259	0.904712	0.029029	CS pos: 22-23. LFA-SG. Pr: 0.2658
antigen_29|O84647|Predicted|CAX11099.1|tpos:1-559	noTP	0.999578	0.000045	0.000377	
antigen_30|O84700|Type|CAX11153.1|tpos:1-323	noTP	0.999900	0.000046	0.000054	
antigen_5|O84149|Integral|CAX10594.1|tpos:1-1449	noTP	0.998460	0.000121	0.001418	
antigen_103|O84432|Uncharacterized|CAX10880.1|tpos:1-621	noTP	0.745427	0.009857	0.244717	
antigen_33|O84801|Uncharacterized|CAX11255.1|tpos:1-163	SP	0.000050	0.999950	0.000000	CS pos: 19-20. TEA-FS. Pr: 0.9637
antigen_34|O84818|Probable|CAX11273.1|tpos:1-1531	SP	0.443956	0.555674	0.000370	CS pos: 32-33. ASC-VD. Pr: 0.3273
antigen_3|O84103|Membrane|CAX10548.1|tpos:1-153	noTP	0.984343	0.012297	0.003360	
antigen_16|O84534|Uncharacterized|CAX10986.1|tpos:1-298	noTP	0.680387	0.000429	0.319184	
antigen_17|O84546|Aspartate--tRNA(Asp/Asn)|CAX10999.1|tpos:1-582	noTP	0.999910	0.000027	0.000063	
antigen_104|Q3KKY8|ATP-dependent|CAX11165.1|tpos:1-203	noTP	0.999908	0.000086	0.000006	
antigen_105|K0GHV4|Cysteine-rich|CAX10897.1|tpos:1-152	noTP	0.999911	0.000001	0.000088	
antigen_106|A0A6H2W286|Helix-turn-helix|CAX10902.1|tpos:1-183	noTP	0.999982	0.000009	0.000010	
antigen_107|O84480|Uncharacterized|CAX10930.1|tpos:1-309	noTP	0.981528	0.017624	0.000849	
antigen_7|O84229|Membrane|CAX10675.1|tpos:1-162	noTP	0.981426	0.000046	0.018528	
antigen_8|O84243|Recombination|CAX10689.1|tpos:1-200	noTP	0.993271	0.004230	0.002499	
antigen_9|O84288|Probable|CAX10735.1|tpos:1-854	noTP	0.999277	0.000019	0.000704	
antigen_25|O84623|Uncharacterized|CAX11076.1|tpos:1-266	noTP	0.660057	0.004712	0.335231	
antigen_26|O84627|CHLPN|CAX11080.1|tpos:1-651	noTP	0.999998	0.000001	0.000001	
antigen_27|O84639|Na(+)-translocating|CAX11092.1|tpos:1-465	noTP	0.985722	0.001769	0.012510	
antigen_120|A0A6H2W0U8|Cell|CAX11198.1|tpos:1-799	noTP	0.999924	0.000016	0.000060	
antigen_22|O84606|Invasin|CAX11058.1|tpos:1-199	SP	0.008437	0.984136	0.007427	CS pos: 20-21. VYG-AG. Pr: 0.8866
antigen_23|O84608|Thioredoxin|CAX11060.1|tpos:1-195	noTP	0.999362	0.000436	0.000202	
antigen_24|O84616|4-aminobenzoate|CAX11068.1|tpos:1-231	noTP	0.999901	0.000079	0.000020	
antigen_79|A0A6H2W163|Type|CAX10535.1|tpos:1-146	noTP	0.999026	0.000500	0.000474	
antigen_28|O84646|Exodeoxyribonuclease|CAX11098.1|tpos:1-1006	noTP	0.999639	0.000171	0.000190	
antigen_114|A0A6H2W5F9|60|CAX11061.1|tpos:1-533	noTP	0.975552	0.001173	0.023276	
antigen_115|O84678|Uncharacterized|CAX11130.1|tpos:1-283	noTP	0.999990	0.000003	0.000007	
antigen_49|P18333|RNA|CAX11073.1|tpos:1-571	noTP	0.999966	0.000006	0.000028	
antigen_50|P18584|Probable|CAX11285.1|tpos:1-497	SP	0.024505	0.957329	0.018166	CS pos: 21-22. MLG-YS. Pr: 0.5421
antigen_66|B0B815|Large|CAX10898.1|tpos:7-553	SP	0.066259	0.904712	0.029029	CS pos: 22-23. LFA-SG. Pr: 0.2658
antigen_96|O84311|Uncharacterized|CAX10758.1|tpos:1-266	noTP	0.998701	0.001007	0.000292	
antigen_97|O84323|Protein|CAX10770.1|tpos:1-82	noTP	0.998758	0.000151	0.001091	
antigen_98|B0B7R0|Chaperone|CAX10793.1|tpos:1-392	noTP	0.997931	0.001898	0.000171	
antigen_84|O84115|Chaperone|CAX10560.1|tpos:1-867	noTP	0.999980	0.000012	0.000008	
antigen_59|A7XYT8|PmPC|CAX10867.1|tpos:443-631	noTP	0.999990	0.000009	0.000001	
antigen_60|A4ZW48|PmpE|CAX11333.1|tpos:1-962	SP	0.005317	0.994104	0.000579	CS pos: 18-19. GLA-RE. Pr: 0.8049
antigen_67|A0A0F6PN72|TarP|CAX10912.1|tpos:54-281	noTP	0.999896	0.000101	0.000003	
antigen_68|O84588|Protein|CAX11041.1|tpos:1-183	noTP	0.999496	0.000398	0.000106	
antigen_69|B7SC61|PorB|CAX11172.1|tpos:1-130	SP	0.003142	0.996682	0.000176	CS pos: 26-27. LDA-MP. Pr: 0.5061
antigen_51|P26623|Peptidyl-prolyl|CAX10998.1|tpos:1-243	SP	0.000784	0.999109	0.000107	CS pos: 20-21. VGC-DN. Pr: 0.8792
antigen_52|P38006|Outer|CAX11172.1|tpos:1-340	SP	0.006869	0.992666	0.000465	CS pos: 26-27. LDA-MP. Pr: 0.5048
antigen_99|A0A0H3MH55|Lon|CAX10796.1|tpos:1-819	noTP	0.999995	0.000002	0.000003	
antigen_111|A0A0H3MCE5|General|CAX11029.1|tpos:1-760	SP	0.079516	0.916083	0.004401	CS pos: 24-25. SFS-IT. Pr: 0.4811
