# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251013113128
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_82|Q3KMQ8|Co-chaperonin|ATW13506.1|tpos:1-102	noTP	0.999796	0.000101	0.000102	
antigen_83|A0A0H2X1F2|Oligopeptidase|ATW13507.1|tpos:1-608	noTP	0.999807	0.000074	0.000119	
antigen_28|O84646|Exodeoxyribonuclease|ATW14005.1|tpos:1-1004	noTP	0.999638	0.000169	0.000193	
antigen_64|O84882|Probable|ATW14231.1|tpos:1-878	SP	0.010584	0.989410	0.000006	CS pos: 24-25. LFG-QD. Pr: 0.6233
antigen_59|A7XYT8|PmPC|ATW13785.1|tpos:429-617	noTP	0.999982	0.000016	0.000002	
antigen_60|A4ZW48|PmpE|ATW14226.1|tpos:1-964	SP	0.007457	0.991993	0.000550	CS pos: 18-19. GLA-RE. Pr: 0.8104
antigen_114|A0A6H2W5F9|60|ATW13970.1|tpos:1-533	noTP	0.975552	0.001173	0.023276	
antigen_117|W8VVI5|Major|ATW14044.1|tpos:19-362	noTP	0.996428	0.003512	0.000060	
antigen_0|O84025|Large|ATW13430.1|tpos:1-108	noTP	0.998850	0.000796	0.000354	
antigen_21|O84593|PPM-type|ATW13954.1|tpos:1-602	noTP	0.831923	0.166705	0.001372	
antigen_105|K0GHV4|Cysteine-rich|ATW13813.1|tpos:1-150	noTP	0.999769	0.000002	0.000229	
antigen_107|O84480|Uncharacterized|ATW13845.1|tpos:1-309	noTP	0.981528	0.017624	0.000849	
antigen_1|O84061|Macro|ATW13458.1|tpos:1-367	noTP	0.689574	0.000626	0.309800	
antigen_33|O84801|Uncharacterized|ATW14154.1|tpos:1-163	SP	0.000050	0.999950	0.000000	CS pos: 19-20. TEA-FS. Pr: 0.9637
antigen_75|O84008|Uncharacterized|ATW13415.1|tpos:1-363	noTP	0.999906	0.000016	0.000079	
antigen_76|O84009|Uncharacterized|ATW13416.1|tpos:1-189	noTP	0.999969	0.000002	0.000029	
antigen_77|O84039|Uncharacterized|ATW13444.1|tpos:1-403	noTP	0.999567	0.000020	0.000414	
antigen_5|O84149|Integral|ATW13539.1|tpos:1-1449	noTP	0.998460	0.000121	0.001418	
antigen_91|A0A0H2X0J8|tryptophan|ATW13556.1|tpos:1-178	noTP	0.997902	0.000488	0.001611	
