# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250905162429
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_101|B0B7W6|Chaperone|CP156064.1|tpos:143136-143795	noTP	0.999900	0.000029	0.000071	
antigen_102|O84412|DnaK|CP156064.1|tpos:147501-147624	noTP	0.999092	0.000176	0.000732	
antigen_63|B7SC76|PmpH|CP156064.1|tpos:149517-150035	noTP	0.989257	0.000495	0.010248	
antigen_54|Q9S529|Metal-binding|CP156064.1|tpos:25279-25604	SP	0.069403	0.918159	0.012438	CS pos: 30-31. CSS-SR. Pr: 0.6061
antigen_91|A0A0H2X0J8|tryptophan|CP156064.1|tpos:61264-61439	noTP	0.994296	0.003448	0.002257	
antigen_40|O84883|Uncharacterized|CP156064.1|tpos:1-391	noTP	0.999626	0.000025	0.000348	
antigen_94|K0GHP7|Inclusion|CP156064.1|tpos:82264-82441	noTP	0.999987	0.000001	0.000012	
antigen_29|O84647|Predicted|CP156064.1|tpos:232868-233426	noTP	0.999578	0.000045	0.000377	
antigen_19|O84583|Protein|CP156064.1|tpos:206681-207119	noTP	0.999918	0.000070	0.000013	
antigen_49|P18333|RNA|CP156064.1|tpos:22567-22804	noTP	0.999713	0.000055	0.000232	
antigen_85|P0DJI3|Inclusion|CP156064.1|tpos:42659-42799	noTP	0.999941	0.000000	0.000058	
antigen_34|O84818|Probable|CP156064.1|tpos:150853-152111	noTP	0.999913	0.000083	0.000003	
antigen_64|O84882|Probable|CP156064.1|tpos:149502-150311	noTP	0.995623	0.000853	0.003524	
antigen_122|A0A0H2X3D0|Periplasmic|CP156064.1|tpos:306502-306998	SP	0.020918	0.964682	0.014400	CS pos: 21-22. MLG-YS. Pr: 0.5421
antigen_58|O84418|Probable|CP156064.1|tpos:150358-152111	SP	0.004457	0.995520	0.000023	CS pos: 22-23. VSG-FC. Pr: 0.8912
antigen_59|A7XYT8|PmPC|CP156064.1|tpos:150978-151170	noTP	0.999997	0.000003	0.000000	
antigen_60|A4ZW48|PmpE|CP156064.1|tpos:149422-150281	mTP	0.491050	0.013547	0.495403	CS pos: 57-58. GVF-SE. Pr: 0.1890
antigen_25|O84623|Uncharacterized|CP156064.1|tpos:221638-221903	mTP	0.369108	0.005954	0.624938	CS pos: 32-33. LRS-KL. Pr: 0.1419
antigen_13|O84419|Probable|CP156064.1|tpos:150627-152111	noTP	0.999937	0.000058	0.000005	
antigen_57|O84417|Probable|CP156064.1|tpos:149342-150316	noTP	0.986589	0.009084	0.004327	
antigen_50|P18584|Probable|CP156064.1|tpos:306502-306998	SP	0.020918	0.964682	0.014400	CS pos: 21-22. MLG-YS. Pr: 0.5421
antigen_48|P17821|Chaperone|CP156064.1|tpos:143136-143795	noTP	0.999900	0.000029	0.000071	
antigen_62|O84879|Probable|CP156064.1|tpos:149377-150266	SP	0.025030	0.974858	0.000112	CS pos: 16-17. SFA-EM. Pr: 0.9553
antigen_61|A1X1L1|PmpF|CP156064.1|tpos:149500-149980	noTP	0.998562	0.000633	0.000805	
