# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251013113128
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_28|O84646|Exodeoxyribonuclease|WP_009873257.1|tpos:1-1006	noTP	0.999625	0.000185	0.000190	
antigen_10|O84343|ComEC/Rec2-related|WP_009873738.1|tpos:1-509	noTP	0.586861	0.025730	0.387409	
antigen_11|O84383|GTPase|WP_009873770.1|tpos:1-447	noTP	0.999961	0.000016	0.000023	
antigen_9|O84288|Probable|WP_009873700.1|tpos:1-854	noTP	0.999201	0.000018	0.000781	
antigen_82|Q3KMQ8|Co-chaperonin|WP_009873566.1|tpos:1-102	noTP	0.999786	0.000100	0.000114	
antigen_83|A0A0H2X1F2|Oligopeptidase|WP_009873567.1|tpos:1-608	noTP	0.999798	0.000089	0.000113	
antigen_106|A0A6H2W286|Helix-turn-helix|WP_009871802.1|tpos:1-183	noTP	0.999982	0.000008	0.000010	
antigen_107|O84480|Uncharacterized|WP_009873838.1|tpos:1-309	noTP	0.982297	0.016777	0.000926	
antigen_49|P18333|RNA|WP_009871983.1|tpos:1-571	noTP	0.999966	0.000006	0.000028	
antigen_50|P18584|Probable|WP_009873435.1|tpos:1-497	SP	0.018869	0.966201	0.014930	CS pos: 21-22. MLG-YS. Pr: 0.5421
antigen_33|O84801|Uncharacterized|WP_009873411.1|tpos:1-163	SP	0.000054	0.999946	0.000000	CS pos: 19-20. TEA-FS. Pr: 0.9637
antigen_34|O84818|Probable|WP_009873422.1|tpos:1-1530	SP	0.443956	0.555674	0.000370	CS pos: 32-33. ASC-VD. Pr: 0.3273
antigen_72|O84621|UPF0242|WP_009873946.1|tpos:1-429	noTP	0.957662	0.000509	0.041829	
antigen_66|B0B815|Large|WP_013984953.1|tpos:1-547	SP	0.087172	0.881877	0.030951	CS pos: 22-23. LFA-SG. Pr: 0.2707
antigen_86|B7SCH9|IncE|WP_009873571.1|tpos:1-132	noTP	0.999879	0.000004	0.000117	
antigen_87|A0A0H2X1G0|Inclusion|WP_009873572.1|tpos:1-104	noTP	0.999999	0.000000	0.000001	
antigen_88|B7SCG3|IncG|WP_009873573.1|tpos:1-167	noTP	0.999758	0.000003	0.000239	
antigen_89|Q9F7L2|Inclusion|WP_009873574.1|tpos:1-129	noTP	0.999971	0.000010	0.000020	
antigen_90|O84707|Protein|WP_009873306.1|tpos:1-969	noTP	0.986249	0.000151	0.013601	
antigen_100|B0BC30|Protein|WP_009872625.1|tpos:1-190	noTP	0.999997	0.000002	0.000001	
antigen_101|B0B7W6|Chaperone|WP_231142255.1|tpos:1-655	noTP	0.999900	0.000029	0.000071	
antigen_0|O84025|Large|WP_009873500.1|tpos:1-108	noTP	0.998803	0.000799	0.000398	
antigen_55|A0A097IW33|Major|WP_009873292.1|tpos:206-389	noTP	0.997512	0.000410	0.002078	
antigen_56|O84760|HSP60|WP_009873382.1|tpos:1-512	noTP	0.999837	0.000050	0.000113	
antigen_57|O84417|Probable|WP_009873481.1|tpos:91-873	noTP	0.994435	0.001147	0.004418	
antigen_63|B7SC76|PmpH|WP_009873479.1|tpos:1-1006	SP	0.001435	0.998510	0.000055	CS pos: 22-23. SYG-FA. Pr: 0.4792
antigen_43|P0CD83|Large|WP_009872721.1|tpos:1-138	noTP	0.950768	0.000040	0.049193	
antigen_44|P0CE15|Histone|WP_009873372.1|tpos:1-125	noTP	0.999853	0.000006	0.000141	
antigen_45|P0CI27|Inclusion|WP_009873574.1|tpos:1-273	noTP	0.999959	0.000029	0.000011	
antigen_46|P0DJI4|Inclusion|WP_009873571.1|tpos:1-132	noTP	0.999879	0.000004	0.000117	
antigen_47|P0DPS6|Inclusion|WP_009873573.1|tpos:1-167	noTP	0.999758	0.000003	0.000239	
antigen_48|P17821|Chaperone|WP_231142255.1|tpos:1-655	noTP	0.999900	0.000029	0.000071	
antigen_91|A0A0H2X0J8|tryptophan|WP_009873613.1|tpos:1-178	noTP	0.998059	0.000468	0.001474	
antigen_92|B7SCF6|IncF|WP_009873572.1|tpos:1-104	noTP	0.999999	0.000000	0.000001	
antigen_93|A0A6H2W3T1|Inclusion|WP_012263774.1|tpos:1-115	noTP	0.999952	0.000002	0.000046	
antigen_94|K0GHP7|Inclusion|WP_009873660.1|tpos:1-178	noTP	0.999983	0.000001	0.000017	
antigen_95|A0A0H2X273|Negative|WP_009873700.1|tpos:1-854	noTP	0.999201	0.000018	0.000781	
antigen_1|O84061|Macro|WP_009873527.1|tpos:1-363	noTP	0.712004	0.001379	0.286617	
antigen_37|O84854|Uncharacterized|WP_009873454.1|tpos:1-172	noTP	0.999981	0.000017	0.000002	
antigen_38|O84858|Integral|WP_009873457.1|tpos:1-405	noTP	0.999535	0.000223	0.000242	
antigen_39|O84866|Protein|WP_009873463.1|tpos:1-601	SP	0.004846	0.994933	0.000221	CS pos: 23-24. VRG-ES. Pr: 0.8361
antigen_113|O84870|Low|WP_012263572.1|tpos:1-198	noTP	0.998092	0.001059	0.000849	
antigen_111|A0A0H3MCE5|General|WP_009873907.1|tpos:1-760	SP	0.080443	0.914737	0.004821	CS pos: 24-25. SFS-IT. Pr: 0.4841
antigen_53|Q46409|Major|WP_009873292.1|tpos:1-394	SP	0.000130	0.999866	0.000004	CS pos: 22-23. LQA-LP. Pr: 0.6219
antigen_54|Q9S529|Metal-binding|WP_009873533.1|tpos:1-326	SP	0.066843	0.920480	0.012677	CS pos: 30-31. CSS-SR. Pr: 0.6061
antigen_41|P0C0Z7|Chaperonin|WP_009873565.1|tpos:1-544	noTP	0.999799	0.000027	0.000174	
antigen_4|O84145|Uncharacterized|WP_009873591.1|tpos:1-280	noTP	0.996429	0.003234	0.000336	
antigen_5|O84149|Integral|WP_009873595.1|tpos:1-1449	noTP	0.997450	0.000209	0.002342	
antigen_64|O84882|Probable|WP_009873481.1|tpos:1-878	SP	0.010584	0.989410	0.000006	CS pos: 24-25. LFG-QD. Pr: 0.6233
antigen_77|O84039|Uncharacterized|WP_030122965.1|tpos:1-403	noTP	0.999552	0.000020	0.000428	
antigen_78|O84087|Uncharacterized|WP_009873545.1|tpos:1-579	noTP	0.992679	0.000126	0.007195	
antigen_2|O84091|Low|WP_009873547.1|tpos:1-421	noTP	0.999983	0.000005	0.000011	
antigen_25|O84623|Uncharacterized|WP_009873948.1|tpos:1-266	mTP	0.401849	0.002008	0.596143	CS pos: 34-35. SKL-SS. Pr: 0.1456
