# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251001123854
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_75|Q8YHE6|Pyruvate|CP026337.1|tpos:778075-778389	noTP	0.999837	0.000147	0.000016	
antigen_79|Q8YHJ7|Propionyl-CoA|CP026337.1|tpos:1027402-1027536	noTP	0.937124	0.000380	0.062496	
antigen_89|Q8YIR2||CP026337.1|tpos:524906-525196	noTP	0.973694	0.002303	0.024004	
antigen_109|Q8YJD9|Tyrosine|CP026337.1|tpos:1026953-1027257	noTP	0.999388	0.000232	0.000381	
antigen_136|D3XDZ5||CP026337.1|tpos:410740-410914	noTP	0.997292	0.001774	0.000934	
antigen_69|Q8YH36|Glutamate--tRNA|CP026337.1|tpos:323806-324262	noTP	0.954688	0.000127	0.045185	
antigen_55|Q8YFY0|Betaine|CP026337.1|tpos:738654-739127	noTP	0.999626	0.000163	0.000210	
antigen_61|Q8YGB6||CP026337.1|tpos:231380-232087	noTP	0.997319	0.000714	0.001968	
antigen_108|Q8YFK5||CP026337.1|tpos:143840-143907	noTP	0.954213	0.045097	0.000689	
antigen_95|Q8YJQ8||CP026337.1|tpos:738657-739123	noTP	0.997415	0.001975	0.000610	
antigen_32|Q8YDF1||CP026337.1|tpos:738647-739086	noTP	0.999862	0.000105	0.000033	
antigen_48|Q8YEG7||CP026337.1|tpos:743223-743463	noTP	0.951451	0.008021	0.040528	
antigen_137|D3XDZ9||CP026337.1|tpos:410743-410914	noTP	0.998729	0.000687	0.000585	
antigen_121|Q8YB97||CP026337.1|tpos:695019-695440	noTP	0.995055	0.000038	0.004907	
antigen_16|Q8YB85|histidine|CP026337.1|tpos:1046109-1046340	noTP	0.999786	0.000129	0.000085	
antigen_104|A0A1S6ZGG9||CP026337.1|tpos:240758-240929	noTP	0.998863	0.000552	0.000586	
antigen_116|Q8YD17||CP026337.1|tpos:602289-602483	noTP	0.998768	0.000070	0.001161	
antigen_20|Q8YC14||CP026337.1|tpos:616967-617062	noTP	0.982146	0.001192	0.016662	
antigen_27|Q8YCN1|enoyl-CoA|CP026337.1|tpos:967349-967652	noTP	0.999943	0.000021	0.000036	
antigen_62|Q8YGH4|K(+)-insensitive|CP026337.1|tpos:252066-252783	noTP	0.996831	0.002883	0.000286	
antigen_66|Q8YGU7||CP026337.1|tpos:129128-129360	noTP	0.894027	0.001262	0.104711	
antigen_22|Q8YC44|Transcription-repair-coupling|CP026337.1|tpos:482662-483057	noTP	0.999525	0.000052	0.000423	
antigen_56|Q8YFY2|Oxygen-dependent|CP026337.1|tpos:520491-521014	noTP	0.928640	0.064195	0.007165	
antigen_73|Q8YHB8|DNA|CP026337.1|tpos:247283-247880	noTP	0.966062	0.019823	0.014114	
antigen_105|Q8YGR4||CP026337.1|tpos:280794-281060	SP	0.021233	0.977797	0.000970	CS pos: 30-31. TFA-FD. Pr: 0.4593
antigen_45|Q8YE93|Phosphate-specific|CP026337.1|tpos:1062773-1063012	noTP	0.999975	0.000007	0.000019	
antigen_49|Q8YEH8||CP026337.1|tpos:15289-15947	noTP	0.999061	0.000177	0.000762	
antigen_100|Q8YJL3||CP026337.1|tpos:1017415-1017614	noTP	0.975536	0.015476	0.008987	
antigen_123|Q8YIW1||CP026337.1|tpos:542512-542809	noTP	0.998275	0.001621	0.000103	
antigen_106|Q8YGX6||CP026337.1|tpos:304317-304772	SP	0.169980	0.806868	0.023152	CS pos: 28-29. GQA-AL. Pr: 0.5326
antigen_134|C0RMP1||CP026337.1|tpos:970228-970445	noTP	0.999591	0.000096	0.000313	
antigen_0|F8WJX2|Dihydrolipoyllysine-residue|CP026337.1|tpos:778417-778841	noTP	0.999990	0.000009	0.000001	
antigen_5|P0A3U8|26|CP026337.1|tpos:470947-471196	SP	0.020809	0.975205	0.003986	CS pos: 28-29. AFA-QE. Pr: 0.6917
antigen_9|P64305|dITP/XTP|CP026337.1|tpos:60532-60751	noTP	0.997708	0.000597	0.001694	
antigen_19|Q8YBP8||CP026337.1|tpos:746502-746939	noTP	0.999501	0.000074	0.000425	
antigen_15|Q8YB55||CP026337.1|tpos:679958-680243	noTP	0.999932	0.000052	0.000015	
antigen_18|Q8YBK7||CP026337.1|tpos:730687-730743	SP	0.319424	0.680357	0.000219	CS pos: 24-25. SIA-LV. Pr: 0.7511
antigen_68|Q8YH31|DUF2059|CP026337.1|tpos:321909-322064	noTP	0.998917	0.000389	0.000693	
antigen_74|Q8YHE5|Acetyltransferase|CP026337.1|tpos:778417-778840	noTP	0.999990	0.000009	0.000001	
antigen_135|A0AB36PX32|Orotidine|CP026337.1|tpos:1058761-1058998	noTP	0.999920	0.000066	0.000014	
antigen_52|Q8YFD9|histidine|CP026337.1|tpos:120243-120681	SP	0.304465	0.684885	0.010650	CS pos: 20-21. VQS-SI. Pr: 0.7720
antigen_67|Q8YGX2||CP026337.1|tpos:303655-303861	SP	0.003113	0.996845	0.000042	CS pos: 25-26. AQA-QD. Pr: 0.7845
antigen_71|Q8YH57|histidine|CP026337.1|tpos:332164-332930	noTP	0.999956	0.000033	0.000010	
antigen_33|Q8YDH0|Putative|CP026337.1|tpos:970455-970770	noTP	0.993939	0.000118	0.005943	
