# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251022153206
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_0|F8WJX2|Dihydrolipoyllysine-residue|WP_004684455.1|tpos:1-408	noTP	0.999992	0.000006	0.000002	
antigen_74|Q8YHE5|Acetyltransferase|WP_004686424.1|tpos:1-447	noTP	0.999963	0.000034	0.000004	
antigen_75|Q8YHE6|Pyruvate|WP_002967701.1|tpos:1-461	noTP	0.999946	0.000051	0.000004	
antigen_27|Q8YCN1|enoyl-CoA|WP_004686006.1|tpos:1-738	noTP	0.999976	0.000020	0.000004	
antigen_28|Q8YD21||WP_002968570.1|tpos:1-601	noTP	0.999582	0.000264	0.000154	
antigen_124|Q8YEC4|Lipoprotein|WP_004686694.1|tpos:1-259	SP	0.000206	0.997812	0.001982	CS pos: 21-22. AFA-KT. Pr: 0.5339
antigen_125|Q8YEE4||WP_004684597.1|tpos:1-622	SP	0.000131	0.998855	0.001014	CS pos: 23-24. SRA-DN. Pr: 0.4492
antigen_43|Q8YE05||WP_004685871.1|tpos:1-389	noTP	0.997066	0.001671	0.001263	
antigen_52|Q8YFD9|histidine|WP_005969939.1|tpos:17-455	SP	0.304465	0.684885	0.010650	CS pos: 20-21. VQS-SI. Pr: 0.7720
antigen_49|Q8YEH8||WP_014489953.1|tpos:1-659	noTP	0.996312	0.001342	0.002345	
antigen_83|Q8YHV6|Cobyric|WP_004683961.1|tpos:1-483	noTP	0.667151	0.002513	0.330337	
antigen_77|Q8YHI8||WP_002964304.1|tpos:1-264	noTP	0.913011	0.081928	0.005061	
antigen_80|Q8YHL1||WP_004686962.1|tpos:1-220	SP	0.009487	0.988279	0.002234	CS pos: 20-21. CTT-DP. Pr: 0.6820
antigen_23|Q8YC78|diguanylate|WP_006135400.1|tpos:26-237	noTP	0.985908	0.011001	0.003091	
antigen_90|Q8YIS5|DUF883|WP_002964756.1|tpos:1-117	noTP	0.999923	0.000020	0.000056	
antigen_91|Q8YIW5||WP_014490185.1|tpos:1-343	noTP	0.993254	0.005857	0.000888	
antigen_92|Q8YJ54||WP_006135186.1|tpos:1-439	noTP	0.999946	0.000017	0.000037	
antigen_69|Q8YH36|Glutamate--tRNA|WP_004685637.1|tpos:1-457	noTP	0.954688	0.000127	0.045185	
antigen_59|Q8YG32|Probable|WP_004683321.1|tpos:1-513	SP	0.379298	0.425308	0.195394	CS pos: 25-26. AGA-FV. Pr: 0.2634
antigen_71|Q8YH57|histidine|WP_002971443.1|tpos:91-857	noTP	0.999955	0.000035	0.000011	
antigen_41|Q8YDZ3|Type|WP_002966514.1|tpos:1-238	SP	0.000387	0.999485	0.000128	CS pos: 20-21. AHA-QL. Pr: 0.8110
antigen_1|F8WJX4||WP_006135455.1|tpos:1-453	mTP	0.417480	0.134085	0.448435	CS pos: 29-30. HTY-AK. Pr: 0.6576
antigen_60|Q8YG65|GTP|WP_004685525.1|tpos:1-750	noTP	0.999875	0.000003	0.000122	
antigen_93|Q8YJ58||WP_002964899.1|tpos:1-207	SP	0.119993	0.854052	0.025955	CS pos: 30-31. LSA-CG. Pr: 0.5211
antigen_94|Q8YJJ7|Argininosuccinate|WP_002965047.1|tpos:1-466	noTP	0.999525	0.000014	0.000460	
antigen_20|Q8YC14||WP_006135422.1|tpos:105-407	noTP	0.879638	0.019213	0.101149	
antigen_76|Q8YHH0|Outer|WP_004683866.1|tpos:1-781	SP	0.124983	0.685028	0.189989	CS pos: 26-27. GTA-GF. Pr: 0.3285
antigen_114|Q8YD39|Lipoprotein|WP_002965688.1|tpos:1-278	SP	0.012135	0.519415	0.468450	CS pos: 37-38. SHA-ED. Pr: 0.3871
