accession,label,feature,subfeature,value
Q99ZA4,positive,mhcii,score,0.377318755
Q99ZA4,positive,mhcii,percentile,2.6341
Q99ZA4,positive,mhcii,num_peptides,400
Q99ZA4,positive,mhcii,num_strong_binders,75
Q99ZA4,positive,mhcii,num_weak_binders,325
Q99YI6,positive,mhcii,score,0.29612466666666665
Q99YI6,positive,mhcii,percentile,2.4175
Q99YI6,positive,mhcii,num_peptides,36
Q99YI6,positive,mhcii,num_strong_binders,4
Q99YI6,positive,mhcii,num_weak_binders,32
Q99YH8,positive,mhcii,score,0.30854747368421054
Q99YH8,positive,mhcii,percentile,2.991052631578947
Q99YH8,positive,mhcii,num_peptides,38
Q99YH8,positive,mhcii,num_strong_binders,3
Q99YH8,positive,mhcii,num_weak_binders,35
Q99Y34,positive,mhcii,score,0.33596822580645164
Q99Y34,positive,mhcii,percentile,2.962177419354839
Q99Y34,positive,mhcii,num_peptides,124
Q99Y34,positive,mhcii,num_strong_binders,13
Q99Y34,positive,mhcii,num_weak_binders,111
Q99XV4,positive,mhcii,score,0.3674507375565611
Q99XV4,positive,mhcii,percentile,2.5346153846153845
Q99XV4,positive,mhcii,num_peptides,442
Q99XV4,positive,mhcii,num_strong_binders,86
Q99XV4,positive,mhcii,num_weak_binders,356
Q99XH9,positive,mhcii,score,0.4265069144736842
Q99XH9,positive,mhcii,percentile,2.3674342105263158
Q99XH9,positive,mhcii,num_peptides,152
Q99XH9,positive,mhcii,num_strong_binders,39
Q99XH9,positive,mhcii,num_weak_binders,113
Q9EZF5,positive,mhcii,score,0.3471372627118644
Q9EZF5,positive,mhcii,percentile,2.5160169491525424
Q9EZF5,positive,mhcii,num_peptides,118
Q9EZF5,positive,mhcii,num_strong_binders,22
Q9EZF5,positive,mhcii,num_weak_binders,96
Q99XV2,positive,mhcii,score,0.3936321222222222
Q99XV2,positive,mhcii,percentile,2.3674444444444442
Q99XV2,positive,mhcii,num_peptides,90
Q99XV2,positive,mhcii,num_strong_binders,18
Q99XV2,positive,mhcii,num_weak_binders,72
Q9A1P7,positive,mhcii,score,0.3884195234375
Q9A1P7,positive,mhcii,percentile,2.46609375
Q9A1P7,positive,mhcii,num_peptides,128
Q9A1P7,positive,mhcii,num_strong_binders,30
Q9A1P7,positive,mhcii,num_weak_binders,98
Q9A1L2,positive,mhcii,score,0.37158508064516127
Q9A1L2,positive,mhcii,percentile,2.608763440860215
Q9A1L2,positive,mhcii,num_peptides,186
Q9A1L2,positive,mhcii,num_strong_binders,28
Q9A1L2,positive,mhcii,num_weak_binders,158
P69883,positive,mhcii,score,0.3603223465909091
P69883,positive,mhcii,percentile,2.5464772727272726
P69883,positive,mhcii,num_peptides,352
P69883,positive,mhcii,num_strong_binders,65
P69883,positive,mhcii,num_weak_binders,287
P63770,positive,mhcii,score,0.35715827083333335
P63770,positive,mhcii,percentile,2.706875
P63770,positive,mhcii,num_peptides,48
P63770,positive,mhcii,num_strong_binders,7
P63770,positive,mhcii,num_weak_binders,41
Q9A1W2,positive,mhcii,score,0.41331307142857143
Q9A1W2,positive,mhcii,percentile,2.2372619047619047
Q9A1W2,positive,mhcii,num_peptides,84
Q9A1W2,positive,mhcii,num_strong_binders,26
Q9A1W2,positive,mhcii,num_weak_binders,58
P66634,positive,mhcii,score,0.39279219298245616
P66634,positive,mhcii,percentile,2.466140350877193
P66634,positive,mhcii,num_peptides,57
P66634,positive,mhcii,num_strong_binders,17
P66634,positive,mhcii,num_weak_binders,40
Q9A1E5,positive,mhcii,score,0.410738045751634
Q9A1E5,positive,mhcii,percentile,2.4811111111111113
Q9A1E5,positive,mhcii,num_peptides,153
Q9A1E5,positive,mhcii,num_strong_binders,40
Q9A1E5,positive,mhcii,num_weak_binders,113
Q9A156,positive,mhcii,score,0.32300896078431374
Q9A156,positive,mhcii,percentile,2.845686274509804
Q9A156,positive,mhcii,num_peptides,102
Q9A156,positive,mhcii,num_strong_binders,16
Q9A156,positive,mhcii,num_weak_binders,86
Q99ZD7,positive,mhcii,score,0.33124671523178806
Q99ZD7,positive,mhcii,percentile,2.740728476821192
Q99ZD7,positive,mhcii,num_peptides,151
Q99ZD7,positive,mhcii,num_strong_binders,25
Q99ZD7,positive,mhcii,num_weak_binders,126
Q9A080,positive,mhcii,score,0.4417953170731707
Q9A080,positive,mhcii,percentile,1.9535772357723578
Q9A080,positive,mhcii,num_peptides,123
Q9A080,positive,mhcii,num_strong_binders,37
Q9A080,positive,mhcii,num_weak_binders,86
P0C0D1,positive,mhcii,score,0.4059448829787234
