accession,label,feature,subfeature,value
P0C0B4,positive,allergenicity,merci_score,0.5
P0C0B4,positive,allergenicity,blast_score,-0.5
P0C0B4,positive,allergenicity,hybrid_score,0.039
Q99YE6,positive,allergenicity,merci_score,0.5
Q99YE6,positive,allergenicity,blast_score,0.0
Q99YE6,positive,allergenicity,hybrid_score,0.76
P68897,positive,allergenicity,merci_score,0.0
P68897,positive,allergenicity,blast_score,0.0
P68897,positive,allergenicity,hybrid_score,0.507
Q99Z76,positive,allergenicity,merci_score,0.5
Q99Z76,positive,allergenicity,blast_score,-0.5
Q99Z76,positive,allergenicity,hybrid_score,0.204
Q9A147,positive,allergenicity,merci_score,0.0
Q9A147,positive,allergenicity,blast_score,0.0
Q9A147,positive,allergenicity,hybrid_score,0.23
A0A0H3BWS8,positive,allergenicity,merci_score,0.0
A0A0H3BWS8,positive,allergenicity,blast_score,0.0
A0A0H3BWS8,positive,allergenicity,hybrid_score,0.498
Q9A1P7,positive,allergenicity,merci_score,0.0
Q9A1P7,positive,allergenicity,blast_score,0.0
Q9A1P7,positive,allergenicity,hybrid_score,0.545
Q9A1E5,positive,allergenicity,merci_score,0.0
Q9A1E5,positive,allergenicity,blast_score,-0.5
Q9A1E5,positive,allergenicity,hybrid_score,-0.177
Q9A156,positive,allergenicity,merci_score,0.0
Q9A156,positive,allergenicity,blast_score,-0.5
Q9A156,positive,allergenicity,hybrid_score,-0.022
P60811,positive,allergenicity,merci_score,0.5
P60811,positive,allergenicity,blast_score,0.0
P60811,positive,allergenicity,hybrid_score,0.701
A0A5S4TFJ9,positive,allergenicity,merci_score,0.0
A0A5S4TFJ9,positive,allergenicity,blast_score,0.0
A0A5S4TFJ9,positive,allergenicity,hybrid_score,0.379
P49054,positive,allergenicity,merci_score,0.0
P49054,positive,allergenicity,blast_score,0.0
P49054,positive,allergenicity,hybrid_score,0.385
A0A0H2UTU2,positive,allergenicity,merci_score,0.0
A0A0H2UTU2,positive,allergenicity,blast_score,0.0
A0A0H2UTU2,positive,allergenicity,hybrid_score,0.258
A0A0H3BZD9,positive,allergenicity,merci_score,0.0
A0A0H3BZD9,positive,allergenicity,blast_score,-0.5
A0A0H3BZD9,positive,allergenicity,hybrid_score,-0.295
A0A4U7GVK4,positive,allergenicity,merci_score,0.0
A0A4U7GVK4,positive,allergenicity,blast_score,0.0
