accession,label,feature,subfeature,value
P63548,random,deeplocpro,prob_cell_wall_surface,0.0
P63548,random,deeplocpro,prob_extracellular,0.0154
P63548,random,deeplocpro,prob_cytoplasmic,0.9841
P63548,random,deeplocpro,prob_cytoplasmic_membrane,0.0005
P63548,random,deeplocpro,prob_outer_membrane,0.0
P63548,random,deeplocpro,prob_periplasmic,0.0
P67255,random,deeplocpro,prob_cell_wall_surface,0.0
P67255,random,deeplocpro,prob_extracellular,0.0313
P67255,random,deeplocpro,prob_cytoplasmic,0.9587
P67255,random,deeplocpro,prob_cytoplasmic_membrane,0.0099
P67255,random,deeplocpro,prob_outer_membrane,0.0
P67255,random,deeplocpro,prob_periplasmic,0.0
Q1JJ57,random,deeplocpro,prob_cell_wall_surface,0.0002
Q1JJ57,random,deeplocpro,prob_extracellular,0.8853
Q1JJ57,random,deeplocpro,prob_cytoplasmic,0.1131
Q1JJ57,random,deeplocpro,prob_cytoplasmic_membrane,0.0014
Q1JJ57,random,deeplocpro,prob_outer_membrane,0.0
Q1JJ57,random,deeplocpro,prob_periplasmic,0.0
Q99ZU3,random,deeplocpro,prob_cell_wall_surface,0.002
Q99ZU3,random,deeplocpro,prob_extracellular,0.0126
Q99ZU3,random,deeplocpro,prob_cytoplasmic,0.9732
Q99ZU3,random,deeplocpro,prob_cytoplasmic_membrane,0.0122
Q99ZU3,random,deeplocpro,prob_outer_membrane,0.0
Q99ZU3,random,deeplocpro,prob_periplasmic,0.0
Q5XCB7,random,deeplocpro,prob_cell_wall_surface,0.0002
Q5XCB7,random,deeplocpro,prob_extracellular,0.0014
Q5XCB7,random,deeplocpro,prob_cytoplasmic,0.9969
Q5XCB7,random,deeplocpro,prob_cytoplasmic_membrane,0.0016
Q5XCB7,random,deeplocpro,prob_outer_membrane,0.0
Q5XCB7,random,deeplocpro,prob_periplasmic,0.0
P0DB44,random,deeplocpro,prob_cell_wall_surface,0.0017
P0DB44,random,deeplocpro,prob_extracellular,0.0034
P0DB44,random,deeplocpro,prob_cytoplasmic,0.992
P0DB44,random,deeplocpro,prob_cytoplasmic_membrane,0.003
P0DB44,random,deeplocpro,prob_outer_membrane,0.0
P0DB44,random,deeplocpro,prob_periplasmic,0.0
Q1J8Y8,random,deeplocpro,prob_cell_wall_surface,0.0005
Q1J8Y8,random,deeplocpro,prob_extracellular,0.0338
Q1J8Y8,random,deeplocpro,prob_cytoplasmic,0.9547
Q1J8Y8,random,deeplocpro,prob_cytoplasmic_membrane,0.011
Q1J8Y8,random,deeplocpro,prob_outer_membrane,0.0
Q1J8Y8,random,deeplocpro,prob_periplasmic,0.0
Q48RU8,random,deeplocpro,prob_cell_wall_surface,0.0001
Q48RU8,random,deeplocpro,prob_extracellular,0.009
Q48RU8,random,deeplocpro,prob_cytoplasmic,0.9907
Q48RU8,random,deeplocpro,prob_cytoplasmic_membrane,0.0002
Q48RU8,random,deeplocpro,prob_outer_membrane,0.0
Q48RU8,random,deeplocpro,prob_periplasmic,0.0
P0DF45,random,deeplocpro,prob_cell_wall_surface,0.0003
P0DF45,random,deeplocpro,prob_extracellular,0.0025
P0DF45,random,deeplocpro,prob_cytoplasmic,0.996
P0DF45,random,deeplocpro,prob_cytoplasmic_membrane,0.0012
P0DF45,random,deeplocpro,prob_outer_membrane,0.0
P0DF45,random,deeplocpro,prob_periplasmic,0.0
P0DG21,random,deeplocpro,prob_cell_wall_surface,0.0
P0DG21,random,deeplocpro,prob_extracellular,0.0013
P0DG21,random,deeplocpro,prob_cytoplasmic,0.9985
P0DG21,random,deeplocpro,prob_cytoplasmic_membrane,0.0002
P0DG21,random,deeplocpro,prob_outer_membrane,0.0
P0DG21,random,deeplocpro,prob_periplasmic,0.0
B5XK72,random,deeplocpro,prob_cell_wall_surface,0.0
B5XK72,random,deeplocpro,prob_extracellular,0.0001
B5XK72,random,deeplocpro,prob_cytoplasmic,0.9998
B5XK72,random,deeplocpro,prob_cytoplasmic_membrane,0.0
B5XK72,random,deeplocpro,prob_outer_membrane,0.0
B5XK72,random,deeplocpro,prob_periplasmic,0.0
P64065,random,deeplocpro,prob_cell_wall_surface,0.0
P64065,random,deeplocpro,prob_extracellular,0.0054
