accession,label,feature,subfeature,value
A2RCY1,random,rate4site_deeptmhmm,mean_outside_scores,-4.0000000000003723e-05
A2RCY1,random,rate4site_deeptmhmm,,-0.0974
A2RCY1,random,rate4site_deeptmhmm,min_outside_scores,-0.0974
A2RCY1,random,rate4site_deeptmhmm,max_outside_scores,10.2471
A2RCY1,random,rate4site_deeptmhmm,mean_outside_scores,-4.0000000000003723e-05
A2RCY1,random,rate4site_deeptmhmm,,-0.0974
A2RCY1,random,rate4site_deeptmhmm,min_outside_scores,-0.0974
A2RCY1,random,rate4site_deeptmhmm,max_outside_scores,10.2471
A2RCY1,random,rate4site_deeptmhmm,mean_outside_scores,-4.0000000000003723e-05
A2RCY1,random,rate4site_deeptmhmm,,-0.0974
A2RCY1,random,rate4site_deeptmhmm,min_outside_scores,-0.0974
A2RCY1,random,rate4site_deeptmhmm,max_outside_scores,10.2471
A2RCY1,random,rate4site_deeptmhmm,mean_outside_scores,-4.0000000000003723e-05
A2RCY1,random,rate4site_deeptmhmm,,-0.0974
A2RCY1,random,rate4site_deeptmhmm,min_outside_scores,-0.0974
A2RCY1,random,rate4site_deeptmhmm,max_outside_scores,10.2471
A2RCY1,random,rate4site_deeptmhmm,mean_outside_scores,-4.0000000000003723e-05
A2RCY1,random,rate4site_deeptmhmm,,-0.0974
A2RCY1,random,rate4site_deeptmhmm,min_outside_scores,-0.0974
A2RCY1,random,rate4site_deeptmhmm,max_outside_scores,10.2471
Q1JJJ7,random,rate4site_deeptmhmm,mean_outside_scores,1.0060975609765228e-05
Q1JJJ7,random,rate4site_deeptmhmm,,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,min_outside_scores,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,max_outside_scores,5.9444
Q1JJJ7,random,rate4site_deeptmhmm,mean_outside_scores,1.0060975609765228e-05
Q1JJJ7,random,rate4site_deeptmhmm,,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,min_outside_scores,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,max_outside_scores,5.9444
Q1JJJ7,random,rate4site_deeptmhmm,mean_outside_scores,1.0060975609765228e-05
Q1JJJ7,random,rate4site_deeptmhmm,,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,min_outside_scores,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,max_outside_scores,5.9444
Q1JJJ7,random,rate4site_deeptmhmm,mean_outside_scores,1.0060975609765228e-05
Q1JJJ7,random,rate4site_deeptmhmm,,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,min_outside_scores,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,max_outside_scores,5.9444
Q1JJJ7,random,rate4site_deeptmhmm,mean_outside_scores,1.0060975609765228e-05
Q1JJJ7,random,rate4site_deeptmhmm,,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,min_outside_scores,-0.1677
Q1JJJ7,random,rate4site_deeptmhmm,max_outside_scores,5.9444
P0DB23,random,rate4site_deeptmhmm,mean_outside_scores,-7.1005917159706015e-06
P0DB23,random,rate4site_deeptmhmm,,-0.0544
P0DB23,random,rate4site_deeptmhmm,min_outside_scores,-0.0544
P0DB23,random,rate4site_deeptmhmm,max_outside_scores,18.3304
P0DB23,random,rate4site_deeptmhmm,mean_outside_scores,-7.1005917159706015e-06
P0DB23,random,rate4site_deeptmhmm,,-0.0544
P0DB23,random,rate4site_deeptmhmm,min_outside_scores,-0.0544
P0DB23,random,rate4site_deeptmhmm,max_outside_scores,18.3304
P0DB23,random,rate4site_deeptmhmm,mean_outside_scores,-7.1005917159706015e-06
P0DB23,random,rate4site_deeptmhmm,,-0.0544
P0DB23,random,rate4site_deeptmhmm,min_outside_scores,-0.0544
P0DB23,random,rate4site_deeptmhmm,max_outside_scores,18.3304
P0DB23,random,rate4site_deeptmhmm,mean_outside_scores,-7.1005917159706015e-06
P0DB23,random,rate4site_deeptmhmm,,-0.0544
P0DB23,random,rate4site_deeptmhmm,min_outside_scores,-0.0544
P0DB23,random,rate4site_deeptmhmm,max_outside_scores,18.3304
Q48V70,random,rate4site_deeptmhmm,mean_outside_scores,2.8187919463083795e-05
Q48V70,random,rate4site_deeptmhmm,,-0.0579
Q48V70,random,rate4site_deeptmhmm,min_outside_scores,-0.0579
Q48V70,random,rate4site_deeptmhmm,max_outside_scores,17.2047
Q48V70,random,rate4site_deeptmhmm,mean_outside_scores,2.8187919463083795e-05
Q48V70,random,rate4site_deeptmhmm,,-0.0579
Q48V70,random,rate4site_deeptmhmm,min_outside_scores,-0.0579
Q48V70,random,rate4site_deeptmhmm,max_outside_scores,17.2047
Q48V70,random,rate4site_deeptmhmm,mean_outside_scores,2.8187919463083795e-05
Q48V70,random,rate4site_deeptmhmm,,-0.0579
Q48V70,random,rate4site_deeptmhmm,min_outside_scores,-0.0579
Q48V70,random,rate4site_deeptmhmm,max_outside_scores,17.2047
Q48V70,random,rate4site_deeptmhmm,mean_outside_scores,2.8187919463083795e-05
Q48V70,random,rate4site_deeptmhmm,,-0.0579
Q48V70,random,rate4site_deeptmhmm,min_outside_scores,-0.0579
Q48V70,random,rate4site_deeptmhmm,max_outside_scores,17.2047
Q1J736,random,rate4site_deeptmhmm,mean_outside_scores,3.59801488833666e-05
Q1J736,random,rate4site_deeptmhmm,,-0.1421
Q1J736,random,rate4site_deeptmhmm,min_outside_scores,-0.1421
Q1J736,random,rate4site_deeptmhmm,max_outside_scores,7.018
Q1J736,random,rate4site_deeptmhmm,mean_outside_scores,3.59801488833666e-05
Q1J736,random,rate4site_deeptmhmm,,-0.1421
Q1J736,random,rate4site_deeptmhmm,min_outside_scores,-0.1421
Q1J736,random,rate4site_deeptmhmm,max_outside_scores,7.018
Q1J736,random,rate4site_deeptmhmm,mean_outside_scores,3.59801488833666e-05
Q1J736,random,rate4site_deeptmhmm,,-0.1421
Q1J736,random,rate4site_deeptmhmm,min_outside_scores,-0.1421
Q1J736,random,rate4site_deeptmhmm,max_outside_scores,7.018
Q1J736,random,rate4site_deeptmhmm,mean_outside_scores,3.59801488833666e-05
Q1J736,random,rate4site_deeptmhmm,,-0.1421
Q1J736,random,rate4site_deeptmhmm,min_outside_scores,-0.1421
Q1J736,random,rate4site_deeptmhmm,max_outside_scores,7.018
Q1J736,random,rate4site_deeptmhmm,mean_outside_scores,3.59801488833666e-05
Q1J736,random,rate4site_deeptmhmm,,-0.1421
Q1J736,random,rate4site_deeptmhmm,min_outside_scores,-0.1421
Q1J736,random,rate4site_deeptmhmm,max_outside_scores,7.018
Q5XCB9,random,rate4site_deeptmhmm,mean_outside_scores,1.050000000000391e-05
Q5XCB9,random,rate4site_deeptmhmm,,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,min_outside_scores,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,max_outside_scores,14.0714
Q5XCB9,random,rate4site_deeptmhmm,mean_outside_scores,1.050000000000391e-05
Q5XCB9,random,rate4site_deeptmhmm,,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,min_outside_scores,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,max_outside_scores,14.0714
Q5XCB9,random,rate4site_deeptmhmm,mean_outside_scores,1.050000000000391e-05
Q5XCB9,random,rate4site_deeptmhmm,,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,min_outside_scores,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,max_outside_scores,14.0714
Q5XCB9,random,rate4site_deeptmhmm,mean_outside_scores,1.050000000000391e-05
Q5XCB9,random,rate4site_deeptmhmm,,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,min_outside_scores,-0.0707
Q5XCB9,random,rate4site_deeptmhmm,max_outside_scores,14.0714
P67575,random,rate4site_deeptmhmm,mean_outside_scores,9.82142857142749e-06
P67575,random,rate4site_deeptmhmm,,-0.0948
P67575,random,rate4site_deeptmhmm,min_outside_scores,-0.0948
P67575,random,rate4site_deeptmhmm,max_outside_scores,10.5239
P67575,random,rate4site_deeptmhmm,mean_outside_scores,9.82142857142749e-06
P67575,random,rate4site_deeptmhmm,,-0.0948
P67575,random,rate4site_deeptmhmm,min_outside_scores,-0.0948
P67575,random,rate4site_deeptmhmm,max_outside_scores,10.5239
P67575,random,rate4site_deeptmhmm,mean_outside_scores,9.82142857142749e-06
P67575,random,rate4site_deeptmhmm,,-0.0948
P67575,random,rate4site_deeptmhmm,min_outside_scores,-0.0948
P67575,random,rate4site_deeptmhmm,max_outside_scores,10.5239
P67575,random,rate4site_deeptmhmm,mean_outside_scores,9.82142857142749e-06
P67575,random,rate4site_deeptmhmm,,-0.0948
P67575,random,rate4site_deeptmhmm,min_outside_scores,-0.0948
P67575,random,rate4site_deeptmhmm,max_outside_scores,10.5239
P67575,random,rate4site_deeptmhmm,mean_outside_scores,9.82142857142749e-06
P67575,random,rate4site_deeptmhmm,,-0.0948
P67575,random,rate4site_deeptmhmm,min_outside_scores,-0.0948
P67575,random,rate4site_deeptmhmm,max_outside_scores,10.5239
P66021,random,rate4site_deeptmhmm,mean_outside_scores,4.6692607003897544e-05
P66021,random,rate4site_deeptmhmm,,-0.0765
P66021,random,rate4site_deeptmhmm,min_outside_scores,-0.0765
P66021,random,rate4site_deeptmhmm,max_outside_scores,13.0385
P66021,random,rate4site_deeptmhmm,mean_outside_scores,4.6692607003897544e-05
P66021,random,rate4site_deeptmhmm,,-0.0765
P66021,random,rate4site_deeptmhmm,min_outside_scores,-0.0765
P66021,random,rate4site_deeptmhmm,max_outside_scores,13.0385
P66021,random,rate4site_deeptmhmm,mean_outside_scores,4.6692607003897544e-05
P66021,random,rate4site_deeptmhmm,,-0.0765
P66021,random,rate4site_deeptmhmm,min_outside_scores,-0.0765
P66021,random,rate4site_deeptmhmm,max_outside_scores,13.0385
P66021,random,rate4site_deeptmhmm,mean_outside_scores,4.6692607003897544e-05
P66021,random,rate4site_deeptmhmm,,-0.0765
P66021,random,rate4site_deeptmhmm,min_outside_scores,-0.0765
P66021,random,rate4site_deeptmhmm,max_outside_scores,13.0385
P66021,random,rate4site_deeptmhmm,mean_outside_scores,4.6692607003897544e-05
P66021,random,rate4site_deeptmhmm,,-0.0765
P66021,random,rate4site_deeptmhmm,min_outside_scores,-0.0765
P66021,random,rate4site_deeptmhmm,max_outside_scores,13.0385
A2RG72,random,rate4site_deeptmhmm,mean_outside_scores,2.8571428571420538e-05
A2RG72,random,rate4site_deeptmhmm,,-0.0714
A2RG72,random,rate4site_deeptmhmm,min_outside_scores,-0.0714
A2RG72,random,rate4site_deeptmhmm,max_outside_scores,13.9286
A2RG72,random,rate4site_deeptmhmm,mean_outside_scores,2.8571428571420538e-05
A2RG72,random,rate4site_deeptmhmm,,-0.0714
A2RG72,random,rate4site_deeptmhmm,min_outside_scores,-0.0714
A2RG72,random,rate4site_deeptmhmm,max_outside_scores,13.9286
A2RG72,random,rate4site_deeptmhmm,mean_outside_scores,2.8571428571420538e-05
A2RG72,random,rate4site_deeptmhmm,,-0.0714
A2RG72,random,rate4site_deeptmhmm,min_outside_scores,-0.0714
A2RG72,random,rate4site_deeptmhmm,max_outside_scores,13.9286
A2RG72,random,rate4site_deeptmhmm,mean_outside_scores,2.8571428571420538e-05
A2RG72,random,rate4site_deeptmhmm,,-0.0714
A2RG72,random,rate4site_deeptmhmm,min_outside_scores,-0.0714
