Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_94|C1CIU2|Large|WP_001140948.1|tpos:1-62,0.154,0.0,0.0,0.154,Non-Allergen
antigen_95|B8ZNB1|Putative|WP_000821640.1|tpos:1-80,0.21,0.0,-0.5,-0.29,Non-Allergen
antigen_96|Q8DMY0|Energy-coupling|WP_000510412.1|tpos:1-279,0.111,0.0,-0.5,-0.389,Non-Allergen
antigen_97|B1ICV9|Small|WP_000068664.1|tpos:1-79,0.161,0.0,-0.5,-0.339,Non-Allergen
antigen_98|B2ILZ6|Co-chaperonin|WP_000917330.1|tpos:1-94,0.311,0.0,0.0,0.311,Allergen
antigen_0|B8ZN62|Anthranilate|WP_000658684.1|tpos:1-334,0.083,0.0,-0.5,-0.417,Non-Allergen
antigen_32|C1CQI9|Hydroxyethylthiazole|WP_001155180.1|tpos:1-267,0.1,0.0,-0.5,-0.4,Non-Allergen
antigen_33|Q97SC7|DNA|WP_000904592.1|tpos:1-353,0.023,0.5,-0.5,0.023,Non-Allergen
antigen_100|B8ZKF6|Small|WP_001284513.1|tpos:1-102,0.081,0.0,0.0,0.081,Non-Allergen
antigen_101|C1CR07|Large|WP_000710764.1|tpos:1-80,0.23,0.0,0.0,0.23,Non-Allergen
antigen_19|B1ICB3|Large|WP_000710764.1|tpos:1-80,0.23,0.0,0.0,0.23,Non-Allergen
antigen_20|C1CMI3|Putative|WP_000821640.1|tpos:1-80,0.21,0.0,-0.5,-0.29,Non-Allergen
antigen_125|Q8DPR6|ATP-dependent|WP_000767244.1|tpos:1-1216,0.088,0.0,-0.5,-0.412,Non-Allergen
antigen_55|B1ICA2|UPF0122|WP_000402071.1|tpos:1-110,0.203,0.0,-0.5,-0.297,Non-Allergen
antigen_56|B1I8Q1|Protein|WP_001085462.1|tpos:1-388,0.338,0.0,-0.5,-0.162,Non-Allergen
antigen_57|Q04KB1|Exodeoxyribonuclease|WP_000043230.1|tpos:1-70,0.508,0.0,-0.5,0.008,Non-Allergen
antigen_58|B2IP51|Xaa-Pro|WP_338172570.1|tpos:1-757,0.176,0.0,0.0,0.176,Non-Allergen
antigen_81|B5E3C1|Aspartate--tRNA|WP_000830880.1|tpos:1-587,0.05,0.0,-0.5,-0.45,Non-Allergen
antigen_107|C1CIX7|UPF0397|WP_000403158.1|tpos:1-182,0.099,0.0,-0.5,-0.401,Non-Allergen
antigen_108|P0A4A7|Small|WP_001142332.1|tpos:1-137,0.211,0.0,0.0,0.211,Non-Allergen
antigen_109|C1CLQ6|4-hydroxy-tetrahydrodipicolinate|WP_000027904.1|tpos:1-255,0.159,0.0,-0.5,-0.341,Non-Allergen
