Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq1,0.501,0,0,0.501,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq2,0.492,0,0,0.492,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq3,0.491,0,0,0.491,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq4,0.49,0,0,0.49,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq5,0.434,0,0,0.434,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq6,0.495,0,0,0.495,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq7,0.497,0,0,0.497,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq8,0.496,0,0,0.496,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq9,0.49,0,0,0.49,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq10,0.481,0,0,0.481,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq11,0.476,0,0,0.476,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq12,0.491,0,0,0.491,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq13,0.439,0,0,0.439,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq14,0.335,0,0,0.335,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq15,0.334,0,0,0.334,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq16,0.323,0,0,0.323,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq17,0.325,0,0,0.325,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq18,0.394,0,0,0.394,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq19,0.378,0,0,0.378,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq20,0.386,0,0,0.386,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq21,0.39,0,0,0.39,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq22,0.481,0,0,0.481,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq23,0.402,0,0,0.402,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq24,0.416,0,0,0.416,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq25,0.439,0,0,0.439,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq26,0.501,0,0,0.501,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq27,0.492,0,0,0.492,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq28,0.491,0,0,0.491,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq29,0.482,0,0,0.482,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq30,0.323,0,0,0.323,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq31,0.323,0,0,0.323,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq32,0.323,0,0,0.323,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq33,0.328,0,0,0.328,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq34,0.382,0,0,0.382,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq35,0.389,0,0,0.389,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq36,0.389,0,0,0.389,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq37,0.376,0,0,0.376,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq38,0.46,0,0,0.46,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq39,0.476,0,0,0.476,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq40,0.416,0,0,0.416,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq41,0.424,0,0,0.424,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq42,0.334,0,0,0.334,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq43,0.331,0,0,0.331,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq44,0.368,0,0,0.368,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq45,0.383,0,0,0.383,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq46,0.304,0,0,0.304,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq47,0.326,0,0,0.326,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq48,0.315,0,0,0.315,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq49,0.324,0,0,0.324,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq53,0.335,0,0,0.335,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq54,0.335,0,0,0.335,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq55,0.323,0,0,0.323,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq56,0.333,0,0,0.333,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq57,0.325,0,0,0.325,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq58,0.312,0,0,0.312,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq59,0.344,0,0,0.344,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq60,0.357,0,0,0.357,Allergen
antigen74|A0A0H2XIH9|HE681097.1|mhci|seq61,0.372,0,0,0.372,Allergen
