Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen44|Q2G0V8|CP000253.1|mhci|seq1,0.417,0,0,0.417,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq2,0.358,0,0,0.358,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq3,0.361,0,0,0.361,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq4,0.4,0,0,0.4,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq5,0.518,0,0,0.518,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq6,0.491,0,0,0.491,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq7,0.493,0,0,0.493,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq8,0.485,0,0,0.485,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq9,0.356,0,0,0.356,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq10,0.376,0,0,0.376,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq11,0.38,0,0,0.38,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq12,0.366,0,0,0.366,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq17,0.327,0,0,0.327,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq18,0.304,0,0,0.304,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq19,0.361,0,0,0.361,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq20,0.355,0,0,0.355,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq21,0.308,0,0,0.308,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq37,0.321,0,0,0.321,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq38,0.322,0,0,0.322,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq41,0.356,0,0,0.356,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq42,0.356,0,0,0.356,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq43,0.304,0,0,0.304,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq44,0.311,0,0,0.311,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq46,0.305,0,0,0.305,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq47,0.317,0,0,0.317,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq48,0.311,0,0,0.311,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq49,0.338,0,0,0.338,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq50,0.335,0,0,0.335,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq51,0.326,0,0,0.326,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq53,0.379,0,0,0.379,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq58,0.303,0,0,0.303,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq59,0.318,0,0,0.318,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq60,0.331,0,0,0.331,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq61,0.343,0,0,0.343,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq62,0.337,0,0,0.337,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq63,0.332,0,0,0.332,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq64,0.332,0,0,0.332,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq65,0.323,0,0,0.323,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq66,0.355,0,0,0.355,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq67,0.357,0,0,0.357,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq68,0.326,0,0,0.326,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq69,0.311,0,0,0.311,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq70,0.338,0,0,0.338,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq71,0.339,0,0,0.339,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq72,0.349,0,0,0.349,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq73,0.309,0,0,0.309,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq74,0.345,0,0,0.345,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq75,0.352,0,0,0.352,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq76,0.358,0,0,0.358,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq77,0.382,0,0,0.382,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq78,0.394,0,0,0.394,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq79,0.391,0,0,0.391,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq80,0.401,0,0,0.401,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq81,0.407,0,0,0.407,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq82,0.414,0,0,0.414,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq83,0.345,0,0,0.345,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq84,0.329,0,0,0.329,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq85,0.413,0,0,0.413,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq86,0.398,0,0,0.398,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq87,0.427,0,0,0.427,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq88,0.434,0,0,0.434,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq97,0.338,0,0,0.338,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq98,0.335,0,0,0.335,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq99,0.326,0,0,0.326,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq100,0.322,0,0,0.322,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq101,0.428,0,0,0.428,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq102,0.425,0,0,0.425,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq103,0.426,0,0,0.426,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq104,0.423,0,0,0.423,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq105,0.369,0,0,0.369,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq106,0.355,0,0,0.355,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq107,0.366,0,0,0.366,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq108,0.362,0,0,0.362,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq113,0.325,0,0,0.325,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq114,0.323,0,0,0.323,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq117,0.328,0,0,0.328,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq118,0.344,0,0,0.344,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq123,0.325,0,0,0.325,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq131,0.32,0,0,0.32,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq132,0.323,0,0,0.323,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq133,0.313,0,0,0.313,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq134,0.367,0,0,0.367,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq135,0.4,0,0,0.4,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq136,0.629,0,0,0.629,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq137,0.651,0,0,0.651,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq138,0.585,0,0,0.585,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq139,0.393,0,0,0.393,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq140,0.357,0,0,0.357,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq141,0.331,0,0,0.331,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq142,0.328,0,0,0.328,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq143,0.372,0,0,0.372,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq144,0.349,0,0,0.349,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq145,0.32,0,0,0.32,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq146,0.317,0,0,0.317,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq147,0.385,0,0,0.385,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq148,0.425,0,0,0.425,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq149,0.365,0,0,0.365,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq150,0.387,0,0,0.387,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq152,0.309,0,0,0.309,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq155,0.329,0,0,0.329,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq156,0.355,0,0,0.355,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq157,0.397,0,0,0.397,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq158,0.345,0,0,0.345,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq159,0.326,0,0,0.326,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq160,0.328,0,0,0.328,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq161,0.371,0,0,0.371,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq162,0.361,0,0,0.361,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq163,0.402,0,0,0.402,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq164,0.416,0,0,0.416,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq165,0.398,0,0,0.398,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq166,0.447,0,0,0.447,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq167,0.376,0,0,0.376,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq168,0.375,0,0,0.375,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq169,0.356,0,0,0.356,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq170,0.321,0,0,0.321,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq175,0.319,0,0,0.319,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq176,0.325,0,0,0.325,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq177,0.32,0,0,0.32,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq178,0.305,0,0,0.305,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq182,0.307,0,0,0.307,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq185,0.302,0,0,0.302,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq186,0.314,0,0,0.314,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq187,0.337,0,0,0.337,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq188,0.344,0,0,0.344,Allergen
antigen44|Q2G0V8|CP000253.1|mhci|seq189,0.358,0,0,0.358,Allergen
