Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen26|Q2FXN2|BA000018.3|mhcii|seq1,0.331,0.0,0,0.331,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq2,0.326,0.0,0,0.326,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq3,0.335,0.0,0,0.335,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq4,0.304,0.0,0,0.304,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq5,0.332,0.0,0,0.332,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq6,0.309,0.0,0,0.309,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq7,0.301,0.0,0,0.301,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq9,0.339,0.0,0,0.339,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq10,0.336,0.0,0,0.336,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq11,0.333,0.0,0,0.333,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq12,0.338,0.0,0,0.338,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq13,0.335,0.0,0,0.335,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq14,0.33,0.0,0,0.33,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq15,0.334,0.0,0,0.334,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq16,0.418,0.0,0,0.418,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq17,0.396,0.0,0,0.396,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq18,0.451,0.0,0,0.451,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq19,0.405,0.0,0,0.405,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq20,0.413,0.0,0,0.413,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq21,0.428,0.0,0,0.428,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq22,0.43,0.0,0,0.43,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq23,0.425,0.0,0,0.425,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq24,0.412,0.0,0,0.412,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq25,0.421,0.0,0,0.421,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq26,0.328,0.0,0,0.328,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq27,0.32,0.0,0,0.32,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq28,0.322,0.0,0,0.322,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq29,0.322,0.0,0,0.322,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq30,0.351,0.0,0,0.351,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq31,0.355,0.0,0,0.355,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq32,0.35,0.0,0,0.35,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq33,0.378,0.0,0,0.378,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq34,0.429,0.0,0,0.429,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq35,0.327,0.0,0,0.327,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq36,0.328,0.0,0,0.328,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq37,0.356,0.0,0,0.356,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq38,0.372,0.0,0,0.372,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq39,0.368,0.0,0,0.368,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq40,0.416,0.0,0,0.416,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq41,0.395,0.0,0,0.395,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq42,0.389,0.0,0,0.389,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq43,0.319,0.0,0,0.319,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq44,0.321,0.0,0,0.321,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq45,0.337,0.0,0,0.337,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq46,0.313,0.0,0,0.313,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq47,0.319,0.0,0,0.319,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq61,0.437,0.0,0,0.437,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq62,0.355,0.0,0,0.355,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq63,0.306,0.0,0,0.306,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq69,0.302,0.0,0,0.302,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq70,0.301,0.0,0,0.301,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq76,0.405,0.0,0,0.405,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq77,0.397,0.0,0,0.397,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq78,0.396,0.0,0,0.396,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq79,0.378,0.0,0,0.378,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq80,0.375,0.0,0,0.375,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq81,0.389,0.0,0,0.389,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq82,0.372,0.0,0,0.372,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq83,0.38,0.0,0,0.38,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq84,0.384,0.0,0,0.384,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq85,0.381,0.0,0,0.381,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq86,0.38,0.0,0,0.38,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq87,0.372,0.0,0,0.372,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq88,0.372,0.0,0,0.372,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq89,0.304,0.0,0,0.304,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq90,0.32,0.0,0,0.32,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq91,0.328,0.0,0,0.328,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq92,0.351,0.0,0,0.351,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq93,0.324,0.0,0,0.324,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq94,0.32,0.0,0,0.32,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq95,0.335,0.0,0,0.335,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq96,0.301,0.0,0,0.301,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq98,0.34,0.0,0,0.34,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq99,0.342,0.0,0,0.342,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq100,0.332,0.0,0,0.332,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq101,0.33,0.0,0,0.33,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq102,0.338,0.0,0,0.338,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq103,0.331,0.0,0,0.331,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq104,0.33,0.0,0,0.33,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq105,0.334,0.0,0,0.334,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq106,0.39,0.0,0,0.39,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq107,0.426,0.0,0,0.426,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq108,0.399,0.0,0,0.399,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq109,0.327,0.0,0,0.327,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq110,0.361,0.0,0,0.361,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq111,0.304,0.0,0,0.304,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq113,0.305,0.0,0,0.305,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq136,0.42,0.0,0,0.42,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq151,0.4,0.0,0,0.4,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq152,0.397,0.0,0,0.397,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq153,0.395,0.0,0,0.395,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq154,0.39,0.0,0,0.39,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq155,0.413,0.0,0,0.413,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq156,0.428,0.0,0,0.428,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq157,0.422,0.0,0,0.422,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq158,0.4,0.0,0,0.4,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq159,0.412,0.0,0,0.412,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq160,0.322,0.0,0,0.322,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq161,0.315,0.0,0,0.315,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq162,0.313,0.0,0,0.313,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq163,0.322,0.0,0,0.322,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq164,0.311,0.0,0,0.311,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq165,0.35,0.0,0,0.35,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq166,0.359,0.0,0,0.359,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq167,0.352,0.0,0,0.352,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq168,0.361,0.0,0,0.361,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq169,0.359,0.0,0,0.359,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq170,0.345,0.0,0,0.345,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq171,0.346,0.0,0,0.346,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq172,0.318,0.0,0,0.318,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq173,0.32,0.0,0,0.32,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq174,0.319,0.0,0,0.319,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq175,0.307,0.0,0,0.307,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq176,0.314,0.0,0,0.314,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq177,0.328,0.0,0,0.328,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq178,0.337,0.0,0,0.337,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq179,0.338,0.0,0,0.338,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq180,0.332,0.0,0,0.332,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq187,0.315,0.0,0,0.315,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq188,0.318,0.0,0,0.318,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq189,0.393,0.0,0,0.393,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq190,0.384,0.0,0,0.384,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq191,0.386,0.0,0,0.386,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq192,0.39,0.0,0,0.39,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq193,0.409,0.0,0,0.409,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq194,0.417,0.0,0,0.417,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq195,0.416,0.0,0,0.416,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq196,0.451,0.0,0,0.451,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq197,0.408,0.0,0,0.408,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq198,0.423,0.0,0,0.423,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq199,0.441,0.0,0,0.441,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq200,0.415,0.0,0,0.415,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq201,0.41,0.0,0,0.41,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq202,0.404,0.0,0,0.404,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq203,0.431,0.0,0,0.431,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq204,0.364,0.0,0,0.364,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq205,0.392,0.0,0,0.392,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq206,0.335,0.0,0,0.335,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq207,0.333,0.0,0,0.333,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq208,0.374,0.0,0,0.374,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq209,0.425,0.0,0,0.425,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq210,0.453,0.0,0,0.453,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq211,0.425,0.0,0,0.425,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq212,0.443,0.0,0,0.443,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq213,0.411,0.0,0,0.411,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq214,0.431,0.0,0,0.431,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq215,0.425,0.0,0,0.425,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq216,0.43,0.0,0,0.43,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq217,0.429,0.0,0,0.429,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq218,0.421,0.0,0,0.421,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq219,0.432,0.0,0,0.432,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq220,0.441,0.0,0,0.441,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq221,0.427,0.0,0,0.427,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq222,0.427,0.0,0,0.427,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq223,0.334,0.0,0,0.334,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq224,0.32,0.0,0,0.32,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq225,0.331,0.0,0,0.331,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq226,0.337,0.0,0,0.337,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq227,0.34,0.0,0,0.34,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq228,0.344,0.0,0,0.344,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq229,0.345,0.0,0,0.345,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq230,0.345,0.0,0,0.345,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq256,0.399,0.0,0,0.399,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq257,0.424,0.0,0,0.424,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq258,0.427,0.0,0,0.427,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq259,0.426,0.0,0,0.426,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq260,0.368,0.0,0,0.368,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq261,0.377,0.0,0,0.377,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq262,0.406,0.0,0,0.406,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq263,0.409,0.0,0,0.409,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq264,0.339,0.0,0,0.339,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq265,0.332,0.0,0,0.332,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq266,0.329,0.0,0,0.329,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq267,0.324,0.0,0,0.324,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq268,0.316,0.0,0,0.316,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq269,0.311,0.0,0,0.311,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq270,0.316,0.0,0,0.316,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq271,0.372,0.0,0,0.372,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq272,0.378,0.0,0,0.378,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq273,0.363,0.0,0,0.363,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq274,0.34,0.0,0,0.34,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq275,0.339,0.0,0,0.339,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq276,0.371,0.0,0,0.371,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq277,0.421,0.0,0,0.421,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq278,0.439,0.0,0,0.439,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq279,0.454,0.0,0,0.454,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq280,0.422,0.0,0,0.422,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq281,0.398,0.0,0,0.398,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq282,0.345,0.0,0,0.345,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq283,0.362,0.0,0,0.362,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq284,0.382,0.0,0,0.382,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq285,0.385,0.0,0,0.385,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq287,0.31,0.0,0,0.31,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq288,0.32,0.0,0,0.32,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq289,0.339,0.0,0,0.339,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq290,0.342,0.0,0,0.342,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq291,0.358,0.0,0,0.358,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq292,0.384,0.0,0,0.384,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq293,0.402,0.0,0,0.402,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq294,0.34,0.0,0,0.34,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq295,0.339,0.0,0,0.339,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq296,0.35,0.0,0,0.35,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq297,0.344,0.0,0,0.344,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq298,0.321,0.0,0,0.321,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq299,0.319,0.0,0,0.319,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq301,0.332,0.0,0,0.332,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq302,0.339,0.0,0,0.339,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq303,0.365,0.0,0,0.365,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq304,0.381,0.0,0,0.381,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq305,0.363,0.0,0,0.363,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq306,0.373,0.0,0,0.373,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq309,0.302,0.0,0,0.302,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq310,0.307,0.0,0,0.307,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq311,0.304,0.0,0,0.304,Allergen
antigen26|Q2FXN2|BA000018.3|mhcii|seq312,0.303,0.0,0,0.303,Allergen
