Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen44|Q2G0V8|CP002114.3|mhcii|seq1,0.4,0,0,0.4,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq2,0.377,0,0,0.377,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq3,0.387,0,0,0.387,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq4,0.31,0,0,0.31,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq5,0.312,0,0,0.312,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq16,0.485,0,0,0.485,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq17,0.392,0,0,0.392,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq18,0.432,0,0,0.432,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq19,0.429,0,0,0.429,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq20,0.432,0,0,0.432,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq21,0.427,0,0,0.427,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq22,0.425,0,0,0.425,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq23,0.418,0,0,0.418,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq24,0.408,0,0,0.408,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq26,0.301,0,0,0.301,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq28,0.307,0,0,0.307,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq29,0.342,0,0,0.342,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq31,0.366,0,0,0.366,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq32,0.336,0,0,0.336,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq33,0.363,0,0,0.363,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq34,0.383,0,0,0.383,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq35,0.385,0,0,0.385,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq36,0.39,0,0,0.39,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq37,0.371,0,0,0.371,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq38,0.35,0,0,0.35,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq39,0.36,0,0,0.36,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq59,0.355,0,0,0.355,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq60,0.359,0,0,0.359,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq100,0.317,0,0,0.317,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq101,0.333,0,0,0.333,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq102,0.332,0,0,0.332,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq103,0.324,0,0,0.324,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq142,0.311,0,0,0.311,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq143,0.307,0,0,0.307,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq145,0.314,0,0,0.314,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq146,0.322,0,0,0.322,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq147,0.323,0,0,0.323,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq148,0.322,0,0,0.322,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq149,0.305,0,0,0.305,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq150,0.362,0,0,0.362,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq151,0.344,0,0,0.344,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq152,0.36,0,0,0.36,Allergen
antigen44|Q2G0V8|CP002114.3|mhcii|seq153,0.35,0,0,0.35,Allergen
