Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen73|G0Z025|CP002114.3|mhci|seq1,0.305,0,0,0.305,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq2,0.308,0,0,0.308,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq3,0.314,0,0,0.314,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq4,0.337,0,0,0.337,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq5,0.352,0,0,0.352,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq6,0.352,0,0,0.352,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq7,0.336,0,0,0.336,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq8,0.33,0,0,0.33,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq9,0.316,0,0,0.316,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq13,0.366,0,0,0.366,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq14,0.322,0,0,0.322,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq15,0.327,0,0,0.327,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq17,0.306,0,0,0.306,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq18,0.324,0,0,0.324,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq19,0.33,0,0,0.33,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq20,0.333,0,0,0.333,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq23,0.314,0,0,0.314,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq24,0.333,0,0,0.333,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq26,0.322,0,0,0.322,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq28,0.311,0,0,0.311,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq29,0.368,0,0,0.368,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq30,0.388,0,0,0.388,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq31,0.406,0,0,0.406,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq32,0.401,0,0,0.401,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq33,0.313,0,0,0.313,Allergen
antigen73|G0Z025|CP002114.3|mhci|seq34,0.302,0,0,0.302,Allergen
