Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen29|Q2FYP2|CP002114.3|mhcii|seq1,0.385,0,0,0.385,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq2,0.394,0,0,0.394,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq3,0.401,0,0,0.401,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq4,0.401,0,0,0.401,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq5,0.375,0,0,0.375,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq6,0.353,0,0,0.353,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq7,0.357,0,0,0.357,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq8,0.393,0,0,0.393,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq9,0.394,0,0,0.394,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq10,0.31,0,0,0.31,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq16,0.373,0,0,0.373,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq17,0.343,0,0,0.343,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq18,0.345,0,0,0.345,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq19,0.325,0,0,0.325,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq20,0.355,0,0,0.355,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq22,0.335,0,0,0.335,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq23,0.323,0,0,0.323,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq24,0.327,0,0,0.327,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq25,0.364,0,0,0.364,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq26,0.319,0,0,0.319,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq27,0.337,0,0,0.337,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq28,0.334,0,0,0.334,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq29,0.372,0,0,0.372,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq30,0.354,0,0,0.354,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq31,0.405,0,0,0.405,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq32,0.431,0,0,0.431,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq33,0.409,0,0,0.409,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq34,0.406,0,0,0.406,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq35,0.4,0,0,0.4,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq36,0.398,0,0,0.398,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq37,0.392,0,0,0.392,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq38,0.35,0,0,0.35,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq39,0.354,0,0,0.354,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq40,0.398,0,0,0.398,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq41,0.378,0,0,0.378,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq42,0.333,0,0,0.333,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq43,0.312,0,0,0.312,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq44,0.307,0,0,0.307,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq46,0.303,0,0,0.303,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq61,0.506,0,0,0.506,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq62,0.527,0,0,0.527,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq63,0.53,0,0,0.53,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq64,0.554,0,0,0.554,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq65,0.596,0,0,0.596,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq66,0.523,0,0,0.523,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq67,0.425,0,0,0.425,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq68,0.45,0,0,0.45,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq69,0.433,0,0,0.433,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq70,0.434,0,0,0.434,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq71,0.473,0,0,0.473,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq72,0.494,0,0,0.494,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq73,0.495,0,0,0.495,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq74,0.495,0,0,0.495,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq75,0.481,0,0,0.481,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq76,0.442,0,0,0.442,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq77,0.429,0,0,0.429,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq78,0.44,0,0,0.44,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq79,0.369,0,0,0.369,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq80,0.396,0,0,0.396,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq81,0.406,0,0,0.406,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq83,0.314,0,0,0.314,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq84,0.327,0,0,0.327,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq96,0.368,0,0,0.368,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq97,0.364,0,0,0.364,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq98,0.409,0,0,0.409,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq99,0.423,0,0,0.423,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq100,0.454,0,0,0.454,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq101,0.457,0,0,0.457,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq102,0.41,0,0,0.41,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq103,0.378,0,0,0.378,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq104,0.397,0,0,0.397,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq105,0.402,0,0,0.402,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq106,0.338,0,0,0.338,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq107,0.339,0,0,0.339,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq108,0.334,0,0,0.334,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq109,0.35,0,0,0.35,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq110,0.356,0,0,0.356,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq111,0.36,0,0,0.36,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq112,0.384,0,0,0.384,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq113,0.342,0,0,0.342,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq114,0.332,0,0,0.332,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq115,0.314,0,0,0.314,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq116,0.324,0,0,0.324,Allergen
antigen29|Q2FYP2|CP002114.3|mhcii|seq117,0.316,0,0,0.316,Allergen
