Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen73|G0Z025|BX571856.1|mhci|seq1,0.319,0,0,0.319,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq2,0.323,0,0,0.323,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq3,0.349,0,0,0.349,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq4,0.377,0,0,0.377,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq5,0.32,0,0,0.32,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq7,0.304,0,0,0.304,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq8,0.304,0,0,0.304,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq9,0.328,0,0,0.328,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq10,0.336,0,0,0.336,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq11,0.356,0,0,0.356,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq12,0.351,0,0,0.351,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq14,0.322,0,0,0.322,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq15,0.32,0,0,0.32,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq16,0.321,0,0,0.321,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq17,0.32,0,0,0.32,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq18,0.308,0,0,0.308,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq19,0.314,0,0,0.314,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq20,0.328,0,0,0.328,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq21,0.343,0,0,0.343,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq22,0.34,0,0,0.34,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq23,0.336,0,0,0.336,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq24,0.313,0,0,0.313,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq25,0.394,0,0,0.394,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq26,0.391,0,0,0.391,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq27,0.429,0,0,0.429,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq28,0.357,0,0,0.357,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq29,0.303,0,0,0.303,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq30,0.328,0,0,0.328,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq31,0.374,0,0,0.374,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq32,0.318,0,0,0.318,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq33,0.306,0,0,0.306,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq34,0.322,0,0,0.322,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq36,0.365,0,0,0.365,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq37,0.373,0,0,0.373,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq38,0.38,0,0,0.38,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq39,0.404,0,0,0.404,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq43,0.312,0,0,0.312,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq44,0.38,0,0,0.38,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq45,0.393,0,0,0.393,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq46,0.386,0,0,0.386,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq47,0.388,0,0,0.388,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq48,0.36,0,0,0.36,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq49,0.356,0,0,0.356,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq50,0.333,0,0,0.333,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq51,0.313,0,0,0.313,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq52,0.391,0,0,0.391,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq53,0.384,0,0,0.384,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq54,0.383,0,0,0.383,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq55,0.387,0,0,0.387,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq56,0.366,0,0,0.366,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq57,0.372,0,0,0.372,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq58,0.397,0,0,0.397,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq59,0.389,0,0,0.389,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq60,0.37,0,0,0.37,Allergen
antigen73|G0Z025|BX571856.1|mhci|seq61,0.384,0,0,0.384,Allergen
