Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen40|Q2G091|HE681097.1|mhcii|seq1,0.408,0,0.0,0.408,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq2,0.322,0,0.0,0.322,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq3,0.329,0,0.0,0.329,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq4,0.331,0,0.0,0.331,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq5,0.345,0,0.0,0.345,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq6,0.334,0,0.0,0.334,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq7,0.333,0,0.0,0.333,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq8,0.338,0,0.0,0.338,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq9,0.336,0,0.0,0.336,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq10,0.335,0,0.0,0.335,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq11,0.318,0,0.0,0.318,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq12,0.316,0,0.0,0.316,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq13,0.318,0,0.0,0.318,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq14,0.328,0,0.0,0.328,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq16,0.302,0,0.0,0.302,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq17,0.316,0,0.0,0.316,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq18,0.322,0,0.0,0.322,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq19,0.315,0,0.0,0.315,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq20,0.325,0,0.0,0.325,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq21,0.378,0,0.0,0.378,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq22,0.38,0,0.0,0.38,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq23,0.349,0,0.0,0.349,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq24,0.35,0,0.0,0.35,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq25,0.407,0,0.0,0.407,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq26,0.343,0,0.0,0.343,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq27,0.351,0,0.0,0.351,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq28,0.342,0,0.0,0.342,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq29,0.339,0,0.0,0.339,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq30,0.341,0,0.0,0.341,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq31,0.356,0,0.0,0.356,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq32,0.377,0,0.0,0.377,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq33,0.382,0,0.0,0.382,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq34,0.418,0,0.0,0.418,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq35,0.388,0,0.0,0.388,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq36,0.379,0,0.0,0.379,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq37,0.375,0,0.0,0.375,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq41,0.312,0,0.0,0.312,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq42,0.308,0,0.0,0.308,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq43,0.306,0,0.0,0.306,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq48,0.338,0,0.0,0.338,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq49,0.392,0,0.0,0.392,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq50,0.369,0,0.0,0.369,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq51,0.353,0,0.0,0.353,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq52,0.342,0,0.0,0.342,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq53,0.302,0,0.0,0.302,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq58,0.311,0,0.0,0.311,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq59,0.317,0,0.0,0.317,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq60,0.333,0,0.0,0.333,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq61,0.463,0,0.0,0.463,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq62,0.421,0,0.0,0.421,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq63,0.371,0,0.0,0.371,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq64,0.362,0,0.0,0.362,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq65,0.374,0,0.0,0.374,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq66,0.358,0,0.0,0.358,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq67,0.405,0,0.0,0.405,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq68,0.347,0,0.0,0.347,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq69,0.34,0,0.0,0.34,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq70,0.417,0,0.0,0.417,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq71,0.439,0,0.0,0.439,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq72,0.435,0,0.0,0.435,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq73,0.441,0,0.0,0.441,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq74,0.359,0,0.0,0.359,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq75,0.38,0,0.0,0.38,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq76,0.37,0,0.0,0.37,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq77,0.375,0,0.0,0.375,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq78,0.356,0,0.0,0.356,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq79,0.34,0,0.0,0.34,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq80,0.34,0,0.0,0.34,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq81,0.34,0,0.0,0.34,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq82,0.377,0,0.0,0.377,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq83,0.361,0,0.0,0.361,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq84,0.349,0,0.0,0.349,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq85,0.357,0,0.0,0.357,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq86,0.365,0,0.0,0.365,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq87,0.335,0,0.0,0.335,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq88,0.345,0,0.0,0.345,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq89,0.344,0,0.0,0.344,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq90,0.327,0,0.0,0.327,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq91,0.306,0,0.0,0.306,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq92,0.317,0,0.0,0.317,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq93,0.307,0,0.0,0.307,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq94,0.366,0,0.0,0.366,Allergen
antigen40|Q2G091|HE681097.1|mhcii|seq95,0.328,0,0.0,0.328,Allergen
