Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq1,0.301,0,0,0.301,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq2,0.374,0,0,0.374,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq3,0.387,0,0,0.387,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq4,0.355,0,0,0.355,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq5,0.32,0,0,0.32,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq7,0.304,0,0,0.304,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq8,0.304,0,0,0.304,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq9,0.328,0,0,0.328,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq10,0.321,0,0,0.321,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq11,0.32,0,0,0.32,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq12,0.357,0,0,0.357,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq13,0.301,0,0,0.301,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq15,0.319,0,0,0.319,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq16,0.327,0,0,0.327,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq20,0.313,0,0,0.313,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq25,0.326,0,0,0.326,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq26,0.327,0,0,0.327,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq27,0.358,0,0,0.358,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq28,0.373,0,0,0.373,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq29,0.318,0,0,0.318,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq32,0.316,0,0,0.316,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq38,0.322,0,0,0.322,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq39,0.32,0,0,0.32,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq40,0.321,0,0,0.321,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq41,0.32,0,0,0.32,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq42,0.308,0,0,0.308,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq43,0.314,0,0,0.314,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq44,0.328,0,0,0.328,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq45,0.343,0,0,0.343,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq46,0.34,0,0,0.34,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq47,0.336,0,0,0.336,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq48,0.313,0,0,0.313,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq52,0.356,0,0,0.356,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq53,0.357,0,0,0.357,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq54,0.303,0,0,0.303,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq55,0.328,0,0,0.328,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq56,0.374,0,0,0.374,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq57,0.318,0,0,0.318,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq58,0.306,0,0,0.306,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq59,0.322,0,0,0.322,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq68,0.312,0,0,0.312,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq69,0.342,0,0,0.342,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq70,0.338,0,0,0.338,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq71,0.346,0,0,0.346,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq72,0.386,0,0,0.386,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq73,0.38,0,0,0.38,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq74,0.393,0,0,0.393,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq75,0.386,0,0,0.386,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq76,0.388,0,0,0.388,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq77,0.323,0,0,0.323,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq78,0.322,0,0,0.322,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq79,0.34,0,0,0.34,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq80,0.39,0,0,0.39,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq81,0.397,0,0,0.397,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq82,0.38,0,0,0.38,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq83,0.347,0,0,0.347,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq84,0.328,0,0,0.328,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq85,0.391,0,0,0.391,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq86,0.384,0,0,0.384,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq87,0.383,0,0,0.383,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq88,0.387,0,0,0.387,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq89,0.366,0,0,0.366,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq90,0.372,0,0,0.372,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq91,0.397,0,0,0.397,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq92,0.389,0,0,0.389,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq93,0.37,0,0,0.37,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq94,0.325,0,0,0.325,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq95,0.318,0,0,0.318,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq96,0.31,0,0,0.31,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq97,0.339,0,0,0.339,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq99,0.307,0,0,0.307,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq100,0.313,0,0,0.313,Allergen
antigen87|A0A0H3K7M3|CP002114.3|mhci|seq104,0.357,0,0,0.357,Allergen
