Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen36|Q2G010|CP002114.3|mhcii|seq1,0.402,0,0,0.402,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq7,0.317,0,0,0.317,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq8,0.323,0,0,0.323,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq9,0.336,0,0,0.336,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq14,0.32,0,0,0.32,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq15,0.326,0,0,0.326,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq16,0.383,0,0,0.383,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq17,0.372,0,0,0.372,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq18,0.331,0,0,0.331,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq19,0.325,0,0,0.325,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq20,0.333,0,0,0.333,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq21,0.361,0,0,0.361,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq22,0.376,0,0,0.376,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq23,0.424,0,0,0.424,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq24,0.436,0,0,0.436,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq25,0.465,0,0,0.465,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq26,0.437,0,0,0.437,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq27,0.412,0,0,0.412,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq28,0.412,0,0,0.412,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq29,0.469,0,0,0.469,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq30,0.479,0,0,0.479,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq31,0.342,0,0,0.342,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq39,0.31,0,0,0.31,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq40,0.309,0,0,0.309,Allergen
antigen36|Q2G010|CP002114.3|mhcii|seq42,0.308,0,0,0.308,Allergen
