Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen49|Q2G1F5|CP000253.1|mhcii|seq1,0.367,0.0,0,0.367,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq2,0.362,0.0,0,0.362,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq3,0.354,0.0,0,0.354,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq4,0.363,0.0,0,0.363,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq5,0.387,0.0,0,0.387,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq6,0.427,0.0,0,0.427,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq7,0.436,0.0,0,0.436,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq8,0.41,0.0,0,0.41,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq9,0.452,0.0,0,0.452,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq10,0.422,0.0,0,0.422,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq11,0.352,0.0,0,0.352,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq12,0.363,0.0,0,0.363,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq13,0.383,0.0,0,0.383,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq14,0.368,0.0,0,0.368,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq15,0.388,0.0,0,0.388,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq16,0.37,0.0,0,0.37,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq17,0.353,0.0,0,0.353,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq18,0.369,0.0,0,0.369,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq19,0.377,0.0,0,0.377,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq20,0.361,0.0,0,0.361,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq21,0.323,0.0,0,0.323,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq22,0.319,0.0,0,0.319,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq23,0.302,0.0,0,0.302,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq31,0.419,0.0,0,0.419,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq32,0.386,0.0,0,0.386,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq33,0.381,0.0,0,0.381,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq34,0.361,0.0,0,0.361,Allergen
antigen49|Q2G1F5|CP000253.1|mhcii|seq35,0.343,0.0,0,0.343,Allergen
