Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq1,0.384,0,0,0.384,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq2,0.361,0,0,0.361,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq3,0.37,0,0,0.37,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq4,0.396,0,0,0.396,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq5,0.343,0,0,0.343,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq6,0.334,0,0,0.334,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq7,0.339,0,0,0.339,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq9,0.315,0,0,0.315,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq10,0.352,0,0,0.352,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq11,0.328,0,0,0.328,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq12,0.349,0,0,0.349,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq13,0.471,0,0,0.471,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq14,0.391,0,0,0.391,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq15,0.402,0,0,0.402,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq16,0.367,0,0,0.367,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq17,0.38,0,0,0.38,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq18,0.31,0,0,0.31,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq19,0.319,0,0,0.319,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq20,0.317,0,0,0.317,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq21,0.31,0,0,0.31,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq29,0.362,0,0,0.362,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq30,0.344,0,0,0.344,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq31,0.367,0,0,0.367,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq32,0.34,0,0,0.34,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq33,0.383,0,0,0.383,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq34,0.371,0,0,0.371,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq35,0.373,0,0,0.373,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq36,0.411,0,0,0.411,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq37,0.351,0,0,0.351,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq38,0.34,0,0,0.34,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq39,0.385,0,0,0.385,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq40,0.378,0,0,0.378,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq41,0.312,0,0,0.312,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq42,0.317,0,0,0.317,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq43,0.311,0,0,0.311,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq44,0.302,0,0,0.302,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq45,0.351,0,0,0.351,Allergen
antigen81|A0A0H3KAV3|CP000253.1|mhci|seq46,0.35,0,0,0.35,Allergen
