Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen73|G0Z025|BX571856.1|mhcii|seq1,0.377,0,0,0.377,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq2,0.35,0,0,0.35,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq3,0.317,0,0,0.317,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq4,0.315,0,0,0.315,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq5,0.311,0,0,0.311,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq6,0.316,0,0,0.316,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq9,0.314,0,0,0.314,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq10,0.307,0,0,0.307,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq15,0.31,0,0,0.31,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq16,0.304,0,0,0.304,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq17,0.324,0,0,0.324,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq31,0.351,0,0,0.351,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq32,0.328,0,0,0.328,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq34,0.316,0,0,0.316,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq35,0.315,0,0,0.315,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq38,0.302,0,0,0.302,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq39,0.308,0,0,0.308,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq46,0.321,0,0,0.321,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq47,0.338,0,0,0.338,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq48,0.346,0,0,0.346,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq49,0.355,0,0,0.355,Allergen
antigen73|G0Z025|BX571856.1|mhcii|seq50,0.387,0,0,0.387,Allergen
