Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen26|Q2FXN2|BX571856.1|mhci|seq1,0.334,0,0,0.334,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq2,0.359,0,0,0.359,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq3,0.351,0,0,0.351,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq4,0.342,0,0,0.342,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq5,0.417,0,0,0.417,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq6,0.42,0,0,0.42,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq7,0.37,0,0,0.37,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq8,0.4,0,0,0.4,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq9,0.39,0,0,0.39,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq10,0.362,0,0,0.362,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq11,0.363,0,0,0.363,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq12,0.375,0,0,0.375,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq14,0.317,0,0,0.317,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq15,0.319,0,0,0.319,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq16,0.323,0,0,0.323,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq17,0.368,0,0,0.368,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq18,0.358,0,0,0.358,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq19,0.339,0,0,0.339,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq20,0.339,0,0,0.339,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq21,0.39,0,0,0.39,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq22,0.316,0,0,0.316,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq23,0.305,0,0,0.305,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq24,0.32,0,0,0.32,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq25,0.316,0,0,0.316,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq29,0.474,0,0,0.474,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq30,0.429,0,0,0.429,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq31,0.431,0,0,0.431,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq32,0.435,0,0,0.435,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq33,0.532,0,0,0.532,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq34,0.476,0,0,0.476,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq35,0.446,0,0,0.446,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq36,0.442,0,0,0.442,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq37,0.394,0,0,0.394,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq38,0.33,0,0,0.33,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq39,0.375,0,0,0.375,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq40,0.4,0,0,0.4,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq41,0.322,0,0,0.322,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq42,0.35,0,0,0.35,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq43,0.307,0,0,0.307,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq44,0.361,0,0,0.361,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq45,0.499,0,0,0.499,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq46,0.494,0,0,0.494,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq47,0.363,0,0,0.363,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq48,0.355,0,0,0.355,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq49,0.304,0,0,0.304,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq50,0.303,0,0,0.303,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq53,0.354,0,0,0.354,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq54,0.354,0,0,0.354,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq55,0.374,0,0,0.374,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq56,0.36,0,0,0.36,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq61,0.367,0,0,0.367,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq62,0.361,0,0,0.361,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq63,0.365,0,0,0.365,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq64,0.369,0,0,0.369,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq65,0.356,0,0,0.356,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq66,0.321,0,0,0.321,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq67,0.306,0,0,0.306,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq68,0.308,0,0,0.308,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq69,0.324,0,0,0.324,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq73,0.313,0,0,0.313,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq74,0.301,0,0,0.301,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq75,0.319,0,0,0.319,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq76,0.304,0,0,0.304,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq77,0.369,0,0,0.369,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq78,0.361,0,0,0.361,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq79,0.363,0,0,0.363,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq80,0.366,0,0,0.366,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq89,0.329,0,0,0.329,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq90,0.345,0,0,0.345,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq91,0.343,0,0,0.343,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq92,0.361,0,0,0.361,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq93,0.4,0,0,0.4,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq94,0.347,0,0,0.347,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq95,0.35,0,0,0.35,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq96,0.336,0,0,0.336,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq97,0.389,0,0,0.389,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq98,0.39,0,0,0.39,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq99,0.327,0,0,0.327,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq100,0.316,0,0,0.316,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq101,0.365,0,0,0.365,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq102,0.353,0,0,0.353,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq103,0.334,0,0,0.334,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq104,0.316,0,0,0.316,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq107,0.315,0,0,0.315,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq108,0.314,0,0,0.314,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq109,0.342,0,0,0.342,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq110,0.327,0,0,0.327,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq111,0.303,0,0,0.303,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq112,0.348,0,0,0.348,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq113,0.361,0,0,0.361,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq114,0.372,0,0,0.372,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq116,0.306,0,0,0.306,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq124,0.302,0,0,0.302,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq129,0.346,0,0,0.346,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq130,0.335,0,0,0.335,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq131,0.304,0,0,0.304,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq132,0.331,0,0,0.331,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq133,0.325,0,0,0.325,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq134,0.351,0,0,0.351,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq135,0.385,0,0,0.385,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq136,0.397,0,0,0.397,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq137,0.319,0,0,0.319,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq138,0.323,0,0,0.323,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq139,0.335,0,0,0.335,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq140,0.326,0,0,0.326,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq141,0.347,0,0,0.347,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq142,0.372,0,0,0.372,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq143,0.386,0,0,0.386,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq144,0.391,0,0,0.391,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq145,0.395,0,0,0.395,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq146,0.447,0,0,0.447,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq147,0.44,0,0,0.44,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq148,0.375,0,0,0.375,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq149,0.325,0,0,0.325,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq150,0.304,0,0,0.304,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq151,0.324,0,0,0.324,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq152,0.32,0,0,0.32,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq153,0.326,0,0,0.326,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq154,0.335,0,0,0.335,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq155,0.353,0,0,0.353,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq156,0.335,0,0,0.335,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq157,0.301,0,0,0.301,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq159,0.314,0,0,0.314,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq160,0.303,0,0,0.303,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq161,0.393,0,0,0.393,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq162,0.331,0,0,0.331,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq163,0.346,0,0,0.346,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq164,0.37,0,0,0.37,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq169,0.324,0,0,0.324,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq170,0.352,0,0,0.352,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq171,0.355,0,0,0.355,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq172,0.398,0,0,0.398,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq173,0.33,0,0,0.33,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq174,0.319,0,0,0.319,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq175,0.317,0,0,0.317,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq176,0.317,0,0,0.317,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq177,0.318,0,0,0.318,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq178,0.309,0,0,0.309,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq181,0.41,0,0,0.41,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq182,0.375,0,0,0.375,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq183,0.385,0,0,0.385,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq184,0.378,0,0,0.378,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq185,0.35,0,0,0.35,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq186,0.312,0,0,0.312,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq187,0.339,0,0,0.339,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq188,0.331,0,0,0.331,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq189,0.35,0,0,0.35,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq190,0.355,0,0,0.355,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq191,0.356,0,0,0.356,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq192,0.374,0,0,0.374,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq193,0.417,0,0,0.417,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq194,0.42,0,0,0.42,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq195,0.423,0,0,0.423,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq196,0.397,0,0,0.397,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq198,0.301,0,0,0.301,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq201,0.469,0,0,0.469,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq202,0.474,0,0,0.474,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq203,0.431,0,0,0.431,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq204,0.438,0,0,0.438,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq208,0.312,0,0,0.312,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq213,0.377,0,0,0.377,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq214,0.381,0,0,0.381,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq215,0.333,0,0,0.333,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq216,0.353,0,0,0.353,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq217,0.34,0,0,0.34,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq218,0.342,0,0,0.342,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq219,0.35,0,0,0.35,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq220,0.337,0,0,0.337,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq221,0.346,0,0,0.346,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq222,0.337,0,0,0.337,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq223,0.352,0,0,0.352,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq224,0.377,0,0,0.377,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq228,0.301,0,0,0.301,Allergen
antigen26|Q2FXN2|BX571856.1|mhci|seq229,0.38,0,0,0.38,Allergen
