Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen57|Q2G2B2|BA000018.3|mhcii|seq1,0.426,0,0,0.426,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq2,0.389,0,0,0.389,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq3,0.396,0,0,0.396,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq4,0.395,0,0,0.395,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq5,0.412,0,0,0.412,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq6,0.403,0,0,0.403,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq7,0.404,0,0,0.404,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq8,0.35,0,0,0.35,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq9,0.348,0,0,0.348,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq10,0.34,0,0,0.34,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq11,0.364,0,0,0.364,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq12,0.365,0,0,0.365,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq13,0.36,0,0,0.36,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq14,0.365,0,0,0.365,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq15,0.339,0,0,0.339,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq16,0.373,0,0,0.373,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq17,0.367,0,0,0.367,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq18,0.353,0,0,0.353,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq19,0.395,0,0,0.395,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq20,0.399,0,0,0.399,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq21,0.388,0,0,0.388,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq22,0.316,0,0,0.316,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq23,0.315,0,0,0.315,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq25,0.322,0,0,0.322,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq26,0.346,0,0,0.346,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq27,0.341,0,0,0.341,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq28,0.343,0,0,0.343,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq29,0.318,0,0,0.318,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq30,0.323,0,0,0.323,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq46,0.426,0,0,0.426,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq47,0.439,0,0,0.439,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq48,0.439,0,0,0.439,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq49,0.402,0,0,0.402,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq50,0.422,0,0,0.422,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq51,0.42,0,0,0.42,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq52,0.426,0,0,0.426,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq53,0.422,0,0,0.422,Allergen
antigen57|Q2G2B2|BA000018.3|mhcii|seq54,0.434,0,0,0.434,Allergen
