Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq1,0.49,0,0,0.49,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq2,0.453,0,0,0.453,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq3,0.419,0,0,0.419,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq4,0.42,0,0,0.42,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq5,0.418,0,0,0.418,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq6,0.41,0,0,0.41,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq7,0.406,0,0,0.406,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq8,0.415,0,0,0.415,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq9,0.434,0,0,0.434,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq10,0.441,0,0,0.441,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq11,0.45,0,0,0.45,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq12,0.465,0,0,0.465,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq13,0.389,0,0,0.389,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq14,0.385,0,0,0.385,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq15,0.389,0,0,0.389,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq16,0.317,0,0,0.317,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq17,0.329,0,0,0.329,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq18,0.33,0,0,0.33,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq19,0.339,0,0,0.339,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq20,0.321,0,0,0.321,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq22,0.316,0,0,0.316,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq23,0.345,0,0,0.345,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq24,0.368,0,0,0.368,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq25,0.377,0,0,0.377,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq26,0.386,0,0,0.386,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq27,0.401,0,0,0.401,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq28,0.43,0,0,0.43,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq29,0.417,0,0,0.417,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq30,0.388,0,0,0.388,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq31,0.455,0,0,0.455,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq32,0.423,0,0,0.423,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq33,0.406,0,0,0.406,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq34,0.378,0,0,0.378,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq35,0.362,0,0,0.362,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq36,0.353,0,0,0.353,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq37,0.398,0,0,0.398,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq38,0.41,0,0,0.41,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq39,0.382,0,0,0.382,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq40,0.343,0,0,0.343,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq41,0.351,0,0,0.351,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq42,0.387,0,0,0.387,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq43,0.406,0,0,0.406,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq44,0.401,0,0,0.401,Allergen
antigen74|A0A0H2XIH9|CP002114.3|mhcii|seq45,0.423,0,0,0.423,Allergen
