Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_26|Q9HUZ8|Formate|WP_003106793.1|tpos:1-309,0.448,0.0,-0.5,-0.052,Non-Allergen
antigen_27|Q9HV65|ER-bound|WP_003113910.1|tpos:1-293,0.024,0.0,0.0,0.024,Non-Allergen
antigen_12|P42812|Outer-membrane|WP_003095005.1|tpos:1-205,0.089,0.0,-0.5,-0.411,Non-Allergen
antigen_13|P77915|Oxygen-independent|WP_003087267.1|tpos:1-460,0.031,0.0,-0.5,-0.469,Non-Allergen
antigen_65|Q9I689|ATP-dependent|WP_003084635.1|tpos:1-639,0.096,0.0,-0.5,-0.404,Non-Allergen
antigen_66|Q9I6J0|Spermidine-binding|WP_023095099.1|tpos:1-365,0.467,0.5,-0.5,0.467,Allergen
antigen_67|Q9I6V9|Protein-glutamate|WP_003083922.1|tpos:1-349,0.01,0.0,-0.5,-0.49,Non-Allergen
antigen_42|Q9I0T2|3-sulfinopropanoyl-CoA|WP_003090001.1|tpos:1-375,0.089,0.5,-0.5,0.089,Non-Allergen
antigen_43|Q9I0X0|Anthranilate|WP_003113310.1|tpos:1-464,0.105,0.5,0.0,0.605,Allergen
antigen_47|Q9I1S2|Hydrogen|WP_023095694.1|tpos:1-464,0.017,0.0,0.0,0.017,Non-Allergen
"antigen_85|A0A232D6C1|ATPase,|WP_024947293.1|tpos:1-312",0.061,0.5,-0.5,0.061,Non-Allergen
antigen_86|A0A0H2Z9M5|Major|WP_282393411.1|tpos:1-350,0.308,0.0,-0.5,-0.192,Non-Allergen
antigen_87|A0A0H2ZE10|Pyrophosphate-specific|WP_003104423.1|tpos:1-438,0.421,0.5,-0.5,0.421,Allergen
antigen_126|O31209|OprD2-like|WP_003109544.1|tpos:1-448,0.208,0.0,0.0,0.208,Non-Allergen
antigen_108|A0A0C7D622|Esterase|WP_003115524.1|tpos:1-646,0.179,0.5,0.0,0.679,Allergen
antigen_109|A0A0H2ZI71|Lipase|WP_003095318.1|tpos:1-309,0.159,0.0,0.0,0.159,Non-Allergen
antigen_110|A0A0C6F3V7|Phospholipase|WP_003134321.1|tpos:1-207,0.059,0.0,0.0,0.059,Non-Allergen
antigen_111|A0A069Q057|Esterase|WP_003087490.1|tpos:1-145,0.028,0.0,0.0,0.028,Non-Allergen
antigen_112|A0A022P4P8|Flagellum-specific|WP_003086458.1|tpos:1-451,0.022,0.5,-0.5,0.022,Non-Allergen
antigen_54|Q9I3N2|Cytochrome|WP_003107324.1|tpos:1-657,0.021,0.5,-0.5,0.021,Non-Allergen
antigen_50|Q9I2P3|DUF3509|WP_003098204.1|tpos:1-91,0.106,0.0,0.0,0.106,Non-Allergen
antigen_51|Q9I2X2|Inactive|WP_003087809.1|tpos:1-508,0.018,0.0,0.0,0.018,Non-Allergen
antigen_52|Q9I3A5|Probable|WP_023095834.1|tpos:1-555,0.003,0.0,-0.5,-0.497,Non-Allergen
antigen_88|A0A0H2ZDM7|Phosphate-specific|WP_003122437.1|tpos:1-440,0.135,0.0,-0.5,-0.365,Non-Allergen
antigen_69|Q9RPF3|Divalent|WP_079280179.1|tpos:1-418,0.026,0.5,-0.5,0.026,Non-Allergen
antigen_70|Q9Z9H0|Bifunctional|WP_003109340.1|tpos:1-900,0.014,0.5,-0.5,0.014,Non-Allergen
antigen_3|O50174|N-succinylglutamate|WP_023435825.1|tpos:2-488,0.013,0.0,0.5,0.513,Allergen
antigen_5|O68282|Glucose-6-phosphate|WP_003091465.1|tpos:1-489,0.018,0.0,0.0,0.018,Non-Allergen
"antigen_81|Q51459|FliS,|WP_003086445.1|tpos:1-97",0.172,0.0,0.0,0.172,Non-Allergen
antigen_82|Q83WQ1|FliC|WP_015503344.1|tpos:204-321,0.442,0.5,0.0,0.942,Allergen
antigen_83|Q5DIP6|FpvA|WP_023095557.1|tpos:34-818,0.163,0.5,-0.5,0.163,Non-Allergen
antigen_1|G3XD49|Type|WP_003087704.1|tpos:1-294,0.183,0.0,0.0,0.183,Non-Allergen
antigen_118|A0A0H2ZHY9|Ferric|WP_003095046.1|tpos:1-335,0.131,0.0,0.0,0.131,Non-Allergen
antigen_89|A0A0H2ZCB8|Glucose/carbohydrate|WP_003116413.1|tpos:1-454,0.44,0.5,0.0,0.94,Allergen
antigen_48|Q9I1T6|Methyltransferase|WP_023095698.1|tpos:1-316,0.008,0.0,-0.5,-0.492,Non-Allergen
antigen_49|Q9I1Z2|Probable|WP_003088848.1|tpos:1-310,0.015,0.0,-0.5,-0.485,Non-Allergen
antigen_40|Q9I0C6|Probable|WP_003101540.1|tpos:1-411,0.019,0.0,-0.5,-0.481,Non-Allergen
antigen_41|Q9I0K3|PhoX|WP_003097668.1|tpos:1-672,0.171,0.5,0.0,0.671,Allergen
antigen_58|Q9I414|Probable|WP_023095896.1|tpos:1-259,0.027,0.5,-0.5,0.027,Non-Allergen
