Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_74|A0A6B7EIT5|Elastase|XII52916.1|tpos:165-301,0.636,0.0,0.0,0.636,Allergen
antigen_75|A0A0H2Z8K0|Alkaline|XII49846.1|tpos:1-481,0.014,0.0,-0.5,-0.486,Non-Allergen
antigen_76|A0A069Q6M4|phospholipase|XII52913.1|tpos:1-230,0.05,0.0,0.0,0.05,Non-Allergen
antigen_109|A0A0H2ZI71|Lipase|XII50952.1|tpos:1-309,0.173,0.0,0.0,0.173,Non-Allergen
antigen_110|A0A0C6F3V7|Phospholipase|XII50245.1|tpos:1-207,0.059,0.0,0.0,0.059,Non-Allergen
antigen_66|Q9I6J0|Spermidine-binding|XII51996.1|tpos:1-365,0.474,0.5,-0.5,0.474,Allergen
antigen_124|A0A2R4KQH6|Rhamnolipids|XII53253.1|tpos:1-256,0.035,0.5,-0.5,0.035,Non-Allergen
antigen_125|A0A0H2ZEY4|Outer|XII52846.1|tpos:1-723,0.14,0.0,0.0,0.14,Non-Allergen
antigen_23|Q9HU70|DUF2339|XII51249.1|tpos:1-1201,0.026,0.0,0.0,0.026,Non-Allergen
antigen_118|A0A0H2ZHY9|Ferric|XII50825.1|tpos:1-335,0.131,0.0,0.0,0.131,Non-Allergen
antigen_105|A0A069Q5C5|Elongation|XII50321.1|tpos:1-599,0.062,0.5,-0.5,0.062,Non-Allergen
antigen_77|A0A1B2AS06|FAD-binding|XII52426.1|tpos:1-402,0.004,0.0,-0.5,-0.496,Non-Allergen
antigen_78|A0A072ZPK0|Ferric|XII53948.1|tpos:1-746,0.176,0.5,0.0,0.676,Allergen
antigen_106|A0AAQ3LQT5|Aminopeptidase|XII53693.1|tpos:1-536,0.618,0.0,-0.5,0.118,Non-Allergen
antigen_107|A0A069Q2Y9|Lipoyl|XII52642.1|tpos:1-327,0.019,0.0,0.0,0.019,Non-Allergen
antigen_7|P13794|Outer|XII49327.1|tpos:1-350,0.3,0.0,-0.5,-0.2,Non-Allergen
antigen_8|P19572|Diaminopimelate|XII51417.1|tpos:1-415,0.013,0.5,-0.5,0.013,Non-Allergen
antigen_35|Q9HY90|Haem-oxygenase-associated|XII53119.1|tpos:1-345,0.022,0.0,0.0,0.022,Non-Allergen
antigen_36|Q9HYK5|YceK/YidQ|XII53241.1|tpos:1-113,0.244,0.5,0.0,0.744,Allergen
antigen_37|Q9HYL2|Nitrous-oxide|XII53248.1|tpos:1-636,0.173,0.0,-0.5,-0.327,Non-Allergen
antigen_79|A0A0N9LMY9|Galactophilic|XII54065.1|tpos:1-122,0.694,0.0,0.0,0.694,Allergen
antigen_80|A0A0N9LBA1|Fucophilic|XII53279.1|tpos:1-115,0.22,0.5,0.0,0.72,Allergen
"antigen_81|Q51459|FliS,|XII49999.1|tpos:1-98",0.144,0.0,0.0,0.144,Non-Allergen
antigen_82|Q83WQ1|FliC|XII50003.1|tpos:379-422,0.367,0.0,0.0,0.367,Allergen
antigen_83|Q5DIP6|FpvA|XII54171.1|tpos:34-818,0.173,0.5,-0.5,0.173,Non-Allergen
antigen_90|A0A072ZF41|OmpW|XII52575.1|tpos:1-232,0.456,0.0,0.0,0.456,Allergen
antigen_91|A0A023WGH4|OprD|XII50130.1|tpos:1-443,0.338,0.0,0.0,0.338,Allergen
antigen_62|Q9I5J4|DUF4824|XII50356.1|tpos:1-271,0.05,0.0,0.0,0.05,Non-Allergen
antigen_63|Q9I5U1|N-acetylmuramate/N-acetylglucosamine|XII52294.1|tpos:1-338,0.029,0.5,-0.5,0.029,Non-Allergen
antigen_56|Q9I3V9|Probable|XII54550.1|tpos:1-374,0.018,0.0,0.0,0.018,Non-Allergen
antigen_88|A0A0H2ZDM7|Phosphate-specific|XII53361.1|tpos:1-440,0.123,0.0,-0.5,-0.377,Non-Allergen
antigen_89|A0A0H2ZCB8|Glucose/carbohydrate|XII53453.1|tpos:1-454,0.44,0.5,0.0,0.94,Allergen
antigen_44|Q9I0X9|SMI1/KNR4|XII54135.1|tpos:1-417,0.039,0.0,0.0,0.039,Non-Allergen
antigen_4|O50274|Bifunctional|XII50582.1|tpos:1-633,0.015,0.0,-0.5,-0.485,Non-Allergen
antigen_58|Q9I414|Probable|XII49766.1|tpos:1-259,0.033,0.5,-0.5,0.033,Non-Allergen
antigen_6|P11439|Exotoxin|XII49946.1|tpos:1-638,0.008,0.5,0.0,0.508,Allergen
