# SignalP-5.0	Organism: euk	Timestamp: 20250926170207
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_11|Q9S369||NZ_CP050930.1|tpos:561801-561857	SP(Sec/SPI)	0.996378	0.003622	CS pos: 18-19. TVA-DI. Pr: 0.7111
antigen_58|Q4PZE8||NZ_CP050930.1|tpos:360431-360621	OTHER	0.013050	0.986950	
antigen_59|Q4PR64||NZ_CP050930.1|tpos:222439-222530	OTHER	0.002001	0.997999	
antigen_10|Q5XKW2||NZ_CP050930.1|tpos:222443-222512	OTHER	0.001429	0.998571	
antigen_15|Q9Z4N2|Transferrin-binding|NZ_CP050930.1|tpos:83097-83707	OTHER	0.000770	0.999230	
antigen_50|Q9RQ29|Fatty|NZ_CP050930.1|tpos:220131-220526	SP(Sec/SPI)	0.933588	0.066412	CS pos: 17-18. LDA-TI. Pr: 0.7359
antigen_80|A0AB74ETB9|Ribosomal|NZ_CP050930.1|tpos:685653-685700	OTHER	0.005640	0.994360	
antigen_54|P72074|N-acetyllactosaminide|NZ_CP050930.1|tpos:159994-160364	OTHER	0.200355	0.799645	
antigen_60|A0A378VZD7|DNA|NZ_CP050930.1|tpos:102790-103077	OTHER	0.000931	0.999069	
antigen_7|Q6W764||NZ_CP050930.1|tpos:220605-221129	SP(Sec/SPI)	0.684473	0.315527	CS pos: 36-37. CSS-WL. Pr: 0.4713
antigen_19|Q3B9W3||NZ_CP050930.1|tpos:159994-160371	OTHER	0.200355	0.799645	
antigen_84|Q5MK06|Macrolide|NZ_CP050930.1|tpos:671478-671700	OTHER	0.001367	0.998633	
antigen_12|E0WDG1||NZ_CP050930.1|tpos:517888-518112	SP(Sec/SPI)	0.969761	0.030239	CS pos: 23-24. CVA-DP. Pr: 0.8595
antigen_20|C6ZG64||NZ_CP050930.1|tpos:517275-517452	OTHER	0.002084	0.997916	
antigen_30|A0AAQ1IME3|LPS-assembly|NZ_CP050930.1|tpos:92365-92523	SP(Sec/SPI)	0.961628	0.038372	CS pos: 17-18. ACG-FH. Pr: 0.2537
antigen_65|A0A378W2W5||NZ_CP050930.1|tpos:419953-420072	OTHER	0.001445	0.998555	
antigen_44|Q50965||NZ_CP050930.1|tpos:63327-63461	OTHER	0.015049	0.984951	
antigen_13|B0B796|Transferrin-binding|NZ_CP050930.1|tpos:83098-83701	OTHER	0.000475	0.999525	
antigen_35|Q5F8J5||NZ_CP050930.1|tpos:274481-274624	OTHER	0.132957	0.867043	
antigen_3|Q5F8Y0|DNA|NZ_CP050930.1|tpos:324193-325108	OTHER	0.001069	0.998931	
antigen_43|Q50966|Fe(3+)|NZ_CP050930.1|tpos:671479-671715	OTHER	0.001725	0.998275	
antigen_63|B0LVE7||NZ_CP050930.1|tpos:419505-419635	OTHER	0.002396	0.997604	
antigen_55|P14930|Peptide|NZ_CP050930.1|tpos:19371-19486	OTHER	0.016446	0.983554	
