# SignalP-5.0	Organism: euk	Timestamp: 20250926170207
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_11|Q9S369||NZ_AP023067.1|tpos:554100-554195	OTHER	0.002085	0.997915	
antigen_16|Q9S6B9||NZ_AP023067.1|tpos:29840-30052	SP(Sec/SPI)	0.995423	0.004577	CS pos: 18-19. AYA-EN. Pr: 0.9300
antigen_20|C6ZG64||NZ_AP023067.1|tpos:491232-491409	OTHER	0.002434	0.997566	
antigen_34|Q5F8S0||NZ_AP023067.1|tpos:294210-294331	SP(Sec/SPI)	0.952470	0.047530	CS pos: 19-20. CAA-GG. Pr: 0.3943
antigen_35|Q5F8J5||NZ_AP023067.1|tpos:263959-264102	OTHER	0.132957	0.867043	
antigen_42|A8RU91||NZ_AP023067.1|tpos:30061-30128	OTHER	0.002830	0.997170	
antigen_45|Q50964||NZ_AP023067.1|tpos:443339-443669	SP(Sec/SPI)	0.992572	0.007428	CS pos: 22-23. ALA-DI. Pr: 0.9555
antigen_65|A0A378W2W5||NZ_AP023067.1|tpos:491295-491409	OTHER	0.002146	0.997854	
antigen_23|E0WDF8|Peptidyl-prolyl|NZ_AP023067.1|tpos:124101-124372	SP(Sec/SPI)	0.815214	0.184786	CS pos: 22-23. ACG-KK. Pr: 0.1876
antigen_31|Q9X6P2|Adhesin|NZ_AP023067.1|tpos:64445-64735	SP(Sec/SPI)	0.538960	0.461040	CS pos: 20-21. AHG-GG. Pr: 0.2842
antigen_39|Q5F7C7|Type|NZ_AP023067.1|tpos:115474-115638	SP(Sec/SPI)	0.974684	0.025316	CS pos: 22-23. CQS-IY. Pr: 0.8779
antigen_44|Q50965||NZ_AP023067.1|tpos:370819-370882	SP(Sec/SPI)	0.752898	0.247102	CS pos: 25-26. VRA-VQ. Pr: 0.6606
antigen_26|P95359|Outer|NZ_AP023067.1|tpos:594888-595679	SP(Sec/SPI)	0.995521	0.004479	CS pos: 21-22. AFA-DF. Pr: 0.9733
antigen_62|Q01996|Transferrin-binding|NZ_AP023067.1|tpos:29834-30748	SP(Sec/SPI)	0.975629	0.024371	CS pos: 24-25. AYA-EN. Pr: 0.8986
antigen_1|Q5F6Q4|Transferrin-binding|NZ_AP023067.1|tpos:29834-30748	SP(Sec/SPI)	0.975629	0.024371	CS pos: 24-25. AYA-EN. Pr: 0.8986
antigen_53|A0A1D3EZB0|Catalase|NZ_AP023067.1|tpos:580902-581405	OTHER	0.001442	0.998558	
antigen_14|Q50952||NZ_AP023067.1|tpos:29834-30748	SP(Sec/SPI)	0.975629	0.024371	CS pos: 24-25. AYA-EN. Pr: 0.8986
antigen_66|Q06758|Probable|NZ_AP023067.1|tpos:663087-663350	SP(Sec/SPI)	0.940098	0.059902	CS pos: 22-23. ACG-GG. Pr: 0.1667
antigen_84|Q5MK06|Macrolide|NZ_AP023067.1|tpos:48797-49440	OTHER	0.000589	0.999411	
antigen_10|Q5XKW2||NZ_AP023067.1|tpos:211508-211582	SP(Sec/SPI)	0.980437	0.019563	CS pos: 19-20. AVA-DV. Pr: 0.8223
antigen_24|Q51006||NZ_AP023067.1|tpos:76609-76630	OTHER	0.036223	0.963777	
antigen_46|A0A1D3FCT2||NZ_AP023067.1|tpos:69946-70089	OTHER	0.061511	0.938489	
antigen_43|Q50966|Fe(3+)|NZ_AP023067.1|tpos:444202-444553	OTHER	0.001191	0.998809	
