# SignalP-5.0	Organism: euk	Timestamp: 20250926170207
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_11|Q9S369||AP018381.1|tpos:552504-552560	SP(Sec/SPI)	0.996378	0.003622	CS pos: 18-19. TVA-DI. Pr: 0.7111
antigen_3|Q5F8Y0|DNA|AP018381.1|tpos:403673-404284	OTHER	0.001414	0.998586	
antigen_10|Q5XKW2||AP018381.1|tpos:598465-598807	SP(Sec/SPI)	0.996507	0.003493	CS pos: 19-20. ATA-DV. Pr: 0.6187
antigen_27|A0AA44ZGW8|Outer|AP018381.1|tpos:585697-585820	SP(Sec/SPI)	0.985503	0.014497	CS pos: 17-18. TAC-SV. Pr: 0.3577
antigen_57|Q5F676|DD-carboxypeptidase/endopeptidase|AP018381.1|tpos:180049-180138	OTHER	0.020719	0.979281	
antigen_84|Q5MK06|Macrolide|AP018381.1|tpos:119184-119413	OTHER	0.000646	0.999354	
antigen_20|C6ZG64||AP018381.1|tpos:355585-355777	OTHER	0.002455	0.997545	
antigen_40|Q5F665||AP018381.1|tpos:555886-556036	SP(Sec/SPI)	0.602625	0.397375	CS pos: 24-25. ARA-HG. Pr: 0.2430
antigen_43|Q50966|Fe(3+)|AP018381.1|tpos:119185-119414	OTHER	0.000814	0.999186	
antigen_59|Q4PR64||AP018381.1|tpos:598465-598811	SP(Sec/SPI)	0.996507	0.003493	CS pos: 19-20. ATA-DV. Pr: 0.6187
antigen_44|Q50965||AP018381.1|tpos:63743-63877	OTHER	0.015049	0.984951	
antigen_63|B0LVE7||AP018381.1|tpos:410313-410438	OTHER	0.001950	0.998050	
antigen_66|Q06758|Probable|AP018381.1|tpos:533122-533389	SP(Sec/SPI)	0.945141	0.054859	CS pos: 23-24. CGG-QG. Pr: 0.1537
antigen_55|P14930|Peptide|AP018381.1|tpos:19396-19511	OTHER	0.016446	0.983554	
antigen_65|A0A378W2W5||AP018381.1|tpos:355657-355777	OTHER	0.002027	0.997973	
antigen_60|A0A378VZD7|DNA|AP018381.1|tpos:102500-102787	OTHER	0.000931	0.999069	
antigen_56|A0A077KAX9||AP018381.1|tpos:441792-442001	OTHER	0.003014	0.996986	
antigen_30|A0AAQ1IME3|LPS-assembly|AP018381.1|tpos:92072-92230	SP(Sec/SPI)	0.967379	0.032621	CS pos: 17-18. ACG-FH. Pr: 0.2705
