# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251024071417
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_12|O83737|Methionyl-tRNA|WP_010882201.1|tpos:1-319	noTP	0.522086	0.002751	0.475163	
antigen_13|O83154|UvrABC|WP_014342273.1|tpos:1-668	noTP	0.983694	0.000661	0.015645	
antigen_2|O83608|Uncharacterized|WP_010882045.1|tpos:1-218	noTP	0.999779	0.000036	0.000185	
antigen_146|O83295|Probable|WP_010881720.1|tpos:1-324	noTP	0.999975	0.000013	0.000012	
antigen_147|O83319|Dephospho-CoA|WP_010881745.1|tpos:1-211	noTP	0.974112	0.011171	0.014717	
antigen_196|O83223|Small|WP_010881640.1|tpos:1-95	noTP	0.997947	0.000160	0.001894	
antigen_197|O83664|Flagellar|WP_010882103.1|tpos:1-150	noTP	0.999782	0.000133	0.000084	
antigen_198|O83890|TPR|WP_172841380.1|tpos:1-809	noTP	0.992079	0.000295	0.007625	
antigen_82|O83278|DNA-binding|WP_010881700.1|tpos:1-105	noTP	0.997088	0.000628	0.002283	
antigen_83|P74931|Flagellar|WP_010882162.1|tpos:1-94	noTP	0.979924	0.000677	0.019399	
antigen_84|O83401|UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine|WP_010881834.1|tpos:1-459	noTP	0.993520	0.004491	0.001989	
antigen_179|O83705|Uncharacterized|WP_010882152.1|tpos:1-159	noTP	0.997116	0.000087	0.002797	
antigen_189|O83541|V-type|WP_012460566.1|tpos:1-605	noTP	0.999379	0.000369	0.000253	
antigen_3|O83971|Flavin-dependent|WP_010882451.1|tpos:1-305	noTP	0.905313	0.075747	0.018940	
antigen_71|O07887|Motility|WP_010882169.1|tpos:1-238	noTP	0.703641	0.295834	0.000525	
antigen_72|P96118|Zinc|WP_010881612.1|tpos:1-298	noTP	0.994289	0.000634	0.005077	
antigen_73|O83505|DNA|WP_014342452.1|tpos:1-605	noTP	0.999649	0.000162	0.000189	
antigen_50|O83805|Uncharacterized|WP_014342601.1|tpos:1-240	SP	0.011190	0.988274	0.000536	CS pos: 21-22. IQA-ED. Pr: 0.8685
antigen_52|O83802|tRNA|WP_014342599.1|tpos:1-244	noTP	0.974817	0.000500	0.024684	
antigen_64|O83217|Elongation|WP_010881634.1|tpos:1-395	noTP	0.999073	0.000045	0.000883	
antigen_66|O83714|Bifunctional|WP_010882177.1|tpos:1-315	noTP	0.996431	0.003047	0.000522	
antigen_68|O83425|Protein|WP_010881858.1|tpos:1-583	noTP	0.746541	0.246735	0.006723	
antigen_20|O83640|Tryptophan--tRNA|WP_010882078.1|tpos:1-337	noTP	0.866576	0.001468	0.131956	
antigen_22|O83861|Translation|WP_010882334.1|tpos:1-842	noTP	0.998840	0.000277	0.000883	
antigen_165|O83266|Large|WP_010881686.1|tpos:1-226	noTP	0.997492	0.001358	0.001150	
antigen_156|O83047|Chromosomal|WP_010881451.1|tpos:1-464	noTP	0.999847	0.000147	0.000007	
antigen_157|O83848|Uncharacterized|WP_039487409.1|tpos:1-316	noTP	0.676044	0.315303	0.008652	
antigen_16|O83723|Probable|WP_108738964.1|tpos:1-204	noTP	0.994180	0.003601	0.002219	
antigen_18|O83530|Crossover|WP_010881966.1|tpos:1-196	noTP	0.999910	0.000076	0.000015	
