accession,label,feature,subfeature,value
O25571,positive,allergenicity,merci_score,0.5
O25571,positive,allergenicity,blast_score,0.0
O25571,positive,allergenicity,hybrid_score,0.743
O25578,positive,allergenicity,merci_score,0.0
O25578,positive,allergenicity,blast_score,-0.5
O25578,positive,allergenicity,hybrid_score,-0.442
P56130,positive,allergenicity,merci_score,0.0
P56130,positive,allergenicity,blast_score,-0.5
P56130,positive,allergenicity,hybrid_score,-0.413
A0A1Q9J9W6,positive,allergenicity,merci_score,0.5
A0A1Q9J9W6,positive,allergenicity,blast_score,0.0
A0A1Q9J9W6,positive,allergenicity,hybrid_score,0.727
A0A060CUG4,positive,allergenicity,merci_score,0.5
A0A060CUG4,positive,allergenicity,blast_score,0.0
A0A060CUG4,positive,allergenicity,hybrid_score,0.618
O25537,positive,allergenicity,merci_score,0.0
O25537,positive,allergenicity,blast_score,-0.5
O25537,positive,allergenicity,hybrid_score,-0.409
O25606,positive,allergenicity,merci_score,0.0
O25606,positive,allergenicity,blast_score,-0.5
O25606,positive,allergenicity,hybrid_score,-0.368
O25658,positive,allergenicity,merci_score,0.0
O25658,positive,allergenicity,blast_score,0.5
O25658,positive,allergenicity,hybrid_score,0.987
O25794,positive,allergenicity,merci_score,0.0
O25794,positive,allergenicity,blast_score,-0.5
O25794,positive,allergenicity,hybrid_score,-0.453
P43313,positive,allergenicity,merci_score,0.0
P43313,positive,allergenicity,blast_score,-0.5
P43313,positive,allergenicity,hybrid_score,-0.096
A0A060PT92,positive,allergenicity,merci_score,0.5
A0A060PT92,positive,allergenicity,blast_score,0.0
A0A060PT92,positive,allergenicity,hybrid_score,0.707
A0A060PRJ6,positive,allergenicity,merci_score,0.5
A0A060PRJ6,positive,allergenicity,blast_score,0.0
A0A060PRJ6,positive,allergenicity,hybrid_score,0.655
A0A238GT21,positive,allergenicity,merci_score,0.5
A0A238GT21,positive,allergenicity,blast_score,0.0
A0A238GT21,positive,allergenicity,hybrid_score,0.736
O25204,positive,allergenicity,merci_score,0.0
O25204,positive,allergenicity,blast_score,0.0
O25204,positive,allergenicity,hybrid_score,0.125
A0A219MBY0,positive,allergenicity,merci_score,0.5
A0A219MBY0,positive,allergenicity,blast_score,-0.5
A0A219MBY0,positive,allergenicity,hybrid_score,0.062
A0A238GVV7,positive,allergenicity,merci_score,0.0
A0A238GVV7,positive,allergenicity,blast_score,0.0
A0A238GVV7,positive,allergenicity,hybrid_score,0.127
