accession,label,feature,subfeature,value
O25617,positive,ProtLearn,length,363
O25617,positive,ProtLearn,Hydrophobicity index,0
O25617,positive,ProtLearn,Average flexibility indices,0
O25617,positive,ProtLearn,Average volume of buried residue,147
O25617,positive,ProtLearn,Amino acid composition,5
O25617,positive,ProtLearn,Relative mutability,81
O25617,positive,ProtLearn,Composition,0
O25617,positive,ProtLearn,Polarity,8
O25617,positive,ProtLearn,Volume,81
O25617,positive,ProtLearn,Hydrophobicity,1
O25617,positive,ProtLearn,pK (-COOH),2
O25617,positive,ProtLearn,Hydropathy index,0
A0A060PRJ6,positive,ProtLearn,length,1440
A0A060PRJ6,positive,ProtLearn,Hydrophobicity index,0
A0A060PRJ6,positive,ProtLearn,Average flexibility indices,0
A0A060PRJ6,positive,ProtLearn,Average volume of buried residue,138
A0A060PRJ6,positive,ProtLearn,Amino acid composition,5
A0A060PRJ6,positive,ProtLearn,Relative mutability,84
A0A060PRJ6,positive,ProtLearn,Composition,0
A0A060PRJ6,positive,ProtLearn,Polarity,8
A0A060PRJ6,positive,ProtLearn,Volume,71
A0A060PRJ6,positive,ProtLearn,Hydrophobicity,1
A0A060PRJ6,positive,ProtLearn,pK (-COOH),2
A0A060PRJ6,positive,ProtLearn,Hydropathy index,0
O25794,positive,ProtLearn,length,253
O25794,positive,ProtLearn,Hydrophobicity index,0
O25794,positive,ProtLearn,Average flexibility indices,0
O25794,positive,ProtLearn,Average volume of buried residue,146
O25794,positive,ProtLearn,Amino acid composition,5
O25794,positive,ProtLearn,Relative mutability,78
O25794,positive,ProtLearn,Composition,0
O25794,positive,ProtLearn,Polarity,8
O25794,positive,ProtLearn,Volume,79
O25794,positive,ProtLearn,Hydrophobicity,1
O25794,positive,ProtLearn,pK (-COOH),2
O25794,positive,ProtLearn,Hydropathy index,0
O25571,positive,ProtLearn,length,529
O25571,positive,ProtLearn,Hydrophobicity index,0
O25571,positive,ProtLearn,Average flexibility indices,0
O25571,positive,ProtLearn,Average volume of buried residue,138
O25571,positive,ProtLearn,Amino acid composition,5
O25571,positive,ProtLearn,Relative mutability,82
O25571,positive,ProtLearn,Composition,0
O25571,positive,ProtLearn,Polarity,8
O25571,positive,ProtLearn,Volume,71
O25571,positive,ProtLearn,Hydrophobicity,1
O25571,positive,ProtLearn,pK (-COOH),2
O25571,positive,ProtLearn,Hydropathy index,0
O25532,positive,ProtLearn,length,246
O25532,positive,ProtLearn,Hydrophobicity index,0
O25532,positive,ProtLearn,Average flexibility indices,0
O25532,positive,ProtLearn,Average volume of buried residue,145
O25532,positive,ProtLearn,Amino acid composition,5
O25532,positive,ProtLearn,Relative mutability,73
O25532,positive,ProtLearn,Composition,0
O25532,positive,ProtLearn,Polarity,7
O25532,positive,ProtLearn,Volume,80
O25532,positive,ProtLearn,Hydrophobicity,1
O25532,positive,ProtLearn,pK (-COOH),2
O25532,positive,ProtLearn,Hydropathy index,0
A0A238GVV7,positive,ProtLearn,length,292
A0A238GVV7,positive,ProtLearn,Hydrophobicity index,0
A0A238GVV7,positive,ProtLearn,Average flexibility indices,0
A0A238GVV7,positive,ProtLearn,Average volume of buried residue,145
A0A238GVV7,positive,ProtLearn,Amino acid composition,5
A0A238GVV7,positive,ProtLearn,Relative mutability,79
A0A238GVV7,positive,ProtLearn,Composition,0
A0A238GVV7,positive,ProtLearn,Polarity,8
A0A238GVV7,positive,ProtLearn,Volume,79
A0A238GVV7,positive,ProtLearn,Hydrophobicity,1
A0A238GVV7,positive,ProtLearn,pK (-COOH),2
A0A238GVV7,positive,ProtLearn,Hydropathy index,0
P43313,positive,ProtLearn,length,1728
P43313,positive,ProtLearn,Hydrophobicity index,0
P43313,positive,ProtLearn,Average flexibility indices,0
P43313,positive,ProtLearn,Average volume of buried residue,152
P43313,positive,ProtLearn,Amino acid composition,5
P43313,positive,ProtLearn,Relative mutability,77
P43313,positive,ProtLearn,Composition,0
P43313,positive,ProtLearn,Polarity,8
P43313,positive,ProtLearn,Volume,87
P43313,positive,ProtLearn,Hydrophobicity,1
P43313,positive,ProtLearn,pK (-COOH),2
P43313,positive,ProtLearn,Hydropathy index,0
O25658,positive,ProtLearn,length,262
O25658,positive,ProtLearn,Hydrophobicity index,0
O25658,positive,ProtLearn,Average flexibility indices,0
O25658,positive,ProtLearn,Average volume of buried residue,140
O25658,positive,ProtLearn,Amino acid composition,5
O25658,positive,ProtLearn,Relative mutability,80
O25658,positive,ProtLearn,Composition,0
O25658,positive,ProtLearn,Polarity,8
O25658,positive,ProtLearn,Volume,74
O25658,positive,ProtLearn,Hydrophobicity,1
O25658,positive,ProtLearn,pK (-COOH),2
O25658,positive,ProtLearn,Hydropathy index,0
J0IQC3,positive,ProtLearn,length,665
J0IQC3,positive,ProtLearn,Hydrophobicity index,0
J0IQC3,positive,ProtLearn,Average flexibility indices,0
J0IQC3,positive,ProtLearn,Average volume of buried residue,138
J0IQC3,positive,ProtLearn,Amino acid composition,5
J0IQC3,positive,ProtLearn,Relative mutability,83
J0IQC3,positive,ProtLearn,Composition,0
J0IQC3,positive,ProtLearn,Polarity,8
J0IQC3,positive,ProtLearn,Volume,71
J0IQC3,positive,ProtLearn,Hydrophobicity,1
J0IQC3,positive,ProtLearn,pK (-COOH),2
J0IQC3,positive,ProtLearn,Hydropathy index,0
O25204,positive,ProtLearn,length,87
O25204,positive,ProtLearn,Hydrophobicity index,1
O25204,positive,ProtLearn,Average flexibility indices,0
O25204,positive,ProtLearn,Average volume of buried residue,151
O25204,positive,ProtLearn,Amino acid composition,5
O25204,positive,ProtLearn,Relative mutability,76
O25204,positive,ProtLearn,Composition,0
O25204,positive,ProtLearn,Polarity,7
O25204,positive,ProtLearn,Volume,87
O25204,positive,ProtLearn,Hydrophobicity,1
O25204,positive,ProtLearn,pK (-COOH),2
O25204,positive,ProtLearn,Hydropathy index,0
A0A060PT92,positive,ProtLearn,length,175
A0A060PT92,positive,ProtLearn,Hydrophobicity index,0
A0A060PT92,positive,ProtLearn,Average flexibility indices,0
A0A060PT92,positive,ProtLearn,Average volume of buried residue,141
A0A060PT92,positive,ProtLearn,Amino acid composition,6
A0A060PT92,positive,ProtLearn,Relative mutability,80
A0A060PT92,positive,ProtLearn,Composition,0
A0A060PT92,positive,ProtLearn,Polarity,8
A0A060PT92,positive,ProtLearn,Volume,77
A0A060PT92,positive,ProtLearn,Hydrophobicity,1
A0A060PT92,positive,ProtLearn,pK (-COOH),2
A0A060PT92,positive,ProtLearn,Hydropathy index,0
A0A238GT21,positive,ProtLearn,length,369
A0A238GT21,positive,ProtLearn,Hydrophobicity index,0
A0A238GT21,positive,ProtLearn,Average flexibility indices,0
A0A238GT21,positive,ProtLearn,Average volume of buried residue,134
A0A238GT21,positive,ProtLearn,Amino acid composition,5
A0A238GT21,positive,ProtLearn,Relative mutability,86
A0A238GT21,positive,ProtLearn,Composition,0
A0A238GT21,positive,ProtLearn,Polarity,8
A0A238GT21,positive,ProtLearn,Volume,67
A0A238GT21,positive,ProtLearn,Hydrophobicity,0
A0A238GT21,positive,ProtLearn,pK (-COOH),2
A0A238GT21,positive,ProtLearn,Hydropathy index,0
O25606,positive,ProtLearn,length,218
O25606,positive,ProtLearn,Hydrophobicity index,0
O25606,positive,ProtLearn,Average flexibility indices,0
O25606,positive,ProtLearn,Average volume of buried residue,143
O25606,positive,ProtLearn,Amino acid composition,5
O25606,positive,ProtLearn,Relative mutability,78
O25606,positive,ProtLearn,Composition,0
O25606,positive,ProtLearn,Polarity,8
O25606,positive,ProtLearn,Volume,78
O25606,positive,ProtLearn,Hydrophobicity,1
O25606,positive,ProtLearn,pK (-COOH),2
O25606,positive,ProtLearn,Hydropathy index,0
O25522,positive,ProtLearn,length,227
O25522,positive,ProtLearn,Hydrophobicity index,1
O25522,positive,ProtLearn,Average flexibility indices,0
O25522,positive,ProtLearn,Average volume of buried residue,150
O25522,positive,ProtLearn,Amino acid composition,5
O25522,positive,ProtLearn,Relative mutability,69
O25522,positive,ProtLearn,Composition,0
O25522,positive,ProtLearn,Polarity,7
O25522,positive,ProtLearn,Volume,85
O25522,positive,ProtLearn,Hydrophobicity,1
O25522,positive,ProtLearn,pK (-COOH),2
O25522,positive,ProtLearn,Hydropathy index,0
Q7X2K0,positive,ProtLearn,length,370
Q7X2K0,positive,ProtLearn,Hydrophobicity index,0
Q7X2K0,positive,ProtLearn,Average flexibility indices,0
Q7X2K0,positive,ProtLearn,Average volume of buried residue,140
Q7X2K0,positive,ProtLearn,Amino acid composition,5
Q7X2K0,positive,ProtLearn,Relative mutability,85
Q7X2K0,positive,ProtLearn,Composition,0
Q7X2K0,positive,ProtLearn,Polarity,8
Q7X2K0,positive,ProtLearn,Volume,74
Q7X2K0,positive,ProtLearn,Hydrophobicity,1
Q7X2K0,positive,ProtLearn,pK (-COOH),2
Q7X2K0,positive,ProtLearn,Hydropathy index,0
P0A0R3,positive,ProtLearn,length,118
P0A0R3,positive,ProtLearn,Hydrophobicity index,0
P0A0R3,positive,ProtLearn,Average flexibility indices,0
P0A0R3,positive,ProtLearn,Average volume of buried residue,140
P0A0R3,positive,ProtLearn,Amino acid composition,5
P0A0R3,positive,ProtLearn,Relative mutability,74
P0A0R3,positive,ProtLearn,Composition,0
P0A0R3,positive,ProtLearn,Polarity,8
P0A0R3,positive,ProtLearn,Volume,76
P0A0R3,positive,ProtLearn,Hydrophobicity,1
P0A0R3,positive,ProtLearn,pK (-COOH),2
P0A0R3,positive,ProtLearn,Hydropathy index,0
O25537,positive,ProtLearn,length,360
O25537,positive,ProtLearn,Hydrophobicity index,1
O25537,positive,ProtLearn,Average flexibility indices,0
O25537,positive,ProtLearn,Average volume of buried residue,151
O25537,positive,ProtLearn,Amino acid composition,5
O25537,positive,ProtLearn,Relative mutability,73
O25537,positive,ProtLearn,Composition,0
O25537,positive,ProtLearn,Polarity,8
O25537,positive,ProtLearn,Volume,85
O25537,positive,ProtLearn,Hydrophobicity,1
O25537,positive,ProtLearn,pK (-COOH),2
O25537,positive,ProtLearn,Hydropathy index,0
