accession,label,feature,subfeature,value
Q9ZL09,random,ellipro,mean_linear_score,0.7132
Q9ZL09,random,ellipro,mean_discontinuous_score,0.7132
Q9ZL09,random,ellipro,med_linear_score,0.721
Q9ZL09,random,ellipro,med_discontinuous_score,0.721
Q9ZL09,random,ellipro,num_linear_epitopes,25
Q9ZL09,random,ellipro,num_discontinuous_epitopes,25
B2UU37,random,ellipro,mean_linear_score,0.7083571428571429
B2UU37,random,ellipro,mean_discontinuous_score,0.7083571428571429
B2UU37,random,ellipro,med_linear_score,0.6895
B2UU37,random,ellipro,med_discontinuous_score,0.6895
B2UU37,random,ellipro,num_linear_epitopes,14
B2UU37,random,ellipro,num_discontinuous_epitopes,14
P56411,random,ellipro,mean_linear_score,0.768875
P56411,random,ellipro,mean_discontinuous_score,0.768875
P56411,random,ellipro,med_linear_score,0.724
P56411,random,ellipro,med_discontinuous_score,0.724
P56411,random,ellipro,num_linear_epitopes,8
P56411,random,ellipro,num_discontinuous_epitopes,8
Q9ZJF1,random,ellipro,mean_linear_score,0.6944117647058824
Q9ZJF1,random,ellipro,mean_discontinuous_score,0.6944117647058824
Q9ZJF1,random,ellipro,med_linear_score,0.691
Q9ZJF1,random,ellipro,med_discontinuous_score,0.691
Q9ZJF1,random,ellipro,num_linear_epitopes,17
Q9ZJF1,random,ellipro,num_discontinuous_epitopes,17
Q9ZMH1,random,ellipro,mean_linear_score,0.6449090909090909
Q9ZMH1,random,ellipro,mean_discontinuous_score,0.6449090909090909
Q9ZMH1,random,ellipro,med_linear_score,0.601
Q9ZMH1,random,ellipro,med_discontinuous_score,0.601
Q9ZMH1,random,ellipro,num_linear_epitopes,22
Q9ZMH1,random,ellipro,num_discontinuous_epitopes,22
P56128,random,ellipro,mean_linear_score,0.6680526315789473
P56128,random,ellipro,mean_discontinuous_score,0.6680526315789473
P56128,random,ellipro,med_linear_score,0.664
P56128,random,ellipro,med_discontinuous_score,0.664
P56128,random,ellipro,num_linear_epitopes,19
P56128,random,ellipro,num_discontinuous_epitopes,19
B6JLG3,random,ellipro,mean_linear_score,0.6966
B6JLG3,random,ellipro,mean_discontinuous_score,0.6966
B6JLG3,random,ellipro,med_linear_score,0.701
B6JLG3,random,ellipro,med_discontinuous_score,0.701
B6JLG3,random,ellipro,num_linear_epitopes,15
B6JLG3,random,ellipro,num_discontinuous_epitopes,15
B6JLX1,random,ellipro,mean_linear_score,0.6853125
B6JLX1,random,ellipro,mean_discontinuous_score,0.6853125
B6JLX1,random,ellipro,med_linear_score,0.6905
B6JLX1,random,ellipro,med_discontinuous_score,0.6905
B6JLX1,random,ellipro,num_linear_epitopes,16
B6JLX1,random,ellipro,num_discontinuous_epitopes,16
Q1CRD9,random,ellipro,mean_linear_score,0.6544
Q1CRD9,random,ellipro,mean_discontinuous_score,0.6544
Q1CRD9,random,ellipro,med_linear_score,0.6675
Q1CRD9,random,ellipro,med_discontinuous_score,0.6675
Q1CRD9,random,ellipro,num_linear_epitopes,10
Q1CRD9,random,ellipro,num_discontinuous_epitopes,10
B6JKG3,random,ellipro,mean_linear_score,0.657
B6JKG3,random,ellipro,mean_discontinuous_score,0.657
B6JKG3,random,ellipro,med_linear_score,0.6194999999999999
B6JKG3,random,ellipro,med_discontinuous_score,0.6194999999999999
B6JKG3,random,ellipro,num_linear_epitopes,14
B6JKG3,random,ellipro,num_discontinuous_epitopes,14
O25971,random,ellipro,mean_linear_score,0.6902142857142857
O25971,random,ellipro,mean_discontinuous_score,0.6902142857142857
O25971,random,ellipro,med_linear_score,0.704
O25971,random,ellipro,med_discontinuous_score,0.704
O25971,random,ellipro,num_linear_epitopes,14
O25971,random,ellipro,num_discontinuous_epitopes,14
B6JM59,random,ellipro,mean_linear_score,0.7385714285714285
B6JM59,random,ellipro,mean_discontinuous_score,0.7385714285714285
B6JM59,random,ellipro,med_linear_score,0.737
B6JM59,random,ellipro,med_discontinuous_score,0.737
B6JM59,random,ellipro,num_linear_epitopes,14
B6JM59,random,ellipro,num_discontinuous_epitopes,14
Q9ZK20,random,ellipro,mean_linear_score,0.692375
Q9ZK20,random,ellipro,mean_discontinuous_score,0.692375
Q9ZK20,random,ellipro,med_linear_score,0.7035
Q9ZK20,random,ellipro,med_discontinuous_score,0.7035
Q9ZK20,random,ellipro,num_linear_epitopes,8
Q9ZK20,random,ellipro,num_discontinuous_epitopes,8
B2UV20,random,ellipro,mean_linear_score,0.675125
B2UV20,random,ellipro,mean_discontinuous_score,0.675125
B2UV20,random,ellipro,med_linear_score,0.6985
B2UV20,random,ellipro,med_discontinuous_score,0.6985
B2UV20,random,ellipro,num_linear_epitopes,8
B2UV20,random,ellipro,num_discontinuous_epitopes,8
Q1CV86,random,ellipro,mean_linear_score,0.6993125
Q1CV86,random,ellipro,mean_discontinuous_score,0.6993125
Q1CV86,random,ellipro,med_linear_score,0.706
Q1CV86,random,ellipro,med_discontinuous_score,0.706
Q1CV86,random,ellipro,num_linear_epitopes,16
Q1CV86,random,ellipro,num_discontinuous_epitopes,16
Q09068,random,ellipro,mean_linear_score,0.7253846153846154
Q09068,random,ellipro,mean_discontinuous_score,0.7253846153846154
Q09068,random,ellipro,med_linear_score,0.749
Q09068,random,ellipro,med_discontinuous_score,0.749
Q09068,random,ellipro,num_linear_epitopes,13
Q09068,random,ellipro,num_discontinuous_epitopes,13
B6JNE5,random,ellipro,mean_linear_score,0.6914545454545454
B6JNE5,random,ellipro,mean_discontinuous_score,0.6914545454545454
B6JNE5,random,ellipro,med_linear_score,0.711
B6JNE5,random,ellipro,med_discontinuous_score,0.711
B6JNE5,random,ellipro,num_linear_epitopes,11
B6JNE5,random,ellipro,num_discontinuous_epitopes,11
Q9ZJL5,random,ellipro,mean_linear_score,0.6658333333333334
Q9ZJL5,random,ellipro,mean_discontinuous_score,0.6658333333333334
Q9ZJL5,random,ellipro,med_linear_score,0.654
Q9ZJL5,random,ellipro,med_discontinuous_score,0.654
Q9ZJL5,random,ellipro,num_linear_epitopes,12
Q9ZJL5,random,ellipro,num_discontinuous_epitopes,12
B2UT98,random,ellipro,mean_linear_score,0.67905
B2UT98,random,ellipro,mean_discontinuous_score,0.67905
B2UT98,random,ellipro,med_linear_score,0.6890000000000001
B2UT98,random,ellipro,med_discontinuous_score,0.6890000000000001
B2UT98,random,ellipro,num_linear_epitopes,20
B2UT98,random,ellipro,num_discontinuous_epitopes,20
O25703,random,ellipro,mean_linear_score,0.6585714285714286
O25703,random,ellipro,mean_discontinuous_score,0.6585714285714286
O25703,random,ellipro,med_linear_score,0.6525
O25703,random,ellipro,med_discontinuous_score,0.6525
O25703,random,ellipro,num_linear_epitopes,14
O25703,random,ellipro,num_discontinuous_epitopes,14
Q1CUZ6,random,ellipro,mean_linear_score,0.6934
Q1CUZ6,random,ellipro,mean_discontinuous_score,0.6934
Q1CUZ6,random,ellipro,med_linear_score,0.708
Q1CUZ6,random,ellipro,med_discontinuous_score,0.708
Q1CUZ6,random,ellipro,num_linear_epitopes,15
Q1CUZ6,random,ellipro,num_discontinuous_epitopes,15
Q1CRU8,random,ellipro,mean_linear_score,0.7021818181818181
Q1CRU8,random,ellipro,mean_discontinuous_score,0.7021818181818181
Q1CRU8,random,ellipro,med_linear_score,0.693
Q1CRU8,random,ellipro,med_discontinuous_score,0.693
Q1CRU8,random,ellipro,num_linear_epitopes,11
Q1CRU8,random,ellipro,num_discontinuous_epitopes,11
B6JM61,random,ellipro,mean_linear_score,0.6730666666666667
B6JM61,random,ellipro,mean_discontinuous_score,0.6730666666666667
B6JM61,random,ellipro,med_linear_score,0.674
B6JM61,random,ellipro,med_discontinuous_score,0.674
B6JM61,random,ellipro,num_linear_epitopes,15
B6JM61,random,ellipro,num_discontinuous_epitopes,15
P66450,random,ellipro,mean_linear_score,0.6859999999999999
P66450,random,ellipro,mean_discontinuous_score,0.6859999999999999
P66450,random,ellipro,med_linear_score,0.6825
P66450,random,ellipro,med_discontinuous_score,0.6825
P66450,random,ellipro,num_linear_epitopes,10
P66450,random,ellipro,num_discontinuous_epitopes,10
Q9ZKM7,random,ellipro,mean_linear_score,0.6957727272727272
Q9ZKM7,random,ellipro,mean_discontinuous_score,0.6957727272727272
Q9ZKM7,random,ellipro,med_linear_score,0.713
Q9ZKM7,random,ellipro,med_discontinuous_score,0.713
Q9ZKM7,random,ellipro,num_linear_epitopes,22
Q9ZKM7,random,ellipro,num_discontinuous_epitopes,22
B6JN25,random,ellipro,mean_linear_score,0.7151428571428572
B6JN25,random,ellipro,mean_discontinuous_score,0.7151428571428572
B6JN25,random,ellipro,med_linear_score,0.7095
B6JN25,random,ellipro,med_discontinuous_score,0.7095
B6JN25,random,ellipro,num_linear_epitopes,14
B6JN25,random,ellipro,num_discontinuous_epitopes,14
B2USN5,random,ellipro,mean_linear_score,0.6969285714285715
B2USN5,random,ellipro,mean_discontinuous_score,0.6969285714285715
B2USN5,random,ellipro,med_linear_score,0.6475
B2USN5,random,ellipro,med_discontinuous_score,0.6475
B2USN5,random,ellipro,num_linear_epitopes,14
B2USN5,random,ellipro,num_discontinuous_epitopes,14
B2UU76,random,ellipro,mean_linear_score,0.6730833333333334
B2UU76,random,ellipro,mean_discontinuous_score,0.6730833333333334
