feature,value
length,[593.]
aac_A,0.03709949409780776
aac_C,0.01011804384485666
aac_D,0.06745362563237774
aac_E,0.06239460370994941
aac_F,0.03541315345699832
aac_G,0.05564924114671164
aac_H,0.021922428330522766
aac_I,0.07588532883642496
aac_K,0.10623946037099494
aac_L,0.09443507588532883
aac_M,0.02866779089376054
aac_N,0.045531197301854974
aac_P,0.04047217537942664
aac_Q,0.048903878583473864
aac_R,0.06070826306913996
aac_S,0.048903878583473864
aac_T,0.05396290050590219
aac_V,0.05902192242833052
aac_W,0.0016863406408094434
aac_Y,0.045531197301854974
aaindex1_ANDN920101,4.3518549747048905
aaindex1_ARGP820101,0.9427655986509274
aaindex1_ARGP820102,0.9387352445193928
aaindex1_ARGP820103,0.9951770657672849
aaindex1_BEGF750101,0.5910286677908938
aaindex1_BEGF750102,0.7364924114671164
aaindex1_BEGF750103,0.6950590219224283
aaindex1_BHAR880101,0.4472698145025295
aaindex1_BIGC670101,86.45295109612142
aaindex1_BIOV880101,3.6559865092748733
aaindex1_BIOV880102,-17.409780775716694
aaindex1_BROC820101,2.3222596964586844
aaindex1_BROC820102,2.4794266441821247
aaindex1_BULH740101,-0.8925295109612141
aaindex1_BULH740102,0.7035699831365936
aaindex1_BUNA790101,8.024526138279933
aaindex1_BUNA790102,4.410015177065768
aaindex1_BUNA790103,6.350252951096121
aaindex1_BURA740101,0.3306509274873524
aaindex1_BURA740102,0.3411231028667791
aaindex1_CHAM810101,0.6784654300168633
aaindex1_CHAM820101,0.16535244519392917
aaindex1_CHAM820102,0.5766340640809443
aaindex1_CHAM830101,0.9883642495784148
aaindex1_CHAM830102,0.07264080944350759
aaindex1_CHAM830103,1.0556492411467115
aaindex1_CHAM830104,0.7892074198988196
aaindex1_CHAM830105,0.4123102866779089
aaindex1_CHAM830106,2.330522765598651
aaindex1_CHAM830107,0.23102866779089376
aaindex1_CHAM830108,0.40472175379426645
aaindex1_CHOC750101,149.9868465430017
aaindex1_CHOC760101,168.22091062394603
aaindex1_CHOC760102,47.71838111298482
aaindex1_CHOC760103,0.2632546374367622
aaindex1_CHOC760104,0.086070826306914
aaindex1_CHOP780101,0.9688701517706576
