# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251012004310
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_42|A0A0H2UTU2|Ribosomal|SQG54290.1|tpos:1-108	noTP	0.900063	0.005177	0.094760	
antigen_43|A0A0H3BZD9|Protein|SQG55047.1|tpos:1-177	noTP	0.999978	0.000001	0.000021	
antigen_44|A0A4U7GVK4|Glycine|SQG54605.1|tpos:1-110	noTP	0.999372	0.000420	0.000208	
antigen_45|Q9XDB6|Surface|SQG54715.1|tpos:153-185	SP	0.162975	0.743044	0.093981	CS pos: ?. Probable protein fragment
antigen_26|A0A5D3HKW0|Hypothetical|SQG54462.1|tpos:1-318	SP	0.074826	0.919290	0.005884	CS pos: 29-30. ASS-NH. Pr: 0.5649
antigen_28|A0A4U7GRV0|Elongation|SQG55302.1|tpos:1-346	noTP	0.999943	0.000026	0.000031	
antigen_29|A0A0H3BYZ6|Metal|SQG54054.1|tpos:37-310	noTP	0.999817	0.000131	0.000051	
antigen_98|Q99XG9|Serine|SQG55384.1|tpos:1-407	noTP	0.667370	0.322518	0.010112	
antigen_99|P0C0G7|Glyceraldehyde-3-phosphate|SQG53800.1|tpos:1-336	noTP	0.966129	0.006599	0.027271	
antigen_113|Q9A1W2|Large|SQG53030.1|tpos:1-180	noTP	0.999685	0.000017	0.000298	
antigen_114|P66634|Small|SQG53034.1|tpos:1-132	noTP	0.995733	0.003566	0.000701	
antigen_115|P66058|Large|SQG54060.1|tpos:1-141	noTP	0.986755	0.001091	0.012154	
antigen_116|Q9A066|Ribosomal|SQG54366.1|tpos:1-401	noTP	0.999922	0.000020	0.000058	
antigen_117|P0C0H3|DNA-binding|SQG54775.1|tpos:1-91	noTP	0.999980	0.000006	0.000014	
antigen_55|Q9A0J7|Endonuclease/exonuclease/phosphatase|SQG54229.1|tpos:1-910	SP	0.074069	0.917073	0.008858	CS pos: 20-21. TLT-SV. Pr: 0.2867
antigen_71|P0C0I3|Streptolysin|SQG53308.1|tpos:1-571	SP	0.414087	0.581551	0.004362	CS pos: 31-32. ANA-ES. Pr: 0.4663
antigen_72|Q9A1G0|serine-type|SQG53839.1|tpos:1-410	SP	0.000757	0.999132	0.000111	CS pos: 22-23. VSG-EE. Pr: 0.9259
antigen_121|Q9A0X2|Phosphate|SQG54145.1|tpos:1-271	noTP	0.994121	0.004021	0.001859	
antigen_122|Q99ZX2|Lipid|SQG54459.1|tpos:1-262	noTP	0.999880	0.000100	0.000020	
antigen_65|Q9A156|Peptidyl-prolyl|SQG54057.1|tpos:1-268	SP	0.000489	0.999501	0.000010	CS pos: 20-21. SAC-ES. Pr: 0.7515
antigen_84|Q9A0C5|RND|SQG54300.1|tpos:1-423	noTP	0.964039	0.033747	0.002214	
antigen_85|Q99ZN4|Sortase|SQG54567.1|tpos:1-249	noTP	0.932134	0.042026	0.025840	
antigen_87|Q99Z68|Deacetylase|SQG54727.1|tpos:1-424	noTP	0.635489	0.362225	0.002286	
antigen_88|P0C0D0|Ornithine|SQG54823.1|tpos:1-337	noTP	0.999585	0.000170	0.000245	
antigen_7|Q99XV0|M|SQG54477.1|tpos:368-407	SP	0.426184	0.453119	0.120697	CS pos: 32-33. VVA-VA. Pr: 0.5551
antigen_8|Q99Y17|PTS|SQG55170.1|tpos:1-564	noTP	0.998938	0.000385	0.000677	
antigen_9|Q99Y20|Salivaricin|SQG55167.1|tpos:1-541	noTP	0.999985	0.000003	0.000011	
antigen_73|Q9A0L9|Zinc-binding|SQG54203.1|tpos:1-515	SP	0.011245	0.988430	0.000325	CS pos: 23-24. TQA-KQ. Pr: 0.9183
antigen_74|Q99ZW9|YbbR-like|SQG54462.1|tpos:1-318	SP	0.074826	0.919290	0.005884	CS pos: 29-30. ASS-NH. Pr: 0.5649
antigen_20|Q9A180|Cell|SQG54028.1|tpos:1-1647	SP	0.118740	0.872810	0.008450	CS pos: 34-35. VAA-DE. Pr: 0.7781
antigen_46|F8THZ1|Leucine|SQG54718.1|tpos:1-792	SP	0.033385	0.951783	0.014832	CS pos: 23-24. ISC-QS. Pr: 0.7573
antigen_106|Q99Z66|Phosphoenolpyruvate-protein|SQG54729.1|tpos:1-577	noTP	0.999694	0.000261	0.000045	
antigen_107|P0C0B4|Arginine|SQG54825.1|tpos:1-411	noTP	0.999941	0.000025	0.000033	
antigen_128|P60812|Foldase|SQG55260.1|tpos:1-306	SP	0.011506	0.983767	0.004727	CS pos: 20-21. SAC-QS. Pr: 0.4509
antigen_14|Q99ZW2|CRISPR-associated|SQG54469.1|tpos:1-1368	noTP	0.999972	0.000008	0.000020	
antigen_48|P0C0G6|Glyceraldehyde-3-phosphate|SQG53800.1|tpos:1-336	noTP	0.966129	0.006599	0.027271	
antigen_49|Q5XD01|Enolase|SQG54216.1|tpos:1-435	noTP	0.999435	0.000529	0.000035	
antigen_40|A0A5S4TFJ9|M-related|SQG54715.1|tpos:155-189	SP	0.070341	0.922452	0.007207	CS pos: 29-30. VVS-SK. Pr: 0.3776
antigen_41|P49054|Plasminogen-binding|SQG55245.1|tpos:13-546	SP	0.170252	0.808653	0.021095	CS pos: 24-25. VAG-QT. Pr: 0.6358
antigen_61|Q9A1P7|ABC|SQG53294.1|tpos:6-347	SP	0.093439	0.895569	0.010992	CS pos: 16-17. GGC-TN. Pr: 0.2294
antigen_62|Q9A1L2|Transglutaminase-like|SQG53446.1|tpos:1-406	SP	0.014428	0.981489	0.004082	CS pos: 21-22. SAC-HN. Pr: 0.6945
antigen_81|Q9A1S3|Signal|SQG53192.1|tpos:42-171	noTP	0.997721	0.001750	0.000529	
antigen_82|P69887|Triosephosphate|SQG54171.1|tpos:1-252	noTP	0.999461	0.000123	0.000415	
