# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250821122025
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_16|Q9A0B0|Fructose-specific|CP119599.1|tpos:47043-47690	noTP	0.999676	0.000247	0.000077	
antigen_8|Q99Y17|PTS|CP119599.1|tpos:369651-370061	noTP	0.955678	0.042659	0.001664	
antigen_129|Q99XH9|DUF4115|CP119599.1|tpos:332564-332904	noTP	0.999989	0.000007	0.000004	
antigen_5|Q7DAL7|Protein|CP119599.1|tpos:388142-388179	SP	0.236776	0.495206	0.268019	CS pos: 31-32. VLA-VT. Pr: 0.7755
antigen_6|Q99XU9|M|CP119599.1|tpos:376609-377138	noTP	0.995732	0.000567	0.003701	
antigen_7|Q99XV0|M|CP119599.1|tpos:377688-378108	noTP	0.974999	0.010352	0.014649	
antigen_77|Q9A1X8|Acyltransferase|CP119599.1|tpos:423408-423998	noTP	0.995908	0.003853	0.000239	
antigen_40|A0A5S4TFJ9|M-related|CP119599.1|tpos:377688-378108	noTP	0.974999	0.010352	0.014649	
antigen_103|Q99Z67|NADP-dependent|CP119599.1|tpos:86240-86670	noTP	0.999976	0.000019	0.000006	
antigen_61|Q9A1E5|Solute-binding|CP119599.1|tpos:59926-60196	SP	0.186477	0.740026	0.073497	CS pos: 19-20. SQK-SS. Pr: 0.3287
antigen_62|P0A4G4|Iron|CP119599.1|tpos:522989-523298	SP	0.031518	0.967060	0.001422	CS pos: 23-24. CSS-TG. Pr: 0.2605
antigen_57|Q7DAL3|Collagen-like|CP119599.1|tpos:387879-388180	noTP	0.999996	0.000001	0.000003	
antigen_41|P49054|Plasminogen-binding|CP119599.1|tpos:377700-378080	SP	0.313315	0.670238	0.016447	CS pos: 23-24. GFA-NQ. Pr: 0.3448
antigen_19|Q9A155|DNA|CP119599.1|tpos:524211-525011	noTP	0.999457	0.000480	0.000063	
antigen_21|Q9A1H3|Surface|CP119599.1|tpos:479933-480805	noTP	0.883495	0.116013	0.000492	
antigen_22|Q9A1Z8|Secreted|CP119599.1|tpos:376179-376267	noTP	0.993035	0.006260	0.000705	
antigen_33|A0A0H3BVP3|Sugar|CP119599.1|tpos:475400-475597	noTP	0.997431	0.000440	0.002129	
antigen_70|Q9A1G0|serine-type|CP119599.1|tpos:92129-92535	SP	0.007832	0.992063	0.000105	CS pos: 24-25. VLA-AD. Pr: 0.6141
antigen_110|P63770|Co-chaperonin|CP119599.1|tpos:364869-364964	noTP	0.985820	0.001812	0.012368	
antigen_113|P66058|Large|CP119599.1|tpos:525215-525355	noTP	0.986755	0.001091	0.012154	
antigen_29|A0A0H3BYZ6|Metal|CP119599.1|tpos:523025-523298	noTP	0.999783	0.000139	0.000079	
antigen_71|Q9A0L9|Zinc-binding|CP119599.1|tpos:522991-523290	SP	0.007428	0.991111	0.001461	CS pos: 21-22. CSS-TG. Pr: 0.2594
antigen_34|A0A059T9M1|M|CP119599.1|tpos:377834-378027	noTP	0.999992	0.000000	0.000008	
antigen_25|A0A0H3BWS8|Oligopeptide|CP119599.1|tpos:487396-488051	SP	0.000511	0.999272	0.000217	CS pos: 21-22. ALA-AC. Pr: 0.4710
antigen_56|Q99XX8|pullulanase|CP119599.1|tpos:392459-393623	noTP	0.829278	0.123135	0.047587	
antigen_74|P0C0J1|Streptopain|CP119599.1|tpos:372991-373122	noTP	0.982049	0.003813	0.014137	
antigen_82|Q9A0C5|RND|CP119599.1|tpos:41441-41863	noTP	0.964039	0.033747	0.002214	
antigen_84|Q99ZA4|ABC|CP119599.1|tpos:59964-60194	noTP	0.999966	0.000023	0.000011	
antigen_87|Q99YL1|Penicillin-binding|CP119599.1|tpos:251608-252327	noTP	0.988113	0.007094	0.004792	
antigen_80|P69887|Triosephosphate|CP119599.1|tpos:561280-561531	noTP	0.999481	0.000130	0.000389	
antigen_98|P69952|Elongation|CP119599.1|tpos:560812-561209	noTP	0.999898	0.000006	0.000096	
antigen_65|Q99ZD7|Amino|CP119599.1|tpos:59919-60185	SP	0.000965	0.998479	0.000556	CS pos: 19-20. AAC-AP. Pr: 0.5497
antigen_31|P0DD26|Probable|CP119599.1|tpos:4712-5099	noTP	0.999608	0.000239	0.000153	
antigen_39|B1NWV1|Collagen-like|CP119599.1|tpos:387958-388180	noTP	0.999983	0.000016	0.000001	
antigen_1|P0C0E0|DNA-directed|CP119599.1|tpos:436382-437594	noTP	0.934558	0.002031	0.063410	
antigen_3|P0C0E3|Lantibiotic|CP119599.1|tpos:15250-15471	noTP	0.996403	0.000717	0.002880	
antigen_14|Q99ZW2|CRISPR-associated|CP119599.1|tpos:80169-81536	noTP	0.999972	0.000009	0.000019	
antigen_75|Q99XS1|Probable|CP119599.1|tpos:4712-5099	noTP	0.999608	0.000239	0.000153	
antigen_18|Q9A147|42|CP119599.1|tpos:526714-527098	SP	0.004535	0.995346	0.000120	CS pos: 23-24. ATA-QA. Pr: 0.5201
antigen_114|Q9A066|Ribosomal|CP119599.1|tpos:533860-533986	noTP	0.999928	0.000032	0.000041	
antigen_127|Q99XL2|DUF2179|CP119599.1|tpos:342790-343058	noTP	0.999087	0.000081	0.000832	
antigen_49|A0A0H2UW86|Probable|CP119599.1|tpos:523567-523806	noTP	0.999668	0.000180	0.000152	
antigen_78|Q9A1U2|Penicillin-binding|CP119599.1|tpos:367703-368207	noTP	0.997385	0.001964	0.000651	
antigen_10|Q99Y99|Immunogenic|CP119599.1|tpos:375953-376289	noTP	0.990979	0.003244	0.005777	
