# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250821122025
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_16|Q9A0B0|Fructose-specific|NZ_AP023390.1|tpos:145806-146122	noTP	0.999875	0.000014	0.000111	
antigen_118|Q7DAM9|Signal|NZ_AP023390.1|tpos:218802-219028	noTP	0.998499	0.000245	0.001256	
antigen_125|P58099|C5a|NZ_AP023390.1|tpos:108444-109434	noTP	0.999976	0.000011	0.000013	
antigen_65|Q99ZD7|Amino|NZ_AP023390.1|tpos:321567-321796	noTP	0.999908	0.000088	0.000004	
antigen_29|A0A0H3BYZ6|Metal|NZ_AP023390.1|tpos:175334-175608	noTP	0.999968	0.000015	0.000017	
antigen_83|Q99ZN4|Sortase|NZ_AP023390.1|tpos:37323-37459	noTP	0.999559	0.000269	0.000172	
antigen_84|Q99ZA4|ABC|NZ_AP023390.1|tpos:321543-322266	SP	0.001311	0.998666	0.000024	CS pos: 24-25. ASA-ET. Pr: 0.8436
antigen_61|Q9A1E5|Solute-binding|NZ_AP023390.1|tpos:321562-321790	noTP	0.997936	0.002044	0.000020	
antigen_99|P66063|Large|NZ_AP023390.1|tpos:255110-255230	noTP	0.997944	0.002046	0.000009	
antigen_51|Q9A1S2|Pilin|NZ_AP023390.1|tpos:38190-38338	noTP	0.999695	0.000194	0.000111	
antigen_36|A2T8Y9|Cpa|NZ_AP023390.1|tpos:37884-38358	noTP	0.998549	0.000156	0.001295	
antigen_106|Q99YE6|PTS|NZ_AP023390.1|tpos:419608-419937	noTP	0.998223	0.001125	0.000652	
antigen_96|Q99XG9|Serine|NZ_AP023390.1|tpos:545270-545676	noTP	0.652201	0.338675	0.009124	
antigen_0|P0C0D1|DNA|NZ_AP023390.1|tpos:541068-541435	noTP	0.994001	0.000123	0.005876	
antigen_3|P0C0E3|Lantibiotic|NZ_AP023390.1|tpos:258662-258890	noTP	0.821825	0.000212	0.177963	
antigen_21|Q9A1H3|Surface|NZ_AP023390.1|tpos:74297-75169	noTP	0.878313	0.121205	0.000482	
antigen_89|Q99YH8|Lipoprotein|NZ_AP023390.1|tpos:410180-410419	noTP	0.977961	0.019292	0.002746	
antigen_77|Q9A1X8|Acyltransferase|NZ_AP023390.1|tpos:17420-18010	noTP	0.996002	0.003760	0.000238	
antigen_35|A2T8Z5|PrtF2|NZ_AP023390.1|tpos:37675-37867	noTP	0.999943	0.000023	0.000034	
antigen_114|Q9A066|Ribosomal|NZ_AP023390.1|tpos:148209-148277	noTP	0.998195	0.001385	0.000421	
antigen_15|Q9A080|Histidine|NZ_AP023390.1|tpos:224837-225098	noTP	0.999638	0.000180	0.000181	
antigen_71|Q9A0L9|Zinc-binding|NZ_AP023390.1|tpos:175294-175808	SP	0.012153	0.987556	0.000291	CS pos: 23-24. TQA-KQ. Pr: 0.9182
antigen_75|Q99XS1|Probable|NZ_AP023390.1|tpos:509545-510043	SP	0.037410	0.960332	0.002258	CS pos: 25-26. SYA-CT. Pr: 0.7479
antigen_87|Q99YL1|Penicillin-binding|NZ_AP023390.1|tpos:28574-29153	noTP	0.999250	0.000669	0.000081	
antigen_91|Q99XY4|Proline--tRNA|NZ_AP023390.1|tpos:133980-134112	noTP	0.997695	0.001970	0.000335	
antigen_20|Q9A180|Cell|NZ_AP023390.1|tpos:108320-109966	SP	0.144415	0.849842	0.005743	CS pos: 34-35. VAA-DE. Pr: 0.7798
antigen_31|P0DD26|Probable|NZ_AP023390.1|tpos:509545-510043	SP	0.037410	0.960332	0.002258	CS pos: 25-26. SYA-CT. Pr: 0.7479
antigen_72|Q99ZW9|YbbR-like|NZ_AP023390.1|tpos:244661-244978	SP	0.076639	0.917442	0.005918	CS pos: 29-30. ASS-NH. Pr: 0.5650
antigen_78|Q9A1U2|Penicillin-binding|NZ_AP023390.1|tpos:28483-29252	noTP	0.961200	0.025219	0.013581	
antigen_62|P0A4G4|Iron|NZ_AP023390.1|tpos:175295-175608	SP	0.010085	0.989707	0.000208	CS pos: 22-23. TQA-KQ. Pr: 0.9194
antigen_26|A0A5D3HKW0|Hypothetical|NZ_AP023390.1|tpos:244661-244978	SP	0.076639	0.917442	0.005918	CS pos: 29-30. ASS-NH. Pr: 0.5650
antigen_28|A0A4U7GRV0|Elongation|NZ_AP023390.1|tpos:518163-518508	noTP	0.999943	0.000026	0.000031	
