# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250821122025
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_59|Q9A1P7|ABC|NZ_CP151447.1|tpos:46608-46949	SP	0.093439	0.895569	0.010992	CS pos: 16-17. GGC-TN. Pr: 0.2294
antigen_82|Q9A0C5|RND|NZ_CP151447.1|tpos:210837-211259	noTP	0.974346	0.022303	0.003351	
antigen_83|Q99ZN4|Sortase|NZ_CP151447.1|tpos:39504-39649	noTP	0.999630	0.000209	0.000161	
antigen_84|Q99ZA4|ABC|NZ_CP151447.1|tpos:335775-336498	SP	0.001311	0.998666	0.000024	CS pos: 24-25. ASA-ET. Pr: 0.8436
antigen_35|A2T8Z5|PrtF2|NZ_CP151447.1|tpos:37058-37158	noTP	0.984605	0.004629	0.010766	
antigen_81|Q9A0D7|Capsule|NZ_CP151447.1|tpos:206782-207211	noTP	0.993718	0.004079	0.002203	
antigen_1|P0C0E0|DNA-directed|NZ_CP151447.1|tpos:30765-31977	noTP	0.934558	0.002031	0.063410	
antigen_87|Q99YL1|Penicillin-binding|NZ_CP151447.1|tpos:421363-422082	noTP	0.988113	0.007094	0.004792	
antigen_48|A0A0H2UUI7|Capsule|NZ_CP151447.1|tpos:206819-207211	noTP	0.547068	0.451430	0.001502	
antigen_36|A2T8Y9|Cpa|NZ_CP151447.1|tpos:37253-37712	noTP	0.994015	0.001003	0.004982	
antigen_51|Q9A1S2|Pilin|NZ_CP151447.1|tpos:37893-38232	SP	0.001187	0.996523	0.002290	CS pos: 23-24. VHG-ET. Pr: 0.8553
antigen_71|Q9A0L9|Zinc-binding|NZ_CP151447.1|tpos:62116-62384	noTP	0.999555	0.000347	0.000098	
antigen_0|P0C0D1|DNA|NZ_CP151447.1|tpos:570711-571078	noTP	0.994339	0.000120	0.005542	
antigen_6|Q99XU9|M|NZ_CP151447.1|tpos:55437-55558	noTP	0.970625	0.011516	0.017859	
antigen_15|Q9A080|Histidine|NZ_CP151447.1|tpos:227529-227790	noTP	0.999638	0.000180	0.000181	
antigen_72|Q99ZW9|YbbR-like|NZ_CP151447.1|tpos:247417-247734	SP	0.076639	0.917442	0.005918	CS pos: 29-30. ASS-NH. Pr: 0.5650
antigen_114|Q9A066|Ribosomal|NZ_CP151447.1|tpos:80277-80395	noTP	0.999901	0.000026	0.000073	
antigen_56|Q99XX8|pullulanase|NZ_CP151447.1|tpos:72416-73580	noTP	0.824212	0.122836	0.052952	
antigen_54|Q9A0C0|Gram-positive|NZ_CP151447.1|tpos:212914-213921	SP	0.406056	0.582054	0.011890	CS pos: 19-20. VVT-HN. Pr: 0.4179
antigen_26|A0A5D3HKW0|Hypothetical|NZ_CP151447.1|tpos:247417-247734	SP	0.076639	0.917442	0.005918	CS pos: 29-30. ASS-NH. Pr: 0.5650
antigen_103|Q99Z67|NADP-dependent|NZ_CP151447.1|tpos:255940-256370	noTP	0.999976	0.000019	0.000006	
antigen_65|Q99ZD7|Amino|NZ_CP151447.1|tpos:229421-229687	SP	0.000895	0.998474	0.000630	CS pos: 19-20. AAC-AP. Pr: 0.5124
antigen_52|Q9A1S0|Streptococcal|NZ_CP151447.1|tpos:38479-38693	SP	0.006752	0.993222	0.000026	CS pos: 26-27. VEA-EN. Pr: 0.9646
antigen_93|Q99XU2|ATP-binding|NZ_CP151447.1|tpos:210844-211236	noTP	0.888120	0.090551	0.021328	
